1283189512395317248,#COVID19 is a farce and #Kungfluvirus is nothing but horse #shit you stupid #COVIDIDIOTS https://t.co/12HVMcKGVP,COVID19 Kungfluvirus shit COVIDIDIOTS,en,Tue Jul 14 23:59:54 +0000 2020,4776729372,Lancetalotprime,,,,"Albuquerque, NM 🇺🇸"
1282827197615452160,"By implication this Democrat's believes ""Black Lives Do Not Matter.""  #coronavirus aka #WuhanCoronavirus aka #CCPVirus is the direct result of #CCP, under the leadership of #XiJinping, lack of ability to protect the🌍🌎🌏from a virus housed at #WuhanInstituteOfVirology. You think https://t.co/KPPH2HeOUH",coronavirus WuhanCoronavirus CCPVirus CCP XiJinping WuhanInstituteOfVirology,en,Tue Jul 14 00:00:12 +0000 2020,71056216,Larry Reynolds,,,,"Alhambra, CA"
1282827607944249346,"As of 13/7/2020 00:00

Confirmed       21868 (+411)
　Hospitalized  2779 (+268)
　Discharged    18103 (+100)
　Death         982 (+0)

Excluding Diamond Princess cruise ship

https://t.co/8DxtfiJYZH

#COVID19 #Covid_19 #coronavirus #coronavirusjapan",COVID19 Covid_19 coronavirus coronavirusjapan,en,Tue Jul 14 00:01:50 +0000 2020,1250238270706872320,Situation of Coronavirus in Japan,,,,japan
1282828543957667840,"@realDonaldTrump @FoxNews Everyone should know source of coronavirus ! This is a truth! If #CCPVirus are spotted early there is more chance of Help Humanity survival.
Take hard look this! Exclusive:https://t.co/yJckKOEW1b",CCPVirus,en,Tue Jul 14 00:05:33 +0000 2020,956205067199184896,Charles,,,,Paradise
1282829707658985472,"RT @OverTheMoonbat: #Wuhan #WuhanLab #CCP | #Vigilance | #Bioweapons #Biowarfare | #Transparency 

TGP (13-Jul):

Dr. Lawrence Sellin: Evid…",Wuhan WuhanLab CCP Vigilance Bioweapons Biowarfare Transparency,en,Tue Jul 14 00:10:10 +0000 2020,28229726,Sean ⭐⭐⭐,,,,"Lake Havasu City, AZ, United S"
1282830591717707776,RT @AdamBrassfield: If you didn’t see this interview today on @FoxNews I highly suggest you watch this. #ChinaLiedandPeopleDied It is a bio…,ChinaLiedandPeopleDied,en,Tue Jul 14 00:13:41 +0000 2020,30968436,Kathy Craig 🇺🇸,,,,Southern Illinois
1282830762975387650,"COVID-19 Projections

LNK https://t.co/VEFdPrwQpZ

#Disease #CoronaVirus #WuhanVirus #COVID19 #CCPVirus

#QuikTake qt-covid19-090 by #BorderObserver",Disease CoronaVirus WuhanVirus COVID19 CCPVirus QuikTake BorderObserver,en,Tue Jul 14 00:14:22 +0000 2020,865823924805914624,CoVid19 automatic statistics,,,,United States
1282832814153568258,RT @autismfamily01: #COVID19 #coronavirus #ChinaLiedPeopleDied #China #ChinaLiedPeopleDie #ChinaVirus https://t.co/csaLQCdvKw,COVID19 coronavirus ChinaLiedPeopleDied China ChinaLiedPeopleDie ChinaVirus,und,Tue Jul 14 00:22:31 +0000 2020,1236234241,Jody Perry-Truck Driver (CASH APP $perrjo),,,,"Fayetteville, NC"
1282832897150349312,"#Wuhan #WuhanLab #CCP | #Vigilance | #Bioweapons #Biowarfare | #Transparency | #Whistleblowers #LiMengYan

Bill Hemmer (13-Jul):

Hong Kong scientist claiming CCP 'covered up' coronavirus data speaks out 

(CCP culpability for covering up h2h)

https://t.co/N6fPaGgxvG",Wuhan WuhanLab CCP Vigilance Bioweapons Biowarfare Transparency Whistleblowers LiMengYan,en,Tue Jul 14 00:22:51 +0000 2020,441251850,OverTheMoonbat⭐️⭐️⭐️,,,,"Free Flynn, Stone, & Assange"
1282833280388259841,"VA says it lacks adequate medical gear for 2nd virus wave (AP)
https://t.co/9nYHRA9Qpb
9 Jun 2020

#QUOTE .. at the height of the pandemic (it) were going through 250,000 N95 masks per day ..

#CoronaVirus #WuhanVirus #COVID19 #CCPVirus

qt-covid19-news-443 by #BorderObserver",QUOTE CoronaVirus WuhanVirus COVID19 CCPVirus BorderObserver,en,Tue Jul 14 00:24:22 +0000 2020,865823924805914624,CoVid19 automatic statistics,,,,United States
