id,score,full_text,created_at,user_sn,follower_count,rt_count,fv_count,longitude,latitude,location,user_location
1227663385241612289,2,"They are quite willing to destroy this country/corporation (what ever it actually is) to get rid of you. I think they are jealous that China is killing their own people, and the sick bastards want the same here. Friggin batch of cannibals. https://t.co/ZTsMi0lYwm",Wed Feb 12 18:38:54 +0000 2020,Brian_Hoenig,320,1,0,,,,United States
1227663411070128128,1,"Stop doing meaningless shit!
#WuhanCoronavirus #sars2020 #ChinaVirus #WHO #fuckchina #fuckWHO https://t.co/hL6rvHqv5w",Wed Feb 12 18:39:00 +0000 2020,FreeHK12768832,9,0,0,,,,
1227663441449639936,2,"@kiiingkrystal It’s not racism smfh. Let’s be real people. That shit supposedly came from “Wuhan China”. Not Mexico, not Africa, not got damn Nebraska. So who tf you gonna subconsciously avoid?",Wed Feb 12 18:39:07 +0000 2020,kflak0,152,0,0,,,,"Richmond, VA"
1227663462022643714,1,"Hal Turner Radio Show - China Communist Party Orders 1 Million Body Bags from Outside Country; Shifts Multiple Factories to Body Bag Production

        💥💥💥💥💥💥💥💥💥💥💥💥💥 https://t.co/rTcKdshfVm",Wed Feb 12 18:39:12 +0000 2020,HambrickRo,2421,1,1,,,,
1227663476895682562,1,He rocking fake designer designer his shit was made in China 🇨🇳 🖤🦍 double G’s 3LZ https://t.co/4uNYfg0Sgv,Wed Feb 12 18:39:16 +0000 2020,93GG_vdubb,220,0,0,,,,
1227663496868851712,1,Yo I fuck with china mac.,Wed Feb 12 18:39:21 +0000 2020,playershxtonly,241,0,0,,,,bay area
1227663504041111552,2,@WW3Info @SmitaSSawant9 @GTCost @Amdalleq @mtmalinen @RCogsie @KeithHerman1111 @R_Squared @Halsrethink @nglinsman @StockBoardAsset @steeveh Being Asian country India might also get affected in its economic growth??  As far as spreading #CoronavirusOutbreak we Indians should be prepared to tackle any kind of epidemic due to #Biological warfare #WW3 @aniruddhasadm,Wed Feb 12 18:39:22 +0000 2020,TawdeMukta,440,0,10,,,,
1227663519941873665,1,"Racism is WRONG!! BUT REAL RIGHTEOUS ANGER COMES FROM CHINA'S CONTINUED BAD BEHAVIOR=ALLOWS ILLEGAL, **BLACK +**WET MARKETS, BLIND EYE TO DISEASES SARS+HIN6++, NOW COVID-19 =WILFUL DIRTY LIVING=*KILLER FLUS+PANDEMICS=THOUSANDS OF*INNOCENT DEATHS!!ADD MUSLIM CONCENTRATION CAMPS++ https://t.co/4QYX6Wpbuw",Wed Feb 12 18:39:26 +0000 2020,Cindy7Lewis,206,0,0,,,,U.S.
1227663534600753153,2,@shapednoise No an endemic wild cat species to China (according to the post!). But I imagine they’d be fierce little hunters.,Wed Feb 12 18:39:30 +0000 2020,jones_ann,4856,0,2,,,,Australia
1227663571661807616,1,@MyPlace4U @FaceTheNation @AmbCuiTiankai @SenTomCotton Also it’s reported the Chinese are operating crematories around the clock. Everything points to lots of misinformation and lies concerning how much of an impact this is having. Pretty strange how fast the virus took the life of the Chinese Dr who initially reported the outbreak.,Wed Feb 12 18:39:39 +0000 2020,rhuggi,11,0,0,,,,
1227663597972709376,1,@XposeTrophyHunt I hate China for the way they treat animals 😡😔,Wed Feb 12 18:39:45 +0000 2020,DebbieMilner99,27,0,2,,,,
1227663630184964097,1,"World Health Organization, After Discouraging Travel Bans: Coronavirus ‘More Powerful’ than Terrorism https://t.co/0HNE1boonU The WHO has acted inappropriately &amp; disgustingly cow towing to Communist China. Of course nations in 🌎 have a responsibility to protect their citizens",Wed Feb 12 18:39:52 +0000 2020,nannugent,83,0,0,,,,
1227663660442505216,1,"As fear of the new coronavirus continues to spread, Chinese and other Asian Americans have been feeling the impact. 

@laurengilger and @markwbrodie report.

https://t.co/sfxFslwSda",Wed Feb 12 18:40:00 +0000 2020,kjzzphoenix,16207,1,1,,,,"Phoenix, AZ"
1227663672341909505,1,"So why, exactly, would it help prevent climate change for USA to join Paris Peace Accord?  Their members do what they want with no accountability and make USA pay for it..  USA is already reducing our pollution ebery year.  What about China, Mexico, Europe? https://t.co/Q2tRHTBLRU",Wed Feb 12 18:40:03 +0000 2020,12thAg,220,0,0,,,,
1227663673570856960,1,"@kevinbealer @steelslat @TomiLahren Chinese isn't a language, it's an ethnicity. Mandarin is the most spoken language in China. If you're going to try and talk shit to someone at least be accurate.",Wed Feb 12 18:40:03 +0000 2020,Bigcat33095548,10,0,0,,,,
1227663675961438208,1,"@dododulay @DFAPHL American have been told since day 1.   Go home we dont want you here,  no thanks for anything just go.  Our future us with China.  Good bye call centers,  good by tourism,  good by military protection.  Just go.",Wed Feb 12 18:40:03 +0000 2020,deepbluethinker,1786,0,0,,,,"Mesa, AZ"
