id,score,full_text,created_at,user_sn,follower_count,rt_count,fv_count,longitude,latitude,location,user_location
1229480632545402882,1,@zlj517 Well done China keep fighting keep working hard soon u will overcome this hopefully,Mon Feb 17 19:00:00 +0000 2020,Kamran29498242,2,0,0,,,,
1229480644981469192,2,@SenSanders Eliminate our military 🤣🤣🤣.   You people are killing me. China and Russia would attack this country instantaneously.,Mon Feb 17 19:00:03 +0000 2020,mark76445033,39,0,0,,,,
1229480645962948608,1,"Open Letter to President Trump: The U.S. gov. must press China for truth, about this biological Chernobyl-style disaster, so that it can better protect the American people from being infected &amp; the American economy from being disrupted by this deadly virus https://t.co/OMFyLgrBOf",Mon Feb 17 19:00:03 +0000 2020,CitizenPowerIFC,2996,8,18,,,,"Washington, DC"
1229480667387482113,1,"The aid program was initiated in 2018 to help farmers hurt by retaliatory tariffs from China and other countries as the trade war escalated.
https://t.co/Akiyea8mK7",Mon Feb 17 19:00:08 +0000 2020,Newsy,71911,2,1,,,,Your TV
1229480667693699073,2,@globaltimesnews Our theory #China using #COVID19 as '#Biological weapons' to control its populations &amp; their Guinea pig is as always its own citizens. https://t.co/zfJaMZVOIY #FreeTibet #FreeHK #XiVirus #KarmaVirus #Chinazi #COVID2019 #FakeNews #UN #WHO #Canada #US #EU @prasadprasadpp @dalj_k https://t.co/hYKCzXWoyp,Mon Feb 17 19:00:08 +0000 2020,TibetPeople,7930,6,4,,,,
1229480669639839747,1,"While the world is looking the other way, concentration camps are on the rise in China. Shame on China, Europe and the US.

Leaked Chinese records expose for the first time how Uyghurs are judged and detained as threats to the state

https://t.co/co2RybbKA4",Mon Feb 17 19:00:08 +0000 2020,BernatJuanMas1,28,0,0,,,,
1229480672596611074,2,"@JaredLeto Did you see my retweet from yesterday on China Coronavirus?
I never knew it was so brutal there. The fighting. The dying. The brutality by authority. And the way they just dropped dead on the street.
It's unbelievably shocking.",Mon Feb 17 19:00:09 +0000 2020,SabariahTeWitch,23,0,1,,,,Singapore
1229480681694212098,1,"Is this what Chinese bioweapons experts are doing?

Genetically altering viruses to cause death on an unimaginable scale?

Maybe even able to target specific ethnicities?

China is not our friend &amp; despite what @JoeBiden says they are a threat. https://t.co/UK7WVwO5pT",Mon Feb 17 19:00:11 +0000 2020,FreeGenFlynn,10532,2,2,,,,United States
1229480695833206786,1,"@cmyeaton So, China just divided # of deaths by # of cases and called this misleading figure 'fatality rate'. And @WHO just parroted the figure. https://t.co/NEDSvxPwIJ",Mon Feb 17 19:00:15 +0000 2020,avatorl,4193,0,7,,,,Poland
1229480703290724354,1,"Head of Wuhan hospital dies of coronavirus, Chinese media  https://t.co/o9MSGm0pcs via @MailOnline",Mon Feb 17 19:00:16 +0000 2020,TrumbullJim,115,0,0,,,,CT
1229480703772872705,1,"@AndyBiotech @jimcramer There is a point in Cramer’s complaint - you are getting the data because the social outcry in China after the govt. covered up the truth for more than three weeks. Second, due to shortage of hospital beds and testing devices, the data you’ve got cannot represent the TRUTH...",Mon Feb 17 19:00:17 +0000 2020,eric69cartman,54,0,0,,,,
1229480741375037448,1,@BTCOnlyCrypto @dgb_chilling @CryptoFinally Largest hash rate don't mean more secure as we don't know who own the hashrate. Every time I am try to figure out the hash rate distribution the result is communist China. The case with Monero and Digibyte for example is different story in regards to mining decentralisation.,Mon Feb 17 19:00:26 +0000 2020,TodorSlavchev,243,0,1,,,,Cotswolds
1229480749713084417,2,Please explain what lie Tom is spreading? He merely points out that CCP is totally lacking transparency. https://t.co/ic9u0Cwu7n,Mon Feb 17 19:00:28 +0000 2020,cshaiku,203,0,0,,,,"Edmonton, Alberta"
1229480750203973634,1,Is the Coronavirus Causing a Racist Backlash Against Asians? - THE DAILY ROUNDTABLE https://t.co/q1ov43eCzx,Mon Feb 17 19:00:28 +0000 2020,abbaleksandr,561,0,0,,,,Jerusalem
1229480757225304065,1,"Why shouldn't China declare war on the US rebranding of Chinese or Taiwanese computing, networking and/or smartphone hardware being sold in other countries? https://t.co/EeI06Gu54M",Mon Feb 17 19:00:29 +0000 2020,newspyre,1740,0,0,,,,International 
1229480775428399104,2,"You’re a grown ass man and are still so ignorant and misinformed about Muslim history in China??? the Cultural Revolution (1966-1969), mosques were defaced, copies of the Quran was destroyed and expressions of all religious beliefs were banned by the Communist red guards. https://t.co/kXzxqqqWqb",Mon Feb 17 19:00:34 +0000 2020,bbyymayo,175,0,5,,,,tommy♡
1229480778829942798,1,"@vSoutherner @angie_rasmussen I just see an honest attempt from academics trying to disprove foul play, with an honest attempts of China experts/military experts trying to say “please be watchful”, and “please don’t take the CCP at face value”.  It’s difficult to sort, as I see both sides.",Mon Feb 17 19:00:34 +0000 2020,matchbox982,353,0,0,,,,
1229480843271213056,2,@thehill The genocide and concentration camps for Muslims in Xinjiang is most inhumane and brutal terrorism in the current world. China should be heavily sanction for its inhumanity. #chinazi #China_kills_Muslims #China_is_terrorist #StandwithUyghurs https://t.co/sP5PTZSl5b,Mon Feb 17 19:00:50 +0000 2020,FullMoonNoStar,1120,28,63,,,,
1229480848237289472,1,"OUR CONGRESS MUST NOT HAVE A PACK OF DEMOCRAT TRAITORS CONSPIRING AGAINST OUR CONSTITUTIONAL FREEDOM, OR THIS PATRIOTIC CONSTITUTIONAL SOCIETY.... THE DEMOCRATS AGENDA DOES NOT BELONG IN AMERICA.... LET THESE DEMOCRATS TAKE THEIR MONEY AND MOVE TO CHINA AND LEAVE THE USA ALONE...",Mon Feb 17 19:00:51 +0000 2020,ruggiere_l,12941,1,5,,,,"Sierra Vista, AZ"
1229480851886542850,1,"@GordonGChang @JuliasJam ok,campaign is going,but you spread the lab virus,china is the pain in the ass US,and your economy,and you dont chose the weapon to destroy china,but virus is closing you",Mon Feb 17 19:00:52 +0000 2020,sacha65651225,84,0,0,,,,WorldWide
1229480875991216128,1,"???
Head of Wuhan hospital dies of coronavirus, Chinese media  https://t.co/7gG9qWFJwU via @MailOnline",Mon Feb 17 19:00:58 +0000 2020,lienacdm,49,0,0,,,,"austin, texas"
1229480887366160387,1,"@OrangeVol1321 @thompsondaniel @joefaz I'm not saying this science is.
The ONLY reason the outbreak is so bad in China is because (you mentioned it) thenover crowding

Literally has an r 0 factor of 1.5 

Kills less than the flu

Science and facts you arch nemesis",Mon Feb 17 19:01:00 +0000 2020,Billygotnochill,1474,0,0,,,,"Charlotte, NC"
1229480891774308353,1,China uses mini-tanks to spray disinfectant to fight coronavirus https://t.co/BiWtwM11Ij @MailOnline,Mon Feb 17 19:01:01 +0000 2020,Kimbagirl4u,5435,0,0,,,,United States
1229480933394452486,1,"@robmullinnix That makes him deserving of the Medal of Freedom? Geesh, just have them make out of tin in China by the dozen.",Mon Feb 17 19:01:11 +0000 2020,DotardsDiaper,262,0,0,,,,In the White House
1229480936552763394,1,"Did you know?  Many places in China use a sweet and sour sauce as a dipping sauce for fish and meat, rather than in cooking as is commonly found in westernized Chinese cuisine?

.
Have a lovely day! :)
.
from London Foodie #PestoChampion 
.
#prawns https://t.co/UAzk77XFUx",Mon Feb 17 19:01:12 +0000 2020,PestoChampion,33792,3,6,,,,London ✯ Worldwide
1229480949823311872,1,@Qgirl50 @jesskhalifa @livecrisisnews Those are precautionary measures and I appreciate them. China was caught off guard,Mon Feb 17 19:01:15 +0000 2020,BanShariaUSA,678,0,0,,,,USA
1229480954181423104,3,"@Driven2Secede @SenSanders You really think Russia or China is stupid to attack US?
Hello remember NATO, you fucking lead it you have so many alies and overspend so much that it's ridiculous that people inside are fucking dying because of it, and outside, world would benefit from less US wars",Mon Feb 17 19:01:16 +0000 2020,rosso_tifosi,107,0,0,,,,
1229480958279241743,1,Trump Does Not Trust The Coronavirus Numbers That Are Coming Out Of China https://t.co/kwCFaiOduG,Mon Feb 17 19:01:17 +0000 2020,RoryTDC,2728,0,0,,,,
