id,score,full_text,created_at,user_sn,follower_count,rt_count,fv_count,longitude,latitude,location,user_location
1231886712751771650,1,"Twelve people have died in #Iran due to the #novelcoronavirus, while a total of 47 persons were infected by the deadly disease, Minister of Health and Medical Education #SaeedNamaki announced on Monday.

#WuhanCoronavirus #CoronavirusOutbreak #Coronavirus #China #COVID19 https://t.co/jCnH3gMT3X",Mon Feb 24 10:20:54 +0000 2020,ians_india,51546,0,1,,,,New Delhi
1231886767608995841,1,"@TheEconomist What is the so-called 'discourse power' if it's only about blocking dissent?

#CCP just can't handle the freedom of speech.

https://t.co/W8RVphsrgM",Mon Feb 24 10:21:07 +0000 2020,mkholllberg0401,1252,0,3,,,,Somewhere out there
1231886806859292673,1,Woman knocked out defending Chinese friend in racist 'coronavirus' attack https://t.co/tItruIAchU via @MetroUK,Mon Feb 24 10:21:16 +0000 2020,Roland59201632,58,0,0,,,,
1231886816439152640,1,"@TheEconomist Today's the misinformation relate to Russia and China, is endangering the🌏geopolitical stability and peace, in evident terms.
China and Russia must confront, the US obsolete and destructive: Cold war political narrative.",Mon Feb 24 10:21:19 +0000 2020,Worldci41893056,17,1,0,,,,
1231886878380613636,1,"This is dead wrong!!! What are they going to do next?! Have Coronavirus internment camps?! 
👇🏻
Russian authorities target Chinese nationals with raids and facial recognition technology amid coronavirus fears https://t.co/e1NLMeTAN0",Mon Feb 24 10:21:33 +0000 2020,gntlman,31907,4,2,,,,"Mesquite, Texas"
1231886908806115328,1,@damnnigf @SA_Conseil @CryptoThib @swisscryptocat but economic damage caused by shutting down everything like in China will kill a lot more people than the virus.,Mon Feb 24 10:21:41 +0000 2020,LSDinmycoffee,28796,0,4,,,,The Haven
1231886945573146626,1,"@SolomonYue Wuhan is the origin and the #chinazi is the spreader of #coronavirus.
Is the free world continuing to stand still and let the Chinese Communist Party infiltrate?",Mon Feb 24 10:21:49 +0000 2020,scaramoucheee,67,0,0,,,,
1231886993929297921,1,"China's Xi Jinping writes letter to Bill Gates, thanks him for foundation's 'generosity' in the fight against coronavirus - The Economic Times - https://t.co/djypEOjUOn",Mon Feb 24 10:22:01 +0000 2020,nasty_af2,28,0,0,,,,LeftCoastTheBestCoast
1231887020647014402,1,Nothing instead we are sending plane loads of free food donations to the poor bastards with the Coronavirus. Total disgrace for our Government to provide aide to China when they didnt do the same for our fire victims. https://t.co/ptzdACgG0x,Mon Feb 24 10:22:07 +0000 2020,ArchibaldSandra,74,0,0,,,,
1231887032521297921,1,BBC News - Coronavirus: Rapid spread raises fears of global pandemic . China should be on lock-down. https://t.co/Rwz1h0dAgt,Mon Feb 24 10:22:10 +0000 2020,JugularGrasp,23541,2,1,,,,Heart of USA
