1277391768921702400,"3D printing enthusiasts join fight against coronavirus
by #Reuters - Apr 3, 2020

2:32

ViD https://t.co/NRCQkMpxYK

#CoronaVirus #WuhanVirus #COVID19 #CCPVirus

qt-covid19-vids-190 by #BorderObserver https://t.co/KmNal39rxI",Reuters CoronaVirus WuhanVirus COVID19 CCPVirus BorderObserver,en,Mon Jun 29 00:01:45 +0000 2020,865823924805914624,CoVid19 automatic statistics,,,,United States
1277422202707722243,"@jenniferatntd I saw your videos Zeng ma'am. However in the light of the fact that est Minimum 1 million Chinese died from Wuhan #CCPVirus, don't you think that timeline of the coronavirus needs modification?
Esp the fact that one Chinese guy saw those ambulances on Dec 31st?",CCPVirus,en,Mon Jun 29 02:02:41 +0000 2020,1268570485824073729,Mayank Kr Singhr,,,,Akhand Bharat
1277422608682815488,"But, but, but this isn’t why there is a spike in cases. After all, #CCPVirus, aka China virus, aka Kung Flu, aka Covid 19 is a “woke” social justice  virus! https://t.co/cl3xEtCOtZ",CCPVirus,en,Mon Jun 29 02:04:17 +0000 2020,532548201,Scott Jensen,,,,USA 
1277422727121567744,"Vigilance leading to hopeful signs in U.S. outbreak
by #Reuters - Apr 7, 2020

2:45

ViD https://t.co/koLfDjX1PX

#CoronaVirus #WuhanVirus #COVID19 #CCPVirus

qt-covid19-vids-199 by #BorderObserver https://t.co/f2TUiyOweN",Reuters CoronaVirus WuhanVirus COVID19 CCPVirus BorderObserver,en,Mon Jun 29 02:04:46 +0000 2020,865823924805914624,CoVid19 automatic statistics,,,,United States
1277423132509265920,Obeying the law is not compulsory in little Wuhan  so why are people surprised incoming citizens couldn't give a f*%k about #CCPVirus testing #vicpol,CCPVirus vicpol,en,Mon Jun 29 02:06:22 +0000 2020,1196493843421528064,❌Phuc Yu Xi Jinping 💩👊,,,,Clown World
1277424958206021633,"RT @OverTheMoonbat: #Wuhan #WuhanLab #CCP | #Vigilance | #Bioweapons #Biowarfare | #Transparency 

Zooming in with Simone Gao 

CCP’s Chern…",Wuhan WuhanLab CCP Vigilance Bioweapons Biowarfare Transparency,en,Mon Jun 29 02:13:38 +0000 2020,774080725142429696,Rebecca 🇺🇸 ⭐⭐⭐🇺🇸 Text Trump - 88022,,,,"Virginia, USA"
1277426250038927366,"Given everything going on, there is only one person who can recover our economy, get us through #COVID19, and fight #China and the #Globalists to make #AmericaFirst: @realDonaldTrump!!!

#MAGA #Trump2020 #GenX #Millennials
#KungFluVirus #CCPVirus #SARSCoV2 https://t.co/3nP4nNB1rf",COVID19 China Globalists AmericaFirst MAGA Trump2020 GenX Millennials KungFluVirus CCPVirus SARSCoV2,en,Mon Jun 29 02:18:46 +0000 2020,231536389,INDIGO ™,,,,www.indigoblueusa.com
1277426613295013888,"It takes too much time for such ''trans-Atlantic awakening''. When #CCP seizes every moment / opportunity to grow their influence, why do we still hesitate to sanction #CCP?

#BoycottChina #SanctionChina #ChinaLiedPeopleDied https://t.co/1QIbgBQOLK",CCP CCP BoycottChina SanctionChina ChinaLiedPeopleDied,en,Mon Jun 29 02:20:12 +0000 2020,129670319,Dudu Sunny,,,,Australia
1277427310644219904,"RT @CanadaHimalaya: @SecPompeo :美國和歐洲國家已經意識到了中共作為一個正在崛起的獨裁政權的現實，以及它對我們自由社會的影響。中共對武漢爆發的冠狀病毒疫情的掩蓋並造成數千人死亡， 這更加速了我們的覺醒。
#CCPVirus #COVID19",CCPVirus COVID19,zh,Mon Jun 29 02:22:58 +0000 2020,1260863472059011073,小蜗牛,,,,"Florida, USA"
1277427369720942592,"28 JUN 2020 is #PandemicSunday as #chinavirus/#corona/#COVID19/
#wuhanvirus  crossed 10 million mark. 
It must remind the world every year in future to take all measures to avoid such a situation collectively. @PMOIndia @WHO @realDonaldTrump @nytimes @BBCBreaking @TOIIndiaNews",PandemicSunday chinavirus corona COVID19 wuhanvirus,en,Mon Jun 29 02:23:13 +0000 2020,960488918,Alok Goel,,,,India
