1271427627589517315,"RT @EpochTimes: The number of Americans seeking #UnemploymentBenefits fell last week, but millions laid off because of the #CCPVirus contin…",UnemploymentBenefits CCPVirus,en,Fri Jun 12 13:02:23 +0000 2020,43508994,Perry,,,,Florida Panhandle
1271429029133013003,"RT @EpochTimes: The number of Americans seeking #UnemploymentBenefits fell last week, but millions laid off because of the #CCPVirus contin…",UnemploymentBenefits CCPVirus,en,Fri Jun 12 13:07:57 +0000 2020,21441045,D³,,,,United States
1271430022344192003,"NO BBC 

NOT DUE TO THE LOCKDOWN

DUE TO THE THE 
CORONAVIRUS From China.

#ChinaLiedAndPeopleDied
 
#DefundTheBBC

#ScumMedia

UK economy shrinks record 20.4% in April due to lockdown https://t.co/uEo1jHktDX",ChinaLiedAndPeopleDied DefundTheBBC ScumMedia,en,Fri Jun 12 13:11:54 +0000 2020,835473288231006208,🇬🇧 Ned and er indoors 🇬🇧,,,,United Kingdom
1271431867972141058,This innovation will make #Trump's #ventilators useless. #coronarovirus  #wuhanvirus #COVID19 https://t.co/o2yIEbyPcf,Trump ventilators coronarovirus wuhanvirus COVID19,en,Fri Jun 12 13:19:14 +0000 2020,47302211,🇮🇳 SKumarS 🇨🇦🍁,,,,"Toronto, Ontario"
1271435030720544770,"@StephenKing what did he lie about, #leftist loon???  Don’t you mean the Chicoms lied?? and 110k is far better than 2 million isn’t it ? #WuhanChinaVirus #chinavirus #ChinaLiedPeopleDied",leftist WuhanChinaVirus chinavirus ChinaLiedPeopleDied,en,Fri Jun 12 13:31:48 +0000 2020,738503002261065728,john,,,,"boston, ma & lbts, fl"
1271435851906592770,"Chinese Government Finally Acknowledges Underreporting #Coronavirus Cases
https://t.co/HCxFhWnfGC
31 Mar 2020

#QUOTE .. the government will begin counting coronavirus patients without symptoms ..

#WuhanVirus #COVID19 #CCPVirus

qt-covid19-news-295 by #BorderObserver https://t.co/zq7gDYugr3",Coronavirus QUOTE WuhanVirus COVID19 CCPVirus BorderObserver,en,Fri Jun 12 13:35:03 +0000 2020,865823924805914624,CoVid19 automatic statistics,,,,United States
1271436119536799745,"#Plandemic -There's no pandemic, only a #FalseFlag #Psyop and some #Bioweapon attacks against our citizens by The Royals #PirbrightInstitute and #DARPA AKA #NWO https://t.co/EphzE5OVRj",Plandemic FalseFlag Psyop Bioweapon PirbrightInstitute DARPA NWO,en,Fri Jun 12 13:36:07 +0000 2020,57785943,R (🌼PARLER same handle),,,,"Roswell, New Mexico"
1271437303563640835,"""List of prominent Twitter trends related to COVID-19 used by Hindu nationalists (March 1 – May 31, 2020).""
#ChinaLiedAndPeopleDied
#ChineseVirusCorona
#ChineseVirus19
#ChineseBioterrorism
#nizamuddinidiots
#jahiljamati

@jack @Twitter

https://t.co/d25QPSzUbA",ChinaLiedAndPeopleDied ChineseVirusCorona ChineseVirus19 ChineseBioterrorism nizamuddinidiots jahiljamati,en,Fri Jun 12 13:40:49 +0000 2020,827095599858196482,Talha Ibrahim,,,,Pakistan
1271437903298736129,"@alliemarie777 @GarnoRealestate In Texas (one of those ""spiking"" states) the disease is so ""severe"" that MAYBE down the road it will utilize half of available ICU beds.

Maybe.

That's using the official fear porn projections.

https://t.co/bOgRkKvWv0

#CCPVirus is real. ""Second wave"" is a legacy media hoax. https://t.co/yjyagGyunp",CCPVirus,en,Fri Jun 12 13:43:12 +0000 2020,2894982337,Peter Nayland Kust,,,,"Cypress, Texas"
1271438310171447296,#covid19 #corona #coronavirus #wuhanvirus #wuhan #china #US #chinavirus #ActivistInvestor #endowments #wealthmanagement #familyoffice #economy #blockchain #venturecapital #SmallCaps #IWM #RUT #Value #Gann #WDGann #Optuma #GannTrader #cycles #proptrading https://t.co/JMyyny3sD9,covid19 corona coronavirus wuhanvirus wuhan china US chinavirus ActivistInvestor endowments wealthmanagement familyoffice economy blockchain venturecapital SmallCaps IWM RUT Value Gann WDGann Optuma GannTrader cycles proptrading,und,Fri Jun 12 13:44:49 +0000 2020,54073091,ZOOM - Trade ALONG - Watch Listen Learn Earn,,,, Trade ALONG via ZOOM here:
