1281045576088522753,"RT @MinMtwit: @realDonaldTrump #ChinaVirus #WuhanVirus #CCPVirus #COVID19
Communist China Virus.
China should pay 5 Trillion $$$ to 🇺🇸USA🇺🇸…",ChinaVirus WuhanVirus CCPVirus COVID19,en,Thu Jul 09 02:00:40 +0000 2020,187936720,Sandpiper👑✝️🇮🇱🐈🐕☕️,,,,USA
1281045821371420674,"#Coronavirus China's Racist Attacks on Black Foreigners
by #ChinaUncensored - Apr 15, 2020 

11:20

VID https://t.co/iEhBzy7Oko

#WuhanVirus #COVID19 #CCPVirus

qt-covid19-vids-028 by #BorderObserver https://t.co/PHy0zIKIG2",Coronavirus ChinaUncensored WuhanVirus COVID19 CCPVirus BorderObserver,en,Thu Jul 09 02:01:39 +0000 2020,865823924805914624,CoVid19 automatic statistics,,,,United States
1281047182452260864,"India likely to record 2.87 lakh coronavirus COVID-19 cases a day by February 2021, MIT study claims | India News | Zee News https://t.co/n785d2RPoE

#coronavirus #Covid19 
#Globalpandemic #Wuhanchinavirus  #Humanityindanger #BoycottChina #BoycottChineseProducts",coronavirus Covid19 Globalpandemic Wuhanchinavirus Humanityindanger BoycottChina BoycottChineseProducts,en,Thu Jul 09 02:07:03 +0000 2020,358689312,S Yadava,,,,New Delhi 
1281048529604141056,@Wildcats551 More like #Chinavirus rolls on,Chinavirus,en,Thu Jul 09 02:12:24 +0000 2020,41112030,Jamie Chilton,,,,"Kentucky, USA"
1281050077088317441,The whole world needs to unite and put this virus country to its place. They r more aggressive than ashamed! Virus China. #BoycottChina #BoycottChineseProducts #ChinaWillPay https://t.co/QxpMGifOVG,BoycottChina BoycottChineseProducts ChinaWillPay,en,Thu Jul 09 02:18:33 +0000 2020,93303009,Memento Mori,,,,Mt. Meru
1281050694867353602,"@PaddyLidders @fannymackk @canaryinthecoa1 @drscottjensen #ThankYou 
Let's forget Shiva you answer me on what basis #who @who declared #coronavirus a pandemic and ordered lockdown world over?
#COVID is like any other previous highly infectious virus and this #wuhanvirus is not the last one https://t.co/yzRoBtkqGp",ThankYou who coronavirus COVID wuhanvirus,en,Thu Jul 09 02:21:01 +0000 2020,624865869,mahen,,,,Planet Earth 
1281051277992931329,"RT @jenniferatntd: #CCPVirus could bring multiple brain damages. 
https://t.co/oi1uGl776S",CCPVirus,en,Thu Jul 09 02:23:20 +0000 2020,2177782043,Oak,,,,Intercontinental. 
1281051565642723330,"Dogs can sniff out COVID-19
https://t.co/Oue5AKK5uy
27 May 2020

#QUOTE .. dogs learned to recognize the distinctive odor of a coronavirus infection.

#CoronaVirus #WuhanVirus #COVID19 #CCPVirus

qt-covid19-news-437 by #BorderObserver",QUOTE CoronaVirus WuhanVirus COVID19 CCPVirus BorderObserver,en,Thu Jul 09 02:24:28 +0000 2020,865823924805914624,CoVid19 automatic statistics,,,,United States
1281052295409606658,#ChinaLiedPeopleDied #ChinaMustPay https://t.co/rdkJLdQbVr,ChinaLiedPeopleDied ChinaMustPay,und,Thu Jul 09 02:27:22 +0000 2020,90893731,Sufi Man,,,,"Texas, Queensland"
1281052653217341441,RT @Shar_n_Shar: @GovMurphy If masks are so magical why were so many felons released from prison because of #COVID19 #coronavirus #wuhanflu…,COVID19 coronavirus wuhanflu,en,Thu Jul 09 02:28:47 +0000 2020,1212810487693365248,Roger Karlson,,,,"Minnesota, USA"
