id,score,full_text,created_at,user_sn,follower_count,rt_count,fv_count,longitude,latitude,location,user_location
1239267242476326912,2,"@john_fmr_repub @GOP why should he it wasn't his fault. Unlike Obama who didn't declare a national emergency until 1,000 people died from the swine flue &amp; his inaction that led to the deaths of 17,000 Americans, Trump took immediate action, stopped flights from China saving countless lives #Trump2020",Sun Mar 15 19:08:29 +0000 2020,LindaTerhune,6785,0,0,,,,California
1239267380548775938,1,AOC must have stock in Chinese restaurants. AOC is just Stupid! She is a racist. https://t.co/eBNtwd3bNT,Sun Mar 15 19:09:02 +0000 2020,ThomasOhara21,1,0,0,,,,
1239267393228029952,1,@ScottGottliebMD No doubt in my mind China lied and is still lying.,Sun Mar 15 19:09:05 +0000 2020,SheriHerman10,9668,0,1,,,,
1239267598749126658,1,"@kukuruyo @redfishstream Instead we would have millions suffering from food shortages, which did happen with Mao in China.

Plus you wouldn't have the freedom to bitch about communism since governments would shut you up indefinitely if you did.",Sun Mar 15 19:09:54 +0000 2020,TheClowHatter,110,0,7,,,,"Montreal, QC. Canada"
1239267636493631492,1,"@K8WLjE2G7uUsUYP @nikkians1985 @luuui18 @RealSaavedra Except it was discovered in China.  And the news was withheld for weeks/months, in order to shift the blame.",Sun Mar 15 19:10:03 +0000 2020,MattDark,58,0,2,,,,"Birmingham, England"
1239267670081425408,2,"Remember, China comes out as a hero out of this, and not Europe or the United States. India did not have a dog in this fight, so we are fine. Imagine it cleared up Hong Kong for them, and who knows what they are planning next.",Sun Mar 15 19:10:11 +0000 2020,tushjain15,2163,56,170,,,,India
1239267670232453120,1,"@thomaswright08 Playing effectively the hardest possible ball with the Chinese and Xi, as a matter of realpolitik and not red scare racism, is imprtv. Cld you respond to 
@HawleyMO's Twitter diplomacy? Is expelling Ch amb anything you'd recommend? Yr pro view much needed.
https://t.co/aM6dKW5rdq",Sun Mar 15 19:10:11 +0000 2020,purejuice6,279,0,0,,,,
1239267699638898688,1,people who are racist towards asians because of coronavirus are absolutely sick. the world is sick. i hate it here.,Sun Mar 15 19:10:18 +0000 2020,deedeeelolz,88,3,9,,,,
1239267808229429248,3,"Hes allowing Russia, China and Japan to take over Africa

More plagues will follow

God doesn't like ugly and He's not too keen on pretty

Sickening racist bastards https://t.co/5VyYpu3Cd7",Sun Mar 15 19:10:44 +0000 2020,Jazzyre99350684,47,0,0,,,,
1239267846309306368,1,"This has too many sad ramifications, not just for students, but for relations generally. Thin line between condemning everything China does and condemning as racism every time someone condemns China for something they should be condemned for. https://t.co/W0Xw1gStOx",Sun Mar 15 19:10:53 +0000 2020,StevanHarrell,86,0,2,,,,"Bellingham, Washington"
1239267850449080320,1,"""A triple convergence of Brexit, the U.S. China trade war and now Covid-19 could reshape the world’s manufacturing supply chains"" https://t.co/Ay9ibzJ6Ta #finance #markets",Sun Mar 15 19:10:54 +0000 2020,jawnsy,990,0,1,,,,"San Francisco, CA"
1239268075096223745,1,@Flowerhanako1 @Archin50001 @CNN All lies. Check @jenniferatntd or @PhdParody China is still having pandemic meltdown. Just not reporting any. Honestly it's very likely there are millions of people dead there and quite a bit of evidence to back that up. On this day the country was reporting 1409 cases officially https://t.co/XtxtntyIhh,Sun Mar 15 19:11:48 +0000 2020,ExpelChina,6277,0,0,,,,
1239268106398314496,1,@Kweatey @JjaCassie @GovPritzker @realDonaldTrump @VP Stop your lying &amp; crying. Bye China fan,Sun Mar 15 19:11:55 +0000 2020,SeldenGADawgs,27792,0,0,,,,The South
1239268156377640961,1,"@hubbardhawkeye Potentially? Maybe easier to look at this as something coming like in China, Italy, etc and prepare rather than get stuck in comparisons. Killer is the aggressive spread and potential asymptomatic spread, I gather.",Sun Mar 15 19:12:07 +0000 2020,sorenf,69,0,0,,,,IA
1239268257368072192,2,"@tyler_casper Swine flu wasnt Obama's fault. Coronavirus isnt Trump's fault. He tried2 close borders/flights from China,Dems screamed RACIST. Then he didnt act ""fast"" enough. China knew long b4 it was world news, its been spreading globally way longer than we know. Trump is doing a great job!",Sun Mar 15 19:12:31 +0000 2020,AralynnsMomma,587,0,1,,,,Jersey Shore
1239268315882643456,1,@IamSonderMusic @spncrd @I_Skream China has essentially stopped further spread by taking extraordinary quarantine measures. You are full of shit.,Sun Mar 15 19:12:45 +0000 2020,PHELON_,171,0,1,,,,SEATTLE
1239268504630489088,1,@lfcgregarious When in january videos came out of china about serious virus spread and people dying on streets WHO said in press conference there is no need to panic and stop travel. There and then they toed the line china wanted. WHO is as responsible for this mess as China is.,Sun Mar 15 19:13:30 +0000 2020,indiatothepoint,448,0,1,,,,"Delhi, India"
1239268554870001664,1,"This virus could easily have been a messaging win for him - China / Made in America, closing borders, etc.  Heck even could have blamed a likely recession on something out of his control.",Sun Mar 15 19:13:42 +0000 2020,anonymousfoundr,3,0,0,,,,
1239272938043584514,1,@realDonaldTrump Every part of this is a lie. Can someone point to me on the map where our China border is?,Sun Mar 15 19:31:07 +0000 2020,TwcArthur,25273,0,14,,,,"Hill Country, TX"
1239273118411169793,1,@HkSmallpotato @shelzhang Lol then ccp will be like THE US MILITARY BROUGHT IT INTO WUHAN!,Sun Mar 15 19:31:50 +0000 2020,HarroCarmen,2599,0,0,,,,Toronto
1239273143807557633,1,Botched? FO 350 million people and two months in 60 dead. He saved America banning travel to China while you weenies squealed racist. America sees you https://t.co/loRMQZn5Yy,Sun Mar 15 19:31:56 +0000 2020,SunnyJL52,7666,0,1,,,,
1239273172937191424,1,"@_Atanasi How long did it take China to build a hospital to deal with the virus but others just watched thinking the virus could not affect them and when it hit them, they start blaming China
https://t.co/n7uTOy7PtL",Sun Mar 15 19:32:03 +0000 2020,julishwa,6724,0,0,,,,🌍
1239273185775726592,3,"2) communist regime &amp; a year in prison camps/refugee camps. This is nothing. We're in the USA: As long as the restaurants are open, then I/we will survive. If there is no rice, then eat a hot dog or bowl of pasta for a change. No need to panic. China is now opened for business.",Sun Mar 15 19:32:06 +0000 2020,TerrestrialTwit,13514,0,1,,,,USA
1239273244294819840,1,"@Clarknt67 Where u come from? It always like that much less ppl during weekend in that neighborhood. I did notice less ppl in park ave during the weekday last week. Good sign, ppl finally pay attention. I yelped to @NYCMayor and NYCDC the first day China announced the break out!",Sun Mar 15 19:32:20 +0000 2020,fniles3,24,0,0,,,,"New York, NY"
