id,score,full_text,created_at,user_sn,follower_count,rt_count,fv_count,longitude,latitude,location,user_location
1235808473117384704,1,"@numero_uno11111 @KardellKris He said that? I think it is because Pakistan and India wars are on his mind, not China.",Fri Mar 06 06:04:34 +0000 2020,Claudia22302348,110,0,0,,,,"California, USA"
1235808488489508866,2,"i said id go to bed but i just discovered some real ass shit against asians bc racists think they got corona. fucking disgusting. god if somebody came up to me and genuinely thought i had corona, im taking you outside and shoving my chopsticks up your ass, you racist. im angered.",Fri Mar 06 06:04:38 +0000 2020,ROSYGASMS,1022,0,12,,,,nsfw | 16
1235808522492772353,2,"Watch | #China bans the consumption of wild animals over #coronavirus spread

Hubei reports zero cases of infection is last 24 hours https://t.co/7wSkuRsmxg",Fri Mar 06 06:04:46 +0000 2020,WIONews,231002,5,25,,,,India
1235808532450004992,1,"@sannytbreak @OurWorldInData Yes, the early data from China suggests the case fatality rate is higher for men than women.

Men CFR = 2.8%
Women CFR = 1.7%

[although the actual CFR numbers continue to change with time. The sex differences probably remain true].

Source: https://t.co/OEFuK7YorI https://t.co/hZPrzrXgtA",Fri Mar 06 06:04:49 +0000 2020,_HannahRitchie,16598,2,6,,,,
1235808548946231298,1,"You’re way beyond an ignorant piece of shit at this point. Having misconceptions about the corona virus is one thing, but attacking Asian people is taking it to a whole different level. https://t.co/rBj9hLtBUh",Fri Mar 06 06:04:52 +0000 2020,CynthiaEliChave,380,1,5,,,,
1235808608501125120,1,"@CGTNOfficial Don’t just denounce, terminate the diplomatic relations with USA is china communist party’s right choice!",Fri Mar 06 06:05:07 +0000 2020,JWZ30602834,50,0,0,,,,
1235808649169088515,1,@bywillpollock @MysterySolvent They won't even let the sick be tested. This is worse than communist China.,Fri Mar 06 06:05:16 +0000 2020,maladamus,15587,1,3,,,,
1235808657729654784,1,This is not right that the our government wants corona virus to be in Kenya by allowing chinese citizens to our country so that the government can waste money claiming they are preventing the disease &amp; also others stealing funds to enrich themselfs.,Fri Mar 06 06:05:18 +0000 2020,DjKlause,1497,0,0,,,,"EASTLANDS, NAIROBI"
1235808665518477313,4,"@Ilhan China has national healthcare. 

80% of all flu virus originate in China.

Flu comes from birds.

The worst coronavirus come from bats, rats, and other animals we should not eat.

People in China eat them because they are TRULY in poverty.

Because of communism/socialism.

GFY",Fri Mar 06 06:05:20 +0000 2020,DaveofCO,595,0,0,,,,
1235808676352421890,2,"@lang_hopper @JudithGoldberg2 @KevinRUSerious @BrandonBeckham_ @realDonaldTrump @TeamTrump BO came out at the onset of Swine &amp; said nothing to worry about...it’s not in the US and won’t be. So why did he wait until 1000 Americans died before declaring it a National Emergency?? 
Trump went to work on this virus immediately, closing travel from China. Deaths to date-12.",Fri Mar 06 06:05:23 +0000 2020,JudyK33695725,250,0,0,,,,
1235808747483619328,3,"@psyQologist @AdriaanBasson Why doesn’t Basson ever say anything about Mao Zedong, communist dictator of China who probably killed more people than Hitler, Lenin &amp; Stalin together. Is Mao’s salute any different than Adolf Hitler’s? https://t.co/SR6phGUn25",Fri Mar 06 06:05:40 +0000 2020,JoeNotJoooow,150,0,0,,,,South Africa
1235808769377857536,1,@GHS @WHO @FAO @OIEAnimalHealth People in China are bashing’s dogs heads in and you’re saying “pets are not a major driver”? The source states they are NOT AT ALL transmitting to humans. Don’t be so reckless.,Fri Mar 06 06:05:45 +0000 2020,Kimberl96307348,104,0,0,,,,
1235808772032880643,1,I can't imagine myself living in or travel to America in amidst of this corona outbreak... The pain my fellow asians had to face due to racism and xenophobia is horrible,Fri Mar 06 06:05:46 +0000 2020,eunscang,327,0,0,,,,日向 + 乃木
1235808779725205506,1,"@BhoomikaSolank5 @WeThePe87764237 @Anil28425421 @Radheramanbig @TIME @Britannica India's economy is shit 🤣🤣🤣🤣🤣 
India has 1400 million people 
Economy 2500 billion dollars 
China 1380 million people 
Economy 13000 billion dollars 
Pakistan 200 million people 
Economy 314 billion dollars 
Mean still better than India 😂😂😂😂",Fri Mar 06 06:05:47 +0000 2020,Rahman09100889,0,0,0,,,,
1235808780639600640,2,"The World Can Trust China to Overcome the Coronavirus Epidemic
China has shown its iron will and strengths of governance capability and system in the fight against COVID-19.
Link: https://t.co/VHw4kDPClC https://t.co/Y3PHfUDv6V",Fri Mar 06 06:05:48 +0000 2020,ChinaIndiaD,310,0,0,,,,
1235808804270247937,1,"Markets in Southeast Asia fall as #COVIDー19 fears grip markets.
""What was initially seen as a China-centric shock is now
certainly a global concern"", say analysts. My report.
https://t.co/vND1MKxFEz

#asia #markets #MarketScreener",Fri Mar 06 06:05:53 +0000 2020,shrutisonal26,289,1,0,,,,India
1235808815322296321,2,"While president wants every South African evacuated from China, North Korea are doing the damn things...I mean this shit is real they don’t have time to play with corona 🤣🤣🤣🤣 cross and die baba. Anyway back to #CoronavirusInSA https://t.co/YOqfU16F08",Fri Mar 06 06:05:56 +0000 2020,OfficialDavinaG,130,0,1,,,,GLOBAL
1235808818820296705,1,"https://t.co/ecBiWEKYWu

Muslims being tortured in India, Myanmar, China, Iraq, Afghanistan Yemen... yet world is silent, because Bernie Bros made snakes and were mean online.  Oh yeah and Bernie yells and wags his finger.   Grow up @cnn @msnbc all you anti Bernie establishment",Fri Mar 06 06:05:57 +0000 2020,aria_ahrary,4249,1,5,,,,"Portland, OR"
1235808833139666945,1,"@janners808 Trade war in China... 

Hello? 

Greed is a very good motivator for the satsuma sasquatch to find a brain behind it.",Fri Mar 06 06:06:00 +0000 2020,SansMerci89,17913,0,0,,,,"Nunya Biz, USA "
1235808837648580608,1,"If at all you have concerns for human rights and minority rights then your focus should have been 57 Islamic nation and China, where no democratic or human rights are available to its citizens. Minorities condition is worst than animals in these countries.",Fri Mar 06 06:06:01 +0000 2020,Purneawala3,665,0,0,,,,"Greater Noida, India"
1235808873451118593,1,"@IWF @mlkcc2019 Absolutely right.

US authorities need to pay more attention about this issue.

And other countries also need to aware this.
China #CCP is good at change the narrative to benefits herself.

Here is the thread about the rumours of #coronavirus origin.

https://t.co/TTp6CnyXJU",Fri Mar 06 06:06:10 +0000 2020,Iceholiccream,3387,1,7,,,,A Land of Brave
1235808877729312768,2,"CORONAVIRUS IS NOT EXCUSE TO BE RACIST. i am asian and i have not been to asia in over 7 months but i have faced prejudice and discrimination in public and if you see other asian people being beaten, berated, threatened, abused, slandered, or yelled at; please stand up for them.",Fri Mar 06 06:06:11 +0000 2020,andiejlee,228,9,38,,,,
1235808884457009154,1,"@SkyNews Now who was it who said “If I were reincarnated I would wish to be returned to earth as a killer virus to lower human population levels.”

#RoyalFamily #PrinceHarry #CoronaVirusJoke #China #Covid19",Fri Mar 06 06:06:12 +0000 2020,Sheepdog4USA,1711,0,0,,,,"New York, USA"
1235808905155903488,2,@TiReverend They signed in for war not to collect a virus in China..? I suggest to gi back and re read what an army or a defense force is for. These are our people stuck in China you saying we must not use our last line of defense to evacuate them?,Fri Mar 06 06:06:17 +0000 2020,nesbert_kamo,9625,0,1,,,,"Johannesburg, South Africa"
1235808918493728770,3,"@Maliqo @CapricornFM They are not going to any war but are told to go to China to fetch people who are at risk of a deadly virus, in the army base they are not trained to fight viruses but to know how to use weapons",Fri Mar 06 06:06:21 +0000 2020,snenhlanhlanto3,288,2,1,,,,Universe 
1235808936806076416,3,"@business 📢❗️#Cats and #dogs cannot, CAN NOT pass the new #coronavirus onto #humans , but they can test positive for low levels of the pathogen if they catch it from their owners. @XHNews @ChinaDaily #China  
STOP the KILLING of innocent animals!!!😡
*REFERENCE... https://t.co/v7nWtsYATy",Fri Mar 06 06:06:25 +0000 2020,PJmiekidzandi,1063,0,1,,,,MA
1235808951469395975,1,"There are 98,120 confirmed cases worldwide, including 3,387 fatalities.

Considering that China cooks its numbers, the situation must be worse.

(Thank you, @BNODesk)

https://t.co/QySR3m9GCD",Fri Mar 06 06:06:28 +0000 2020,bartelds,1383,0,1,,,,Western Europe
1235808969244827654,1,How China's only Costco stays safe amid coronavirus fears https://t.co/XtiDERcQPT https://t.co/aJVQodpuwv,Fri Mar 06 06:06:33 +0000 2020,mkhkhkh212,57,0,0,,,,"القاهرة, مصر"
1235809010156109826,2,Kindly focus on your country and if you are so worried about muslims then go to china and help them or Afghanistan or pakistan if you know whats happening with ahmadiyas there?? Stay away from our internal affairs! Hindus have died too in the riots. Muslim mob killed policemen. https://t.co/enxLpBvVW6,Fri Mar 06 06:06:42 +0000 2020,ChambalSe,112,0,0,,,,"नवी मुंबई, भारत"
