id,score,full_text,created_at,user_sn,follower_count,rt_count,fv_count,longitude,latitude,location,user_location
1240020082052362240,2,"@Hissyspit @AngelaBelcamino @realDonaldTrump Criticising n overseeing an American president elected is a part of the duty of the voters, which is totally acceptable, but don't forget Chinese officials keep saying Amerian virus n brought to China by U.S Army.
I think what Trump's saying is a response to those lies.",Tue Mar 17 21:00:00 +0000 2020,noonecantellu,7,0,0,,,,
1240020106907877376,2,Trust the chinese to start a pandemic in some shitty market in wuhan to then fuck up my birthday next week. https://t.co/yRpp7Ruf2Q,Tue Mar 17 21:00:06 +0000 2020,Harl3y_L3dg3r,46,0,2,,,,"Addlestone, South East"
1240020140617596932,1,"@RepMattGaetz @realDonaldTrump @POTUS @WHO Given @CDCgov paid heed to China virus reports mid-December; odds are risk assessments had made in @POTUS daily briefing &amp; IGNORED, discounted &amp; called #FakeNews by #FakeNewsMedia to hurt
@RealTimers , Boo Hoo
Paranoid Thinking
M/W
State &amp; Local Action
may save U.S.
Trump Won’t!",Tue Mar 17 21:00:14 +0000 2020,StienWmf,99,0,0,,,,United States
1240020157537239041,1,"Enough, is enough! Time to totally BOYCOTT China! It's time! We did back in the 70's, we can do it again, and we damn well should! 🤬 https://t.co/JMJeG5IqBJ",Tue Mar 17 21:00:18 +0000 2020,Violoiter,5284,0,1,,,,United States
1240020161714741248,1,So North Korea created the virus and pinned it on China as a long overdue payback for the release of the movie “the interview” Kim got y’all fighting the wrong country #staywoke,Tue Mar 17 21:00:19 +0000 2020,nick5_7,584,0,1,,,,
1240020165850529792,1,"@99freemind @TRCan66839023 This is a precipice. I wish to carry you over it. It was happening, the tecno hell. The solution was PATRIOTS. We are now creating a space force that will again become the beacon for the future. China will NEVER win this war. Patriots like you will NOT ALLOW IT.",Tue Mar 17 21:00:20 +0000 2020,jakkedup1,5739,0,0,,,,
1240020178340966402,2,imagine defending communist china for infecting the rest of the globe since November with their virus and then lying about it https://t.co/bJB1y8f5Cs,Tue Mar 17 21:00:23 +0000 2020,gabbymreichardt,128,0,1,,,,"Fort Collins, CO"
1240020295823454208,4,"@dbongino We can make these bat-eaters pay big time for these outrageously filthy lies?  Who “needs anything Made in China” or gives a batshit about these Communist devils? NO China 4 me!! I no long buy anything from China.  Apple 🍎 is the only conflict in my “NO bateater” policy!

Buy 🇺🇸",Tue Mar 17 21:00:51 +0000 2020,RogerHawleySD,219,0,7,-119.3066075,37.2691755,"California, USA, United States",California
1240020300210864132,1,@mgrant76308 Why don't you zip it Sooloo. You are the only one stoking racism. The dang virus originated in China.,Tue Mar 17 21:00:52 +0000 2020,DerrellMaddox,698,0,0,,,,"Jacksonville, Fl."
1240020325561020416,1,"#TYTLive @TheDamageReport

@AnaKasparian @BrettErlich

#tRump's #TradeWar with China will kill humans in USofA https://t.co/YiKCwZWCS9",Tue Mar 17 21:00:58 +0000 2020,ItheMissingLink,3033,1,0,,,,"Maury Island, WA, USA"
