id,score,full_text,created_at,user_sn,follower_count,rt_count,fv_count,longitude,latitude,location,user_location
1221598639304269824,1,Virus-hit Wuhan has two laboratories linked to Chinese bio-warfare program - https://t.co/KZKgWZoqAu - @washtimes,Mon Jan 27 00:59:46 +0000 2020,BodieB2,94,0,0,,,,Australia
1221598667397849088,1,"This May Help Explain Things... SNAKE SHOW near Wuhan, China in Hubei Province - Epicenter of Coronavirus --  SHOCKING VIDEOS https://t.co/7fOKD8OK9i via @gatewaypundit",Mon Jan 27 00:59:53 +0000 2020,Axelrod_EJ,8449,0,0,,,,East Coast
1221598371158183936,1,"ok why all these ppl wasting their breath criticizing china rn 
someone save wuhan 
i’m scared to fly home to china but i gotta for my cat ok let’s save us all plz https://t.co/BOOxrUnTwS",Mon Jan 27 00:58:42 +0000 2020,mikaylamnesia,696,0,0,,,,5SOS・1D・BL・F1・PENTAGON🌌・GOT7
1221598170909683712,2,"Wuhan coronavirus, what we know:

Over 2,800 cases in 13 nations, 80 deaths all in China, mostly men median age 70 w/ existing health issues, related to SARS but w/ 10-day contagious incubation, possibly from eating bats, traced to early Dec, best prevented w/ good handwashing.",Mon Jan 27 00:57:54 +0000 2020,davidvolodzko,13088,4,5,,,,Peru
1221598131072262144,3,"Is no one really paying attention to the fact that there is a biological weapons lab in Wuhan, China?? 
'Coronavirus may have origins in China''s biological warfarelab in Wuhan'' From Outlook India!",Mon Jan 27 00:57:45 +0000 2020,viperwaddell57,23,1,1,,,,"Frisco, TX"
1221597979422781441,1,"Over 25,000 sign online petition calling for ban on Chinese nationals entering S’pore over fears of Wuhan virus https://t.co/8MzKwkb4XM",Mon Jan 27 00:57:09 +0000 2020,yperic,406,0,0,,,,Singapore
1221597994207862787,1,"Let's try to get supplies to Wuhan, B4 the Chinese people continue to drive wonderful species to extinction by making traditional medicines to fight it.
The Documentary, ""Racing Extinction"", had a powerful &amp; well-balanced section of the slaughter of manatees in response to SARS. https://t.co/89i3HtEMlz",Mon Jan 27 00:57:12 +0000 2020,JoanieReb,18990,1,0,,,,The Resistance
1221598016517431298,5,"@xinyanyu “A team of Chinese scientists posited that the source of the virus may be local snake meat, corresponding to Communist Party claims that the virus likely jumped from animal to human at a popular wild game and seafood market in Wuhan.”",Mon Jan 27 00:57:17 +0000 2020,newsjunkie3355,574,0,1,,,,"Florida, USA"
1221598046078820352,1,"WUHAN (CHINA) - China said on Monday that the death toll from a deadly viral outbreak spiked to 80 as the hard-hit epicentre province of Hubei suffered 24 new fatalities, while total confirmed cases nationwide rose sharply to 2,744. #BangkokPost #World https://t.co/aBfpDrsARv",Mon Jan 27 00:57:25 +0000 2020,BangkokPostNews,152118,12,5,,,,Thailand
1221597466778271746,1,@lizpere75 @ROSAGARCIA_CDMX @Jkylebass @JackPosobiec I think the origins are from the biolab that's located in Wuhan and perhaps the market claim was re-direct from the CCP to keep the govt free of blame and criticism. I've also seen an article that states the first sign of the virus happened at the beginning of Dec and not related,Mon Jan 27 00:55:06 +0000 2020,celticmagick333,140,0,0,,,,
