id,score,full_text,created_at,user_sn,follower_count,rt_count,fv_count,longitude,latitude,location,user_location
1267607074025816066,2,"#AZTownhall Fourth time .@RepGosar blames China and encourages going outside into the sunshine to ""kill #coronavirus"" -- I'm expecting bleach baths next from the ""doctor.""",Tue Jun 02 00:00:52 +0000 2020,_Savage_Mom_,1312.0,0.0,0.0,,,,LAX ↔ JFK (on FLG sabbatical)
1267670150792327168,1,"@Brooklynmonk @EllieLi54464433 China spreading the virus around the world, violating human rights in #Uyghurs and #Hongkong, It’s the time the world stand together to MAKE CHINA PAY! #SOSHONGKONG #standwithhongkong #boycottchina",Tue Jun 02 04:11:30 +0000 2020,Chuuu100,924.0,0.0,2.0,,,,
1267670184430460928,2,"@rainbowguy97 @yoruguaenusa @YourAnonCentral Don’t take it wrong, China is nothing like what you described. We got the virus controlled and cities are now gradually back to normal routine. BUT LOOK AT WHATS HAPPENING HERE? At least we don’t have a dictator lying every single day.",Tue Jun 02 04:11:38 +0000 2020,claranchim,16.0,0.0,3.0,,,,
1267670210707779584,2,"@HuXijin_GT We do not intend to take conspiracy theories lightly, but when we look at the series of events from the U.S.-China trade war to the Hong Kong riots, the Wuhan virus, and the American riots, we can see that the Chinese Communist Party is planning to do so.",Tue Jun 02 04:11:45 +0000 2020,unionrocker0810,326.0,0.0,0.0,,,,TOKYO JAPAN
1267670396112744448,3,#Realitycheck (20/24): U.S. has fabricated 24 LIES to shift blame to China and cover its inadequate response to #COVID19 https://t.co/AypLYHER73,Tue Jun 02 04:12:29 +0000 2020,XHNews,12678763.0,21.0,72.0,,,,"Headquartered in Beijing, PRC"
1267670407030636546,2,@AF632 @Jonnyboi7091 @Sethrogen He died ! @Sethrogen Hope you and @jtimberlake are happy that you support #AntifaDomesticTerrorists #Murderers you all are  #DisgustingTraitors #facts #USAonFire #Canada #defundSoros #defundWHO #defundUN #CovidiotLiars #FUwuhanFLU2020 #ChinaVirus #Plandemic2020 https://t.co/iVaUeJANhx,Tue Jun 02 04:12:31 +0000 2020,Realist44634576,1226.0,1.0,1.0,,,,Every Day
1267670420028829696,1,remember how hard the black community went to defend asian americans against coronavirus racism,Tue Jun 02 04:12:34 +0000 2020,nasreen1a,83.0,2.0,2.0,,,,
1267670431881932800,1,"@greggutfeld Just as China unleashed the Corona Virus from a lab onto the world, dems are unleashing their socialism/anarchy experiments from their big city labs",Tue Jun 02 04:12:37 +0000 2020,badgerhockey10,125.0,0.0,0.0,,,,
1267670452941422592,1,"@iudicationisnox #NelsonNSCFOOD4THOUGHT
Just like in #HongKongProtests  last year..its all orchestrayed by #CCP...THOS IS THE NEW STYLE OF WARFARE.we have to rise up...mind u china is also req
THESE KIDS HAVE ALL BEEN PREPROGRAMED BY GAMES LIKE 
@FortniteGame
https://t.co/eu1qI90Eim",Tue Jun 02 04:12:42 +0000 2020,NelsonNSCtweet,691.0,0.0,0.0,,,,
1267670462391357440,1,He actually called trump a racist germophobic for stopping flights from China. https://t.co/022VMw7iBO,Tue Jun 02 04:12:45 +0000 2020,garret_england,110.0,0.0,1.0,,,,"Bedford, PA"
1267670551260209156,2,"@b_fung That’s right… Because the Chinese virus is a scamDemic… You are fake news… You are to blame for fear mongering &amp; weaponized virus to the public 

 what about all the riders were they social distancing… You are a lowlife… hypocrite!! Propaganda 💩💩💩💩",Tue Jun 02 04:13:06 +0000 2020,RETTinol,7815.0,0.0,0.0,,,,
1267670613176528899,1,"Absolutely right..... We r just Numbers in died... But everything for our family, near and dear ones... 

Make sure.....follow social distance and precautions for safeguard from Chinese 🇨🇳 Virus. 

Jai Hind🇮🇳 https://t.co/Ntl53HIsRF",Tue Jun 02 04:13:21 +0000 2020,kbhardwaj1983,392.0,0.0,1.0,,,,"New Delhi, "
