id,score,full_text,created_at,user_sn,follower_count,rt_count,fv_count,longitude,latitude,location,user_location
1275941755171545089,1,Our farms are dying because of you. You asked china for help with the election. You’re a criminal!  #TrumpIsATraitor #TrumpIsTheWORSTPresidentEVER #trumpistheEnemyofThePeople #TrumpIsKillingUs #TrumpDeathToll123K #COVID19 #LiarInChief #Narcissist #SociopathTrump #EndThisNightmare https://t.co/ybIuWnAbi3,Wed Jun 24 23:59:54 +0000 2020,UsaIndependent4,22.0,0.0,0.0,,,,
1275579389409923076,1,"The United States, with a population less than 5% of the global population, has confirmed its COVID-19 death toll accounting for almost 30% of the total global death toll. Yet, all we hear is the constant blame from the US politicians, especially to China.",Wed Jun 24 00:00:00 +0000 2020,chenwenling3,17.0,0.0,0.0,,,,
1275579588811292675,2,"What to do?
How about #BoycottChina ?
Coronavirus ‘breeding ground’ as dogs still butchered for meat at China’s notorious Yulin market despite ban https://t.co/7bnxO745hc",Wed Jun 24 00:00:47 +0000 2020,saundersvon,2235.0,57.0,34.0,,,,
1275579641798033410,1,The latest The Delightfully Dog Daily! https://t.co/TrlLpKT29i Thanks to @izzarelli @iamIndyGirl #china #coronavirus,Wed Jun 24 00:01:00 +0000 2020,DelightfullyDog,23856.0,0.0,0.0,,,,"Tennessee, United States"
1275926693967015936,1,"@realDonaldTrump Trump failed to protect USA from covid19 he said it was a hoax. This virus it comes from China.  Trumps failure to act cost 124,200 Americans their lives, so far. Farms are failing. Trump has yet again failed America and unfortunately he will again.",Wed Jun 24 23:00:04 +0000 2020,Herewegoagainso,25.0,0.0,0.0,,,,"Pennsylvania, USA"
1275926735490441221,2,"The racist term ""Kung flu"" is Trumpian shorthand for ""Blame the Chinese for my lethal incompetence after COVID-19 came to America.""

Which is like saying if you drive a Toyota into a crowd of pedestrians, it's the fault of the Japanese.",Wed Jun 24 23:00:13 +0000 2020,Impolitics,16235.0,43.0,115.0,,,,"Brooklyn, Borough of the Stars"
1275926763164651520,2,#TrumpVirus Democrats keep the virus ticking! They don’t care who or how they destroy America...Evil! 🇨🇳#Trump2020NowMoreThanEver #ChineseVirus Attacking the Globe! Fueled by communist evil doers! 🙏🏻🇺🇸 https://t.co/agwuq1mtFC,Wed Jun 24 23:00:20 +0000 2020,Magirly9,8209.0,0.0,1.0,,,,"Military Family,Married Happy "
1275926910065770497,1,"@DavidCornDC Pandemic did start in China, they've natural born killers. https://t.co/WUvrlgD5mk",Wed Jun 24 23:00:55 +0000 2020,JodyKoopmann,7.0,0.0,0.0,,,,
1275926917384777728,1,"@WHO @DrTedros As a China bastard, it should just STFU; and you guys should be shut down for licking China's ass non-stop !!",Wed Jun 24 23:00:57 +0000 2020,Emperor_YZ,2149.0,0.0,0.0,,,,https://tippin.me/@Emperor_YZ
1275926969335472128,1,"@realDonaldTrump WHY didn't you go to China to fight #coronavirus there so the impact here would have been less like when President Obama went to Africa to fight ebola there?
WHY did you dismantle the pandemic response infrastructure so we weren't prepared or use the pandemic playbook to prepare?",Wed Jun 24 23:01:09 +0000 2020,trudygonzales,10555.0,1.0,0.0,,,,
