1252386565894082560,"Right Now NightSide - @SenMarkey @EdMarkey takes your calls @ 8 - Sen. @ChrisMurphyCT  exempts #ChinaLiedPeopleDied from blame for the Coronavirus Crisis @ 9 &amp; @billmaher blasts the #media for ""over-the-top"" #COVID19 coverage! WBZ 1030 AM - Boston - 617-254-1030 or 888-929-1030",ChinaLiedPeopleDied media COVID19,,en,Tue Apr 21 00:00:00 +0000 2020,46218350,Dan Rea,,,,Boston
1252386980987428869,#COVID19 #ChinaLiedPeopleDied https://t.co/oit5zlTv0I,COVID19 ChinaLiedPeopleDied,https://twitter.com/burgessct/status/1252224744117506048,und,Tue Apr 21 00:01:39 +0000 2020,246725894,Nicholas Grambas,,,,"Melbourne, Victoria"
1252387224106090500,"RT @WonderWoman2KAG: Rock on, skateboarders! Govt has gone too far. LA acts like CCP.
#ChinaLiedPeopleDied #THANKSCHINA #WuhanVirus #ChinaV…",ChinaLiedPeopleDied THANKSCHINA WuhanVirus,,en,Tue Apr 21 00:02:37 +0000 2020,759183757152780288,RisingPhoenix⭐️⭐️⭐️,,,,United States of America
1252387234700910604,"RT @SYC999: 🇺🇸賓夕法尼亞州哈里斯堡
尋求重新開放經濟的抗議者又聚集在一起‼️
看來美國人還是不了解
#Coronavirus 到底咋回事‼️#CCPVirus https://t.co/WXg1Xmwff1",Coronavirus CCPVirus,,zh,Tue Apr 21 00:02:39 +0000 2020,3126252240,德妹,,,,Canada
1252387269190627333,"#CCPVirus #Response
LOS ANGELES, CA
Mar 29 2020

U.S. Air Force Tech. Sgt. Mario Lopez-Casas puts sheets on a hospital bed while setting up a Federal Medical Station

BLOG https://t.co/U8W0SVd2s3

qt-cvresponse-177 #borderObserver https://t.co/hIj4Wvzk36",CCPVirus Response borderObserver,https://theborderobserver.wordpress.com/2020/04/16/airmen-set-up-federal-medical-station-in-los-angeles-covid19-march-29-2020/,en,Tue Apr 21 00:02:47 +0000 2020,819519735637377024,jesse Politic 650,,,,West TX
1252387269777883137,"#CCPVirus #Response
Wilsonville, Oregon
Mar 27 2020

Ventilators at a warehouse owned by Oregon Department of Administrative Services.

BLOG https://t.co/8YXzweeHtn

qt-cvresponse-156 #borderObserver https://t.co/YSSvvoQrge",CCPVirus Response borderObserver,https://theborderobserver.wordpress.com/2020/04/16/a-shipping-container-containing-ventilators-covid19-march-27-2020/,en,Tue Apr 21 00:02:48 +0000 2020,895388295496073221,The Border Observer,,,,"El Paso, TX"
1252387977243721728,"RT @sleeplessbkk: เยอรมันเรียกร้องค่าเสียหายจากจีน 1.3 แสนล้านปอนด์ ปักกิ่งถึงกับควันออกหู
ไทยควรร่วมวงด้วย
#WuhanVirus #ChinaLiedPeopleDie…",WuhanVirus,,th,Tue Apr 21 00:05:36 +0000 2020,79134086,AiBig,,,,Thailand
1252388976561799174,"My boyfriend loves me so much he gave me two different kinds of masks! 😷😷😷❤️❤️❤️

#COVID19 #coronavirususa #facemasks #PandemicPriorities 

🥰 @Aaron_in_GA",COVID19 coronavirususa facemasks PandemicPriorities,,en,Tue Apr 21 00:09:34 +0000 2020,3384556264,Tela-apathy,,,,Here and There
1252388997222916105,"RT @jenniferatntd: Hm. Who is he? 看清楚了嗎？到底是誰？
#CCPVirus #COVID2019 #Coronavirus #CoronavirusOutbreak #CoronavirusPandemic #coronaviruschina…",CCPVirus COVID2019 Coronavirus CoronavirusOutbreak CoronavirusPandemic coronaviruschina,,zh,Tue Apr 21 00:09:39 +0000 2020,2362434604,歐郎🇹🇼🇺🇸🇭🇰,,,,俄亥俄州
1252389161270538247,"China Is Hoarding the World’s Medical Supplies.

China is hoarding essential #Medical supplies as the world struggles to cope with the #Coronavirus #COVID19(#CCPVirus) #Pandemic outbreak that began in #Wuhan, #China.
#ChinaUncensored
https://t.co/jOVc67LOnY",Medical Coronavirus COVID19 CCPVirus Pandemic Wuhan China ChinaUncensored,https://youtu.be/8ZcZR5f1gc0,en,Tue Apr 21 00:10:18 +0000 2020,1115115450814222337,War on Evil─Spread the truth of CCP,,,,🇰🇷大韓民國Republic of Korea
1252389589697695753,That's exactly how you say it. #COVIDー19 #CCPVirus #WuhanVirus #Quarantine #QuarantineLife https://t.co/XpFTSLnS9u,COVIDー19 CCPVirus WuhanVirus Quarantine QuarantineLife,,en,Tue Apr 21 00:12:01 +0000 2020,1000022755209809920,Hispan(dem)ic SunShot,,,,TX
1252389975087177730,"#ChinaLiedPeopleDied
#COVID19

https://t.co/3VHOi7K7CW",ChinaLiedPeopleDied COVID19,https://www.express.co.uk/news/world/1271028/Angela-Merkel-Germany-China-coronavirus-blame-Wuhan-Xi-Jinping-Trump-latest,und,Tue Apr 21 00:13:32 +0000 2020,1244509573085454336,Krśna,,,,"Auckland, New Zealand"
1252389999917494275,RT @WBZNightside: Right Now NightSide - @SenMarkey @EdMarkey takes your calls @ 8 - Sen. @ChrisMurphyCT  exempts #ChinaLiedPeopleDied from…,ChinaLiedPeopleDied,,en,Tue Apr 21 00:13:38 +0000 2020,26513255,WBZ NewsRadio,,,,Boston
1252390742825119749,"The overlap of folks who think gov't is too incompetent to do literally anything and the folks who believe in a ""deep state"" and gov't covid-19 conspiracy is surprisingly non-zero. #COVIDー19 #COVIDIOTS #coronavirususa #LiberateAmerica",COVIDー19 COVIDIOTS coronavirususa LiberateAmerica,,en,Tue Apr 21 00:16:36 +0000 2020,824726895010992128,H. Lux Garner,,,,"New Jersey, USA"
1252390872114552835,"RT @LeyleyTsai: That’s so funny 😂 The more they deny the more ......😏 #WuhanCoronaVirus #CCPVirus #COVID19
‘We are not the culprit’: Beijin…",WuhanCoronaVirus CCPVirus COVID19,,en,Tue Apr 21 00:17:06 +0000 2020,1210440437212708864,John Lee,,,,Hong Kong
1252390881220456450,"RT @LeyleyTsai: That’s so funny 😂 The more they deny the more ......😏 #WuhanCoronaVirus #CCPVirus #COVID19
‘We are not the culprit’: Beijin…",WuhanCoronaVirus CCPVirus COVID19,,en,Tue Apr 21 00:17:09 +0000 2020,1229091405152256001,Ready Dev,,,,Albania
1252391388076859396,"WRONG!  #ChinaLiedPeopleDied. They owe America &amp; Americans big time!  

China plays victim card as lawsuits over its handling of coronavirus grow

https://t.co/OYdZshJtH0",ChinaLiedPeopleDied,https://www.foxnews.com/world/china-lawsuits-handling-covid-19,en,Tue Apr 21 00:19:09 +0000 2020,1006146787881648128,kroncker,,,,United States
1252391429822791688,"RT @jenniferatntd: Hm. Who is he? 看清楚了嗎？到底是誰？
#CCPVirus #COVID2019 #Coronavirus #CoronavirusOutbreak #CoronavirusPandemic #coronaviruschina…",CCPVirus COVID2019 Coronavirus CoronavirusOutbreak CoronavirusPandemic coronaviruschina,,zh,Tue Apr 21 00:19:19 +0000 2020,1178620460482711552,网络柏林墙推广办公室主任 牟晓鸣,,,,浙江省临海市
1252391433664749569,How #CCP influenced #WHO to cover-up the pandemic of #COVID19. #BoycottChina now if you don't want to be the victim again. #ChinaLiedPeopleDied https://t.co/cx355MxKU1,CCP WHO COVID19 BoycottChina ChinaLiedPeopleDied,https://www.instagram.com/p/B_OPjCVAUiQ/?igshid=1dnwfgj6z3onv,en,Tue Apr 21 00:19:20 +0000 2020,802135845373259777,Charmmates Sum,,,,United Kingdom
1252391500572311553,"RT @jenniferatntd: Hm. Who is he? 看清楚了嗎？到底是誰？
#CCPVirus #COVID2019 #Coronavirus #CoronavirusOutbreak #CoronavirusPandemic #coronaviruschina…",CCPVirus COVID2019 Coronavirus CoronavirusOutbreak CoronavirusPandemic coronaviruschina,,zh,Tue Apr 21 00:19:36 +0000 2020,1182197857543045121,CCPComputerExplosion,,,,HK
1252391582638026754,Tanto gobierno con dinero y riquezas y nadie puede meter ficha con unos cientificos pepas para que puedan resolver este verguero que armaron esos chinos hptas por andar comiendo porquerías.. Que hptas #COVID19 #OMS #China #ChinaCoronaVirus #OnuMxCOVID19 #COVID19Ecuador,COVID19 OMS China ChinaCoronaVirus OnuMxCOVID19 COVID19Ecuador,,es,Tue Apr 21 00:19:56 +0000 2020,179690481,Special One...,,,,Ecuador 
1252391734056636424,RT @WBZNightside: Right Now NightSide - @SenMarkey @EdMarkey takes your calls @ 8 - Sen. @ChrisMurphyCT  exempts #ChinaLiedPeopleDied from…,ChinaLiedPeopleDied,,en,Tue Apr 21 00:20:32 +0000 2020,45385355,Michelle Fine RDH 🦷 MSHI,,,,"Massachusetts, USA"
1252391870744850435,"RT @UNNTV1: #China created the #Chinesevirus, now they are blaming blacks to be the cause &amp; carrier of it. 

Black people are not allowed t…",China Chinesevirus,,en,Tue Apr 21 00:21:04 +0000 2020,879123033167757312,🍒🧡CallMeLiy🧡🍒,,,,อัลไตแลนด์
1252392288820420610,"This is a wake up call for the world.  And not a moment too soon.  The world now sees China for who they are.
 
MSM = DNC = CCP = WHO

#ChinaLiedPeopleDied 

#BoycottChina https://t.co/9kk6FJ8k4D",ChinaLiedPeopleDied BoycottChina,https://twitter.com/readyletsgo27/status/1252371101679665157,en,Tue Apr 21 00:22:44 +0000 2020,1153071187074805760,LauraLouUSA ~ ObaMAGAte Senate Hearings NOW!,,,,Las Vegas
1252392440364843014,"""How many people do you sub to?"", Damn they find fucking nailed it. #twitchstreamer #twitchthot #twitch #COVID19
#WuhanFlu #CCPVirus
#depression #QuaratineLife
#420day #mgtow #redpill

https://t.co/Sqz5F72Bg6",twitchstreamer twitchthot twitch COVID19 WuhanFlu CCPVirus depression QuaratineLife 420day mgtow redpill,https://youtu.be/ezY9I5QmOJI,en,Tue Apr 21 00:23:20 +0000 2020,823077798524887040,Operator John Doe ; aka: Extra THICC Boss,,,,"Texas, USA"
1252392604328538119,RT @SolomonYue: 习子兵法 The Art of Xi #CCPVirus war on humanity has both 兵 (military) &amp; 法 (strategy &amp; tactics) but wrong ones - allowing the w…,CCPVirus,,en,Tue Apr 21 00:23:59 +0000 2020,151874103,Patrick Ng,,,,香港
1252392755650682882,"RT @SYC999: 🇺🇸賓夕法尼亞州哈里斯堡
尋求重新開放經濟的抗議者又聚集在一起‼️
看來美國人還是不了解
#Coronavirus 到底咋回事‼️#CCPVirus https://t.co/WXg1Xmwff1",Coronavirus CCPVirus,,zh,Tue Apr 21 00:24:35 +0000 2020,407294115,henry shen,,,,United States
1252392765024899073,"RT @jenniferatntd: Hm. Who is he? 看清楚了嗎？到底是誰？
#CCPVirus #COVID2019 #Coronavirus #CoronavirusOutbreak #CoronavirusPandemic #coronaviruschina…",CCPVirus COVID2019 Coronavirus CoronavirusOutbreak CoronavirusPandemic coronaviruschina,,zh,Tue Apr 21 00:24:38 +0000 2020,2859043998,Serial_ReTweeter,,,,"New Delhi, India"
1252392877985914882,"RT @SYC999: 🇺🇸賓夕法尼亞州哈里斯堡
尋求重新開放經濟的抗議者又聚集在一起‼️
看來美國人還是不了解
#Coronavirus 到底咋回事‼️#CCPVirus https://t.co/WXg1Xmwff1",Coronavirus CCPVirus,,zh,Tue Apr 21 00:25:05 +0000 2020,106381718,Darkness,,,,On Mar
1252394731264303106,"Twitter Bans ZeroHedge For Publishing Coronavirus Conspiracy Theory, Doxxing Chinese Doctor/@Forbes⁩ it seems this “article” hasn’t aged well, eh? The “experts” r finding there’s a real possibility #wuhanvirus escaped from a lab. ⁦#correct the record  https://t.co/x1biaX0fXx",wuhanvirus correct,https://www.forbes.com/sites/rebeccabellan/2020/02/03/twitter-bans-zerohedge-for-publishing-coronavirus-conspiracy-theory-doxxing-chinese-doctor/,en,Tue Apr 21 00:32:26 +0000 2020,3009571155,Ilana Akoundi,,,,New York City 
