id,score,full_text,created_at,user_sn,follower_count,rt_count,fv_count,longitude,latitude,location,user_location
1286435932753629184,1,"@grlwithlov *blames china for coronavirus*

*a month later*
WOW CHINESE FASHION😍😍😍😍",Thu Jul 23 23:00:01 +0000 2020,ondogbro,107,0,1,,,,"Culver City, CA"
1286435939745595392,2,"@WhiteHouse 📣📣CCP lies, American died

📣📣CCP lies, American died

📣📣CCP lies, American died

https://t.co/jBzSxBkjGP

https://t.co/I5kuxTnWAn https://t.co/8sx3WboX4y",Thu Jul 23 23:00:03 +0000 2020,rA8kRGeo9zU8QyV,443,0,0,,,,
1286435975305015296,1,"And he knew about it Jan.19,2020, but chose to spend every waking moment signing on to an Impeachment Order without a crime, intent on distracting Americans facing a stealth killer from China. https://t.co/oZdQ6pbF9x",Thu Jul 23 23:00:11 +0000 2020,jbwentworthe,16,0,0,,,,
1286435995617902592,1,"90% of this article appears accurate &amp; concerning.

The suggestion that we shouldn't criticise #China because of the benefits they provide is truly disturbing.

Perhaps that's what Tibetans once thought.

#Auspol #Racism

https://t.co/FRfu0qAS4I",Thu Jul 23 23:00:16 +0000 2020,Neil1808,1012,0,0,,,,
1286436016447008768,1,Biden loves covid 19 keeps him from debates &amp; fake news keeps throwing the blame of this virus on Trump with Nancy Pelosi calling it Trump virus knowing its china who let this out on the world    Ask yourself what could dem’s do better nothing would of been worse,Thu Jul 23 23:00:21 +0000 2020,Michaelkoleea,889,0,0,,,,
1286436046566305794,2,This is disgusting what people (Chinese?) do to animals.  What if we ate pandas? https://t.co/eItICsyhGa,Thu Jul 23 23:00:28 +0000 2020,JustSay52750831,3,0,0,,,,
1286436155093921792,2,"@JoeBiden I agree Dr. Fauci, with the help of you BFF and former boss Barack Obama, should have NEVER tried to create a Bio-Weapon at the Wujan lab in China, for DE-Population.

https://t.co/Rp0HzbDX4L",Thu Jul 23 23:00:54 +0000 2020,DantoniSal,12719,15,22,,,,
1286436171078393857,1,"@Bellabones6 @tigersprayer @JoeBiden @Phillies Your distortion of the facts are amazing the Chinese virus killed 145,000 people and Cuomo and the federal forces or they are because the democratic run cities can’t stop killing of citizens so get your facts right",Thu Jul 23 23:00:58 +0000 2020,MichaelJRanieri,27,0,0,,,,New Jersey
1286436187201142784,2,"@WhiteHouse 📣📣CCP lies, American died

📣📣CCP lies, American died

📣📣CCP lies, American died

https://t.co/jBzSxBkjGP

https://t.co/I5kuxTnWAn https://t.co/jHzV4rq2JS",Thu Jul 23 23:01:02 +0000 2020,rA8kRGeo9zU8QyV,443,0,0,,,,
1286436276896440321,1,"@Green_Footballs Catch up, the first day of the virus along with his denial of the true facts surrounding the virus, an for him to spring all his Buddy's is confirmation he is past the point of no return not giving a fuck. The Damage is done he asked for China's helpThis was China's campaign gift",Thu Jul 23 23:01:23 +0000 2020,Eoc73822315,20,0,4,,,,
1286436280872644608,1,"And he said he wants to protect “teachers and students from the China virus” — a term I would never use as an educator. However, teachers are petrified of the #TrumpVirus will get us killed. https://t.co/qz4aFjsOXG",Thu Jul 23 23:01:24 +0000 2020,jsels7,550,0,2,,,,"Maine, USA"
1286436288476872712,1,WashingtonGuardian | Chinese hackers charged by Justice Department with trying to steal US coronavirus research https://t.co/iiukkVz83V,Thu Jul 23 23:01:26 +0000 2020,JohnGoveia,46,0,0,,,,
1286436289332617218,2,@WoosterLeah @Anshul__K @ProfKarolSikora Nobody is responsible for handling Covid only China they let it infect the World in the Chinese New Year of the RAT and lied about its severity its 14 day incubation its organ damage it blood clotting Italy exsposed this the hard way we then acted to that harsh truthfull evidence,Thu Jul 23 23:01:26 +0000 2020,davspurs,4175,0,0,-2.7407225,53.3683935,"Widnes, England, United Kingdom",widnes
1286436290796363776,1,"@Reuters 🙏Excuse me 🙏
📣Pls spread the truth about CCP virus 📣
 🦠
Chinese virologist accuses Beijing of being covered by coronavirus and fleeing Hong Kong: ""I know how they treat whistleblowers"", telling the world the truth about the virus
https://t.co/zKw3J2Wrr5",Thu Jul 23 23:01:27 +0000 2020,bao111333,917,0,1,,,,
1286436336854077440,1,"@MLBONFOX @Nationals @Yankees 🙏Excuse me 🙏
📣Pls spread the truth about CCP virus 📣
 🦠
Chinese virologist accuses Beijing of being covered by coronavirus and fleeing Hong Kong: ""I know how they treat whistleblowers"", telling the world the truth about the virus
https://t.co/zKw3J2Wrr5",Thu Jul 23 23:01:38 +0000 2020,bao111333,917,0,0,,,,
1286436364192555014,1,"@TheBronzeMMA @GamebredFighter @malkikawa @MashedMMA @Abraham_kawa @TheSchmo312 @espnmma @MMAWeeklycom @MMAjunkieJohn 🙏Excuse me 🙏
📣Pls spread the truth about CCP virus 📣
 🦠
Chinese virologist accuses Beijing of being covered by coronavirus and fleeing Hong Kong: ""I know how they treat whistleblowers"", telling the world the truth about the virus
https://t.co/zKw3J2Wrr5",Thu Jul 23 23:01:44 +0000 2020,bao111333,917,0,0,,,,
1286436373231280128,3,@esoule951 @real_defender @JoeBiden Well I wouldn’t trust Joe Biden where 60 million tested positive for the H1N1 virus and if anyone seems to think that man will be a better fit to get this virus under control who was in charge with the swine flu then think again.  China is a threat to us and Joe doesn’t think so.,Thu Jul 23 23:01:46 +0000 2020,Michael28658182,1671,0,0,,,,"Tampa, FL"
1286436465019428867,1,"@tedcruz 🙏Excuse me 🙏
📣Pls spread the truth about CCP virus 📣
 🦠
Chinese virologist accuses Beijing of being covered by coronavirus and fleeing Hong Kong: ""I know how they treat whistleblowers"", telling the world the truth about the virus
https://t.co/zKw3J2Wrr5",Thu Jul 23 23:02:08 +0000 2020,bao111333,917,0,0,,,,
1286436489648320518,1,"@dcexaminer 🙏Excuse me 🙏
📣Pls spread the truth about CCP virus 📣
 🦠
Chinese virologist accuses Beijing of being covered by coronavirus and fleeing Hong Kong: ""I know how they treat whistleblowers"", telling the world the truth about the virus
https://t.co/zKw3J2Wrr5",Thu Jul 23 23:02:14 +0000 2020,bao111333,917,0,0,,,,
1286436507864174592,1,"@tedcruz 🙏Excuse me 🙏
📣Pls spread the truth about CCP virus 📣
 🦠
Chinese virologist accuses Beijing of being covered by coronavirus and fleeing Hong Kong: ""I know how they treat whistleblowers"", telling the world the truth about the virus
https://t.co/zKw3J2Wrr5",Thu Jul 23 23:02:18 +0000 2020,bao111333,917,0,0,,,,
1286436531574657026,1,"@washingtonpost 🙏Excuse me 🙏
📣Pls spread the truth about CCP virus 📣
 🦠
Chinese virologist accuses Beijing of being covered by coronavirus and fleeing Hong Kong: ""I know how they treat whistleblowers"", telling the world the truth about the virus
https://t.co/zKw3J2Wrr5",Thu Jul 23 23:02:24 +0000 2020,bao111333,917,0,0,,,,
1286436562096525312,1,"@Reuters 🙏Excuse me 🙏
📣Pls spread the truth about CCP virus 📣
 🦠
Chinese virologist accuses Beijing of being covered by coronavirus and fleeing Hong Kong: ""I know how they treat whistleblowers"", telling the world the truth about the virus
https://t.co/zKw3J2Wrr5",Thu Jul 23 23:02:31 +0000 2020,bao111333,917,0,0,,,,
1286436582270971907,2,"@lcvinqastra @cylischinesesu1
Your just jealous you aren’t talented as Asians, you aren’t nice, as Asians, your spreading racism everywhere. Just stop,  covid 19 didn’t even come from one race, it was man made, meaning from a lab, do some research bitch.",Thu Jul 23 23:02:36 +0000 2020,authentic_tara,113,0,0,,,,Profile picture by dreamm_xox
1286436588529037322,1,"@politico 🙏Excuse me 🙏
📣Pls spread the truth about CCP virus 📣
 🦠
Chinese virologist accuses Beijing of being covered by coronavirus and fleeing Hong Kong: ""I know how they treat whistleblowers"", telling the world the truth about the virus
https://t.co/zKw3J2Wrr5",Thu Jul 23 23:02:38 +0000 2020,bao111333,917,0,0,,,,
1286436603691401216,1,"@BroccoliR0b @mmpadellan @BorisEP @JoeBiden The economy was roaring til this stupid shutdown thanks to the Chinese virus and media fear porn.
Democrats are desperate and violence is all they’ve got left.",Thu Jul 23 23:02:41 +0000 2020,castile_eleanor,43,0,0,,,,"Cohasset, MA"
1286436621152399362,1,"@tedcruz 🙏Excuse me 🙏
📣Pls spread the truth about CCP virus 📣
 🦠
Chinese virologist accuses Beijing of being covered by coronavirus and fleeing Hong Kong: ""I know how they treat whistleblowers"", telling the world the truth about the virus
https://t.co/zKw3J2Wrr5",Thu Jul 23 23:02:45 +0000 2020,bao111333,917,0,0,,,,
1286436671106449417,1,"@MLB @MLBONFOX @Nationals @Victor__Robles @Yankees @TheJudge44 🙏Excuse me 🙏
📣Pls spread the truth about CCP virus 📣
 🦠
Chinese virologist accuses Beijing of being covered by coronavirus and fleeing Hong Kong: ""I know how they treat whistleblowers"", telling the world the truth about the virus
https://t.co/zKw3J2Wrr5",Thu Jul 23 23:02:57 +0000 2020,bao111333,917,0,0,,,,
1286436700781240322,1,"@robert_spalding @generalspalding 🙏Excuse me 🙏
📣Pls spread the truth about CCP virus 📣
 🦠
Chinese virologist accuses Beijing of being covered by coronavirus and fleeing Hong Kong: ""I know how they treat whistleblowers"", telling the world the truth about the virus
https://t.co/zKw3J2Wrr5",Thu Jul 23 23:03:04 +0000 2020,bao111333,917,0,1,,,,
1286436725821263873,1,@WhiteHouse MF! It’s not the China Virus you racist POS.,Thu Jul 23 23:03:10 +0000 2020,iamthewind_,290,0,0,,,,"Massachusetts, USA"
1286436726001500161,1,"@StateDept @WarRoomPandemic @SecPompeo 🙏Excuse me 🙏
📣Pls spread the truth about CCP virus 📣
 🦠
Chinese virologist accuses Beijing of being covered by coronavirus and fleeing Hong Kong: ""I know how they treat whistleblowers"", telling the world the truth about the virus
https://t.co/zKw3J2Wrr5",Thu Jul 23 23:03:10 +0000 2020,bao111333,917,0,2,,,,
1286436743835791362,1,"@realDonaldTrump you sure do talk to a lot of dictators.  Also, you were right the effect of COVID could have been stopped if you and your administration had done something other than stopping flights from China.  You use the word great far to often.  #VoteBlueToSaveAmerica2020",Thu Jul 23 23:03:15 +0000 2020,ReginaScarbro,28,0,0,,,,
1286436772973432833,1,@chenweihua Chinese virus dog now barking 😫,Thu Jul 23 23:03:22 +0000 2020,Jai_Shankar_Ki,783,0,6,,,,India
1286436775997702144,2,"@RestoreJustice4 @AOC @RashidaTlaib @RepMaxineWaters @SpeakerPelosi @SenSchumer tRump and Putin going to jail. 

PUTIN fucked UP the world. If trump wasn't prez the pandemic team in China would have stop #COVIDー19 from leaving  Wuhan, Hubei province. All these deaths are on Putin &amp; racist Trumpanzee https://t.co/nJ2u08jX8W",Thu Jul 23 23:03:22 +0000 2020,herbj123,2621,1,1,,,,Wakanda 4EVER
1286436805886214144,1,"@MLB @Nationals @Victor__Robles @Yankees @TheJudge44 🙏Excuse me 🙏
📣Pls spread the truth about CCP virus 📣
 🦠
Chinese virologist accuses Beijing of being covered by coronavirus and fleeing Hong Kong: ""I know how they treat whistleblowers"", telling the world the truth about the virus
https://t.co/zKw3J2Wrr5",Thu Jul 23 23:03:30 +0000 2020,bao111333,917,0,0,,,,
