id,score,full_text,created_at,user_sn,follower_count,rt_count,fv_count,longitude,latitude,location,user_location
1278478533648691200,1,We've asked ABBA to say a few words about the second wave of Covid-19 and the newly discovered swine-flu epidemic in China...  #Covid19 #fakenews #lockdown #secondwave https://t.co/CbggRVfcJf https://t.co/ngk99MhHpu,Thu Jul 02 00:00:10 +0000 2020,PointStraight2,5,1,1,,,,
1278478631858143232,1,Fighting Stigma :  Coronavirus pandemic: Updates from around the world: WHO is sending a team to China next week to better understand how the virus ... Unusually “high incidence” of virus cases among children in new UK ... https://t.co/xM3PmdfG0Q,Thu Jul 02 00:00:33 +0000 2020,PairsonnalitesA,2907,0,0,,,,Asia | Australia - Pacific
1278478789903876096,1,@piersmorgan I agree Piers! I would go after China &amp; WHO with every thing I got. I would put China on a permanent no fly list. They all ready have a serious swine flu outbreak that’s spreading yet they all wear masks 🤔 Shame BLM rioters didn’t get Covid-19 just regular folk.,Thu Jul 02 00:01:11 +0000 2020,JohnAldoDetroit,93,0,0,,,,"Detroit, MI"
1278508685744943104,1,"Chinese National Pleads Guilty to Conspiracy to Commit Money Laundering for Drug Cartels https://t.co/PeV5GUd160
 
Download The Epoch Times app to see our exclusive CCP virus coverage and daily updates:https://t.co/s8K0Ipbiqu👦G🌎D will not be mocked🙌GALATIANS 6:7📖-👦",Thu Jul 02 01:59:58 +0000 2020,JesusGa05753255,48,0,0,,,,Glendale AZ(Messanic PASTOR)
1278508735254626305,1,"It’s the CCP Virus, and the CCP should pay for what they have done! https://t.co/YEk7Ho764u",Thu Jul 02 02:00:10 +0000 2020,NewChina642020,18,0,0,,,,
1278508770235203585,2,"China plays down threat of new swine flu with pandemic potential
https://t.co/Mt9mShSLEC",Thu Jul 02 02:00:19 +0000 2020,DailySabah,485726,2,4,,,,Istanbul
1278508806658379776,1,Alert but not alarmed: what to make of new H1N1 swine flu with 'pandemic potential' found in China https://t.co/5vUWHj6Jdo via @ConversationEDU,Thu Jul 02 02:00:27 +0000 2020,sunanda_creagh,2241,1,1,,,,
1278508907187634177,2,"Daddy government has no business telling us what we have to wear. This isn't Communist China or Nazi Germany. Those concerned, can STAY HOME. Let the rest of us get back to normal. (And, NO, there is no ""new normal"" - it's just normal.) Fuck you &amp; fuck your mask crap.",Thu Jul 02 02:00:51 +0000 2020,anna_aosva,128,0,0,,,,
1278509013257187328,1,"A new strain of flu that has the potential to become a pandemic has been identified in #China and is carried by pigs but can infect humans
The researchers are concerned that it could mutate further so that it can spread easily from person to person and trigger a global outbreak https://t.co/7VkFwIKQBJ",Thu Jul 02 02:01:16 +0000 2020,akri2000,113251,1,0,,,,
1278509033805225985,2,Australia Begins Massive Military Build-Up As Conflict With Communist China Grows Over Pandemic https://t.co/o2VO0xx87l,Thu Jul 02 02:01:21 +0000 2020,903GaGa,5459,0,0,,,,"Missouri, USA"
1278509046702587904,1,"“The Coronavirus Was Detected In Sewage In March Of 2019, Far From Wuhan, China”

Need to rigorous scientific reasoning，let's see。

https://t.co/j8qlNv0JQs",Thu Jul 02 02:01:24 +0000 2020,BibbyKanye,127,0,0,,,,
1278509047679987713,1,And we can always trust authoritarian Red China on these matters https://t.co/6XPoz7J9U4,Thu Jul 02 02:01:25 +0000 2020,kcmikehendricks,2240,0,0,,,,mhendricks@kcstar.com
1278509062385094657,1,"@KenFeltman https://t.co/py048KIT4R effective punish #China Freeze the assets of &amp; revoke the citizenship of the #Chinese #Communist Party+of their immediately family in the US.The West may follow #CCP is trouble Please sign&amp;share

https://t.co/8SeecXvAd5

#HongKong #uyghurs #coronavirus #HK",Thu Jul 02 02:01:28 +0000 2020,V8S2H9,24,0,0,,,,Australia
1278509133495283712,1,@rakeshreddybjp @RahulGandhi @tiktok Covid vs China - Please give equal importance - Internal threat vs External threat - Politics vs Patriotism - Solution vs Diversion - People are smart - Voters even better !!!,Thu Jul 02 02:01:45 +0000 2020,DrRSRHM,304,1,1,,,,India
1278509221911420930,1,The next COVID-19? Chinese researchers warn that new virus found in pigs could be future pandemic(Source: CTV News) click here --&gt; https://t.co/GjD6y4jtch,Thu Jul 02 02:02:06 +0000 2020,cov_19worldstat,33,0,0,,,,
1278509223765135360,1,"Black And Asian Americans Have Experienced More Racism Due To COVID-19: New Survey.  Black and Asian Americans also worry that wearing a mask might make them a target for racism, the Pew Research Center found.",Thu Jul 02 02:02:07 +0000 2020,michaellamperd,91,0,0,,,,"Minnesota, USA"
