id,score,full_text,created_at,user_sn,follower_count,rt_count,fv_count,longitude,latitude,location,user_location
1279580738623426561,2,"Why would this be mentioned now? Hmm...
Can we trust this information to be accurate?

Liars can figure and figures can lie...

Up to 8,000 Chinese nationals came into US after Trump banned travel due to coronavirus: AP https://t.co/k3ttGb94jn #FoxNews",Sun Jul 05 00:59:56 +0000 2020,Currents2020,6938,0,0,,,,LA     NYC     Boston
1279580795498307585,2,"@nytimes I like divisive, to the following extent -- when it divides the good from the evil. We've seen a lot of the latter, and we're sick of it. From rioters, from China, from lying newspapers. Second, what does the pandemic have to do with the celebration of the nation's founding?",Sun Jul 05 01:00:09 +0000 2020,jerryfarman,32,0,0,,,,
1279580795712221187,1,@WHO You got blood on your hands! To think the the world look up to you yet you failed to look what had China did and instead helped them in spreading the lies! You people still can sleep at night? 😡😡😡,Sun Jul 05 01:00:09 +0000 2020,Phillip34013233,9,0,0,,,,
1279580948703727617,1,Your great Sonoma paid over billions of dollars to China to CRE ATE COVID-19!! You know he did!!! You can’t survive without adrenalchrome just like Hillary Clinton! Be honest fir once in your dark life!!! https://t.co/0ZQOFgza0W,Sun Jul 05 01:00:46 +0000 2020,mary756648304,112,0,1,-89.26650749999996,39.7393005,"Illinois, USA, United States",All over
1279581051019378691,3,"Peter Navarro: ‘Chinese Communist Party needs to come clean about coronavirus’  |  https://t.co/GQzwwbYzBi 
The CCP lied; Americans died.
It is NOT Covid19 Virus.
It is CCP(Chinese Communist Party) virus.",Sun Jul 05 01:01:10 +0000 2020,Michael85664546,25,0,0,,,,
1279581095747411970,2,"Amazing, China is still having outbreaks of ""covid 19"" but no mention of any deaths. They are truly amazing those chinese. It must be what they eat, you know bats and weird stuff.",Sun Jul 05 01:01:21 +0000 2020,TheBatman1961,2605,23,98,,,,Brisbane Australia.
1279581112902324225,1,"@KamVTV I still don’t know ANYONE who’s tested positive for China virus let alone gotten sick, been hospitalized or died.  I have family in NYC, Florida, Ohio and Texas...something fishy is going on",Sun Jul 05 01:01:25 +0000 2020,jddoug,4191,1,3,,,,United States
1279581114093514752,1,"Revealed: Seven year #coronavirus trail from mine deaths to a #Wuhan lab

https://t.co/gWuV14GVFV what a crazy history is unveiled here#china #covid19",Sun Jul 05 01:01:25 +0000 2020,KendallHarmon6,1613,0,0,,,,"Summerville, S.C."
1279581212353363969,1,WHO Quietly Admits Chinese Communist Party Never Reported Coronavirus Outbreak https://t.co/7fBKF9eyHo,Sun Jul 05 01:01:49 +0000 2020,Richak28,177,0,0,,,,"Edinburg,MS"
1279581342028779520,2,@LeaveEUOfficial @realDonaldTrump This is Marxism in full swing. Ten's of millions died throughout history and they will again. Mix that with this covid19 pandemic and a incoming swine flu pandemic from China yet again. Depopulation!  Normally that would sound insane but it is 2020 after all.,Sun Jul 05 01:02:20 +0000 2020,centurion_last,4,0,0,,,,In A House
1279581346801704960,2,"China lied until someone else said something 

#evil https://t.co/lJI3Tvgtcy",Sun Jul 05 01:02:21 +0000 2020,Schtaunkhauser,1090,3,13,,,,New Vancouver
1279581399054516224,1,"""Xenophobia and prejudice always seemed to be lurking in the stories told about who or what was blamed for the spread of disease. Historically, it has been Others: the poor, immigrants, refugees, the Jews, the Irish. (In the time of coronavirus, it’s the Chinese.)""",Sun Jul 05 01:02:33 +0000 2020,RainsForever,238,0,0,,,,"Merida, Yucatan"
1279581504008577025,2,@zerohedge Fauci funded the production of this CCPvirus at the Wuhan P4 Lab! He lied again and again!,Sun Jul 05 01:02:58 +0000 2020,ken72669422,3,0,0,,,,
1279581580344700928,1,"@AngelaBelcamino This should sums it:
""I'm the greatest EVER"",""Its all Obama's fault"",""Also, Democrat's fault too"", ""Covid is a hoax"", ""Jared is the best"", ""Schina virus"", ""I'm Jenius"", ""Sleepy Joe is sleeping"", ""Media that tells the truth is FAKE NEWS"", ""did mentioned I'm the GREATEST EVER?""🤣",Sun Jul 05 01:03:16 +0000 2020,apple_iJUNK,220,0,0,,,,
1279581584547512320,2,"#DopeyDon Saturday Follies:

Continues to lie,mislead and deceive about #Coronavirus, Russia Bounty, Mueller Report, China, Protests, etc
#COVID19 will disappear,yet 132K+Died
Rants about racism &amp; left causing Divide 

#TrumpResignNow 
#Trump 
#DerelictionOfDuty 
#BenedictDonald",Sun Jul 05 01:03:17 +0000 2020,CupofJoeintheD2,1044,1,0,,,,"In the ""D"""
1279581629732667392,1,"Peter Navarro: ‘Chinese Communist Party needs to come clean about coronavirus’  https://t.co/kQgxMWipgd 
TAKE DOWN THE CCP！
ACTION！ACTION！ACTION！",Sun Jul 05 01:03:28 +0000 2020,cocozzww,3910,1,5,,,,"Shinagawa-ku, Tokyo"
1279581635592232960,2,"@Alyssa_Milano #DopeyDon Saturday Follies:

Continues to lie, mislead and deceive about #Coronavirus, Russia Bounty, Mueller Report, China, Protests, etc
#COVID19 will disappear,yet 132K+Died
Rants about racism &amp; left causing Divide 

#TrumpResignNow 
#Trump 
#DerelictionOfDuty 
#BenedictDonald",Sun Jul 05 01:03:30 +0000 2020,CupofJoeintheD2,1044,0,0,,,,"In the ""D"""
1279581754978906112,2,"@SenKamalaHarris #DopeyDon Saturday Follies:

Continues to lie, mislead and deceive about #Coronavirus, Russia Bounty, Mueller Report, China, Protests, etc
#COVID19 will disappear,yet 132K+Died
Rants about racism &amp; left causing Divide 

#TrumpResignNow 
#Trump 
#DerelictionOfDuty 
#BenedictDonald",Sun Jul 05 01:03:58 +0000 2020,CupofJoeintheD2,1044,1,1,,,,"In the ""D"""
1279581789946671107,1,"@Grizzly_Stats @delong At one point, the Case Fatality Rate in Wuhan was ~7%, whereas in the rest of China, it was less than 1%. That is what you get when a hospital system is overwhelmed. This also happened in northern Italy, Spain, and NYC. 

P.S. We could have ~200,000 deaths by Nov 3. Ok with you?",Sun Jul 05 01:04:06 +0000 2020,AvengingLiberal,0,0,0,,,,"Anytown, USA"
1279581800398979073,2,"@funder #DopeyDon Saturday Follies:

Continues to lie, mislead and deceive about #Coronavirus, Russia Bounty, Mueller Report, China, Protests, etc
#COVID19 will disappear,yet 132K+Died
Rants about racism &amp; left causing Divide 

#TrumpResignNow 
#Trump 
#DerelictionOfDuty 
#BenedictDonald",Sun Jul 05 01:04:09 +0000 2020,CupofJoeintheD2,1044,0,0,,,,"In the ""D"""
1279581826881916930,2,"@joncoopertweets #DopeyDon Saturday Follies:

Continues to lie, mislead and deceive about #Coronavirus, Russia Bounty, Mueller Report, China, Protests, etc
#COVID19 will disappear,yet 132K+Died
Rants about racism &amp; left causing Divide 

#TrumpResignNow 
#Trump 
#DerelictionOfDuty 
#BenedictDonald",Sun Jul 05 01:04:15 +0000 2020,CupofJoeintheD2,1044,1,0,,,,"In the ""D"""
1279581864534183936,2,"@ProjectLincoln #DopeyDon Saturday Follies:

Continues to lie, mislead and deceive about #Coronavirus, Russia Bounty, Mueller Report, China, Protests, etc
#COVID19 will disappear,yet 132K+Died
Rants about racism &amp; left causing Divide 

#TrumpResignNow 
#Trump 
#DerelictionOfDuty 
#BenedictDonald",Sun Jul 05 01:04:24 +0000 2020,CupofJoeintheD2,1044,0,0,,,,"In the ""D"""
1279581976907800576,1,"Just dominated the sketchiest chinese buffet in the history of mankind. If I survive, clearly its an indicator I am indestructible and should no longer be required to wear a mask cuz covid aint got shit on me",Sun Jul 05 01:04:51 +0000 2020,AnthonyTa2u,2994,0,14,,,,"Kansas City, MO"
1279582075100618753,1,Peter Navarro: ‘Chinese Communist Party needs to come clean about coronavirus’  https://t.co/ALtAAuAjIX,Sun Jul 05 01:05:14 +0000 2020,SunshineJY8,0,0,0,,,,
1279582094558101504,1,"...the Far Right has also peddled conspiracy theories claiming that the CCP engineered the virus, have used this and the CCP using propaganda tactics to excuse and downplay actual racism against Chinese people (often disguising it as ""support"" for the people oppressed by the...",Sun Jul 05 01:05:19 +0000 2020,FurbySquawk,1993,0,2,,,,somewhere north of Toronto
1279582152489828352,1,Peter Navarro: ‘Chinese Communist Party needs to come clean about coronavirus’  https://t.co/qtYtbc7yOJ,Sun Jul 05 01:05:33 +0000 2020,jiansomgwang,1867,0,1,,,,
1279582187763924994,2,"@realDonaldTrump they’d have to raise in order to pay off the debt you put us in; tax cuts for the rich, trade war with China, economic toll you caused due to refusing to lead the country during a pandemic, and don’t forget the 365 days you spent golfing #traitor",Sun Jul 05 01:05:41 +0000 2020,thechiresident,2,0,0,,,,"Chicago, IL"
1279582188963586051,1,Peter Navarro: ‘Chinese Communist Party needs to come clean about coronavirus’  |  https://t.co/7zFKj4lvYU,Sun Jul 05 01:05:41 +0000 2020,yqdsggks12,140,0,0,,,,
1279582271499112453,2,"Peter Navarro: ‘Chinese Communist Party needs to come clean about coronavirus’  |  We call it #CCPVirus , don't let thus evil hide. https://t.co/ts8gJTaR0k",Sun Jul 05 01:06:01 +0000 2020,GavinHimalaya,143,0,0,,,,
1279582277807243269,1,"@ConservBlue2020 @FoxNews Trump was getting info from China, WHO, NIH and CDC. Fauci was just part of the mix. Fauci also said face masks don't do anything to protect people and they should only be worn by Covid caregivers. Did he lie?",Sun Jul 05 01:06:03 +0000 2020,Briajam99,3517,0,0,,,,United States
1279582411659948032,1,"*coronavirus pandemic originates from china*

China: ""We found a swine flu with potential for global pandemic""

The world: https://t.co/IK54MIhAaB",Sun Jul 05 01:06:35 +0000 2020,Zonedoff,6,0,0,,,,
1279582419553787904,3,"I dont give a toss about Stanley Johnsons travel decision. 

I care that theres fucking genocide in China, lawlessness on our streets, marxists race shaming our kids, a military tension in India,HK liberty being abused. 

Do the job we all fucking pay you to do @BBCPolitics 🤬 https://t.co/JBVqaTVs7u",Sun Jul 05 01:06:36 +0000 2020,BigC_Contrarian,19273,457,1363,,,,UK
1279582464726511617,2,"China's Ministry of Agriculture and Rural Affairs said on Saturday that the so-called ""G4"" strain of swine flu virus is not new and does not infect or sicken humans and animals easily, rebuffing a study published earlier this week. https://t.co/SPFtIbDPq0",Sun Jul 05 01:06:47 +0000 2020,Marmikhmag,55,0,1,,,,"Siliguri, India"
1279582478588686336,2,"@Vokskan1680 @HKrassenstein @realDonaldTrump It wasn’t Ignored China lied and the WHO failed us. Our President still acted with bam on China on Jan 31st which he was called racist for. Even our experts said on Feb 29th no need to change lifestyle yet. Our President still acted and saved lives. 

https://t.co/yYoxJpblgO",Sun Jul 05 01:06:51 +0000 2020,RealNews44,27,0,0,,,,
