1233365287363383297,RT @marcorubio: Like virtually everything else these days #coronavirus #coronavirususa #COVIDー19 is being covered as a political story. htt…,coronavirus coronavirususa COVIDー19,,en,Fri Feb 28 12:16:13 +0000 2020,541507574,escuchamiCEO 🎶,,,,The Heart of the Caribbean
1233365354895814657,RT @TheRealWhatWait: How to use your mask #coronavirus #ChinaCoronaVirus  https://t.co/VIkg3tXf5f,coronavirus ChinaCoronaVirus,https://twitter.com/incoming_memes/status/1222974867139649539/video/1,en,Fri Feb 28 12:16:30 +0000 2020,1173710385855258625,bîr,,,,"İzmir, Türkiye"
1233365526635778048,RT @GeraldoRivera: Deeply disappointing to watch @SpeakerPelosi &amp; @SenSchumer weaponize #coronavirususa making it just another point of att…,coronavirususa,,en,Fri Feb 28 12:17:11 +0000 2020,806159325974687744,O'H.,,,,"USA, Ireland, Old World"
1233365638435016704,"RT @danrolle: Please watch the following video on COVID-19 

#coronavirususa  

 https://t.co/gwhZrUoN3f",coronavirususa,,en,Fri Feb 28 12:17:37 +0000 2020,505035943,Savvy⁷,,,,Seokjin's cheeks
1233365692910620675,RT @marcorubio: Like virtually everything else these days #coronavirus #coronavirususa #COVIDー19 is being covered as a political story. htt…,coronavirus coronavirususa COVIDー19,,en,Fri Feb 28 12:17:50 +0000 2020,1015980223,escuchamiWORLD 🎶,,,,United States
1233365747663081474,RT @kelly2277: 🔥BREAKING NEWS🔥How can #coronavirususa get out of control? It starts w @realDonaldTrump naming @VP #PandemicPence and the FI…,coronavirususa PandemicPence,,en,Fri Feb 28 12:18:03 +0000 2020,45403137,Steven Cordero,,,,"Mauston, WI"
1233365933055512577,RT @marcorubio: Like virtually everything else these days #coronavirus #coronavirususa #COVIDー19 is being covered as a political story. htt…,coronavirus coronavirususa COVIDー19,,en,Fri Feb 28 12:18:47 +0000 2020,3129697590,escuchamiNEWS 🎶,,,,International
1233365982195961857,"Iran’s VP has reportedly contracted the coronavirus the same week the country’s deputy health minister announced his diagnosis.

Congratulations VP Mike Pence on the honor Trumps bestowed on you to lead #coronavirususa efforts.

btw, ignore rumors that Trump wants Ivanka as VP😉 https://t.co/aeIpEINhja",coronavirususa,https://twitter.com/nowthisnews/status/1233071292888125443,en,Fri Feb 28 12:18:59 +0000 2020,2983250529,Alison Greene,,,,NYC
1233366348195094529,RT @marcorubio: Like virtually everything else these days #coronavirus #coronavirususa #COVIDー19 is being covered as a political story. htt…,coronavirus coronavirususa COVIDー19,,en,Fri Feb 28 12:20:26 +0000 2020,814524040874491904,escuchamiDESIGN 🎶,,,,The Heart of the Caribbean
1233366369976147968,Coronavirus: Hong Kong gov’t publishes list of buildings detailing self-quarantine occupants following online leak https://t.co/AaIlv7O36o #HongKong #China #coronavirus #ChinaCoronaVirus #CoronavirusOutbreak #Covid19@chingrachelwong,HongKong China coronavirus ChinaCoronaVirus CoronavirusOutbreak Covid19,https://www.hongkongfp.com/2020/02/28/coronavirus-hong-kong-govt-publishes-list-buildings-detailing-self-quarantine-occupants-following-online-leak,en,Fri Feb 28 12:20:32 +0000 2020,3071162052,Hong Kong Free Press HKFP,,,,Hong Kong
1233366389215420416,The latest The Swiss Business Club Daily! https://t.co/h1dRKwlk8N Thanks to @_INPST #coronavirus #coronavirususa,coronavirus coronavirususa,https://paper.li/swissbusiness?edition_id=b8f15e50-5a24-11ea-8d57-0cc47a0d1605,en,Fri Feb 28 12:20:36 +0000 2020,14770715,swissbusiness,,,,Zurich
1233366487328534532,RT @marcorubio: Like virtually everything else these days #coronavirus #coronavirususa #COVIDー19 is being covered as a political story. htt…,coronavirus coronavirususa COVIDー19,,en,Fri Feb 28 12:21:00 +0000 2020,3418299013,escuchamiTV 🎶,,,,World
1233366507851153408,"RT @danrolle: Please watch the following video on COVID-19 

#coronavirususa  

 https://t.co/gwhZrUoN3f",coronavirususa,,en,Fri Feb 28 12:21:04 +0000 2020,3933748033,fids,,,,(´･ω･`)
1233366759400517632,"RT @danrolle: Please watch the following video on COVID-19 

#coronavirususa  

 https://t.co/gwhZrUoN3f",coronavirususa,,en,Fri Feb 28 12:22:04 +0000 2020,2430693062,biloa 🌞,,,,East Lyon
1233366792363315200,"Coronavirus: Save the Children #HongKong has distributed 5,000 hand sanitisers &amp; over 20,000 face masks to deprived children and their families around the city. #coronavirus #ChinaCoronaVirus #CoronavirusOutbreak #Covid19  @SavetheChildren https://t.co/D2h7VWt1vC",HongKong coronavirus ChinaCoronaVirus CoronavirusOutbreak Covid19,,en,Fri Feb 28 12:22:12 +0000 2020,3071162052,Hong Kong Free Press HKFP,,,,Hong Kong
1233371154909237248,"#COVID19: 4 Iranian Lawmakers Test Positive For #Coronavirus 

#worldpowers #climatesecurity #news #disobedientdss #unsc #breaking #china #iran  #politics  #breakingnews  #tehran  #wuhan  #wuhancoronavirus  #wuhanvirus #iranwar #nu…https://t.co/NhOBnNf2Jr https://t.co/FWEGlrEksK",COVID19 Coronavirus worldpowers climatesecurity news disobedientdss unsc breaking china iran politics breakingnews tehran wuhan wuhancoronavirus wuhanvirus iranwar nu,https://lnkd.in/gbUc-Kd https://lnkd.in/gr2F7_Y,en,Fri Feb 28 12:39:32 +0000 2020,1159483928,Latest News Plus,,,,Nigeria
1233371485806481417,"RT @no_silenced: I wish we treated Abortions like the #coronavirususa 

2500 babies in the United States were killed today

0 CoronaVirus D…",coronavirususa,,en,Fri Feb 28 12:40:51 +0000 2020,816467748184276992,Marc⭐⭐⭐,,,,"Long Island, Ny"
1233371544820174849,"#coronavirus unmasks if a country or a local government has a statesman under the democracy. I see some in Japan. This, to me, is the greatest hope of all. 
#Coronavirusireland #coronavirususa #coronavirusnigeria #COVID19 #COVID19US  #StockMarket 
https://t.co/zfykUt7pjm",coronavirus Coronavirusireland coronavirususa coronavirusnigeria COVID19 COVID19US StockMarket,https://www.bbc.co.uk/news/world-asia-51663182,en,Fri Feb 28 12:41:05 +0000 2020,1189358598096216064,Minoru Shiina,,,,Tokyo 
1233371691121704960,RT @marcorubio: Like virtually everything else these days #coronavirus #coronavirususa #COVIDー19 is being covered as a political story. htt…,coronavirus coronavirususa COVIDー19,,en,Fri Feb 28 12:41:40 +0000 2020,242618658,AppSame,,,,"CA, TX "
1233371729474416646,"RT @EnzoMazak: Will it be the end of humanity?
#CCPChina is destroying the planet earth, literally.
Stop the #chinazi!
#WuhanCoronavirus #C…",CCPChina chinazi WuhanCoronavirus,,en,Fri Feb 28 12:41:49 +0000 2020,1178275653218516993,IBM #StandWithHK,,,,Hong Kong
1233371867748163585,RT @GeraldoRivera: Deeply disappointing to watch @SpeakerPelosi &amp; @SenSchumer weaponize #coronavirususa making it just another point of att…,coronavirususa,,en,Fri Feb 28 12:42:22 +0000 2020,17292374,Baby It's Covid Outside 🐦,,,,Mid-Atlantic
1233371931375800320,"RT @danrolle: Please watch the following video on COVID-19 

#coronavirususa  

 https://t.co/gwhZrUoN3f",coronavirususa,,en,Fri Feb 28 12:42:38 +0000 2020,2495985328,Julie MISSES 하준 🖤| BLM | ✿°:⋆❆,,,,"Québec, Canada (𝘚𝘩𝘦/𝘏𝘦𝘳)"
1233372011130490886,@realDonaldTrump @DonaldJTrumpJr Breaking! Switzerland bans large events.  Trump wont ban international flights or close Disney. Blood 🩸 on hands! https://t.co/nQbXWR8DHp #coronavirus #CoronaVirusUpdates #coronavirususa #CoronaVirusUpdates,coronavirus CoronaVirusUpdates coronavirususa CoronaVirusUpdates,https://apnews.com/9ddecfb89c0c9dddc8129322716363a1#COVID19,en,Fri Feb 28 12:42:57 +0000 2020,1362961388,Reason Not Treason,,,,"Florida, USA"
1233372078163791874,RT @marcorubio: Like virtually everything else these days #coronavirus #coronavirususa #COVIDー19 is being covered as a political story. htt…,coronavirus coronavirususa COVIDー19,,en,Fri Feb 28 12:43:13 +0000 2020,961023137721675779,ᖇIᑕᗩᑎ ᘜIᖇᒪ 🇺🇸 🇵🇷,,,,Oᑎ TOᑭ Oᖴ Tᕼᗴ ᑕᒪOᑌᗪᔕ 
1233372088741875712,"The cult plus rallies plus blind allegiance = coronavirus field day.

So far on Facebook I’ve seen them post “trust God” and “don’t watch the news”. Good luck morons.

#COVID19US #coronavirususa #coronavirus #TrumpVirus #TrumpIsADisaster https://t.co/j3aqdHXwOG",COVID19US coronavirususa coronavirus TrumpVirus TrumpIsADisaster,,en,Fri Feb 28 12:43:15 +0000 2020,24932455,Sue 🌊🍑,,,,"Almost Heaven, WV"
1233372375045025792,"So, the White House is going to control all communications about the Coronavirus from the CDC to the public? Great. Any bets that they'll minimize the threat in the US because Dr. Trump thinks we can censor or ignore it away? #ignoranceisbliss #CoronaVirusUpdates #coronavirususa",ignoranceisbliss CoronaVirusUpdates coronavirususa,,en,Fri Feb 28 12:44:23 +0000 2020,27444887,Eleazar Hernandez,,,,"Albany, NY"
1233372493232115718,RT @GeraldoRivera: Deeply disappointing to watch @SpeakerPelosi &amp; @SenSchumer weaponize #coronavirususa making it just another point of att…,coronavirususa,,en,Fri Feb 28 12:44:51 +0000 2020,22815781,Kip Herriage,,,,"Sugar Land, TX,"
1233375117226299393,RT @marcorubio: Like virtually everything else these days #coronavirus #coronavirususa #COVIDー19 is being covered as a political story. htt…,coronavirus coronavirususa COVIDー19,,en,Fri Feb 28 12:55:17 +0000 2020,956392338171064322,CJ Conner,,,,"Dodge City, KS"
1233374163915739136,RT @marcorubio: Like virtually everything else these days #coronavirus #coronavirususa #COVIDー19 is being covered as a political story. htt…,coronavirus coronavirususa COVIDー19,,en,Fri Feb 28 12:51:30 +0000 2020,217559330,PrimeMover🇺🇸,,,,"Noneya, USA"
1233374358543843330,RT @marcorubio: Like virtually everything else these days #coronavirus #coronavirususa #COVIDー19 is being covered as a political story. htt…,coronavirus coronavirususa COVIDー19,,en,Fri Feb 28 12:52:16 +0000 2020,1165835333302280192,Ricky,,,,香港
1233370998478704641,RT @marcorubio: Like virtually everything else these days #coronavirus #coronavirususa #COVIDー19 is being covered as a political story. htt…,coronavirus coronavirususa COVIDー19,,en,Fri Feb 28 12:38:55 +0000 2020,833395023001567232,JT 🇺🇸,,,,"New Jersey, USA"
1233371659760914433,RT @marcorubio: Like virtually everything else these days #coronavirus #coronavirususa #COVIDー19 is being covered as a political story. htt…,coronavirus coronavirususa COVIDー19,,en,Fri Feb 28 12:41:33 +0000 2020,1178275653218516993,IBM #StandWithHK,,,,Hong Kong
1233369177999708162,RT @marcorubio: Like virtually everything else these days #coronavirus #coronavirususa #COVIDー19 is being covered as a political story. htt…,coronavirus coronavirususa COVIDー19,,en,Fri Feb 28 12:31:41 +0000 2020,24358319,happkat,,,,"N C, USA"
1233369574227222528,RT @marcorubio: Like virtually everything else these days #coronavirus #coronavirususa #COVIDー19 is being covered as a political story. htt…,coronavirus coronavirususa COVIDー19,,en,Fri Feb 28 12:33:16 +0000 2020,101115655,Concerned Crowbar,,,,"Kawartha Lakes, Ontario"
1233367886942658563,RT @marcorubio: Like virtually everything else these days #coronavirus #coronavirususa #COVIDー19 is being covered as a political story. htt…,coronavirus coronavirususa COVIDー19,,en,Fri Feb 28 12:26:33 +0000 2020,1196765954,Kay Hosler,,,,"Greenville, SC"
1233367271705391104,RT @marcorubio: Like virtually everything else these days #coronavirus #coronavirususa #COVIDー19 is being covered as a political story. htt…,coronavirus coronavirususa COVIDー19,,en,Fri Feb 28 12:24:07 +0000 2020,826747343571664897,Susan Giampaola,,,,"Michigan, USA"
1233367601448923138,RT @marcorubio: Like virtually everything else these days #coronavirus #coronavirususa #COVIDー19 is being covered as a political story. htt…,coronavirus coronavirususa COVIDー19,,en,Fri Feb 28 12:25:25 +0000 2020,1108837649140322317,AntiFa Mom-Mom 🌊 🌊 🌊 🇺🇸 🇵🇷 🇭🇷 🌊🌊🌊,,,,"Fredericksburg, VA via Oceanside NY"
1233364838790901762,RT @marcorubio: Like virtually everything else these days #coronavirus #coronavirususa #COVIDー19 is being covered as a political story. htt…,coronavirus coronavirususa COVIDー19,,en,Fri Feb 28 12:14:27 +0000 2020,937125995001405442,escuchamiDJ 🎶,,,,The Heart of the Caribbean
1233364972748410882,RT @marcorubio: Like virtually everything else these days #coronavirus #coronavirususa #COVIDー19 is being covered as a political story. htt…,coronavirus coronavirususa COVIDー19,,en,Fri Feb 28 12:14:58 +0000 2020,549106843,"Chrysi Cat (no, Karen is STILL my sister!)",,,,"Parker, CO"
1233365049265336320,RT @marcorubio: Like virtually everything else these days #coronavirus #coronavirususa #COVIDー19 is being covered as a political story. htt…,coronavirus coronavirususa COVIDー19,,en,Fri Feb 28 12:15:17 +0000 2020,376938512,escuchamiRADIO 🎶,,,,Caribbean (El Corazón del Caribe)
1233365267872387072,"RT @Spugmay: RE #coronavirusWHO #CoronaVirusUpdates #Coronaviruspakistan #coronavirus #CoronaVirusIran #COVIDー19 #coronavirususa
#coronavir…",coronavirusWHO CoronaVirusUpdates Coronaviruspakistan coronavirus CoronaVirusIran COVIDー19 coronavirususa,,en,Fri Feb 28 12:16:09 +0000 2020,1055909834225270784,shahzaman rajper,,,,Karachi Sindh
1233364477313265666,"RT @TodaysPoll2: Are you concerned about contracting the coronavirus? 
Please RT after voting, thanks!
#coronavirususa #coronavirus #Corona…",coronavirususa coronavirus,,en,Fri Feb 28 12:13:00 +0000 2020,1160317958184325120,TURN TEXAS BLUE,,,,"Houston, Texas"
1233364607668047875,Insightful thread about Quarantines. Enacting then offers a whole lot more than simply helping to contain the spread of infection #Quarantine #COVID19US #COVIDー19 @VP #CoronavirusOutbreak #coronavirususa https://t.co/doHkJ8ryH0,Quarantine COVID19US COVIDー19 CoronavirusOutbreak coronavirususa,https://twitter.com/lymanstoneky/status/1233220572407926784,en,Fri Feb 28 12:13:31 +0000 2020,14724177,Sonia,,,,Schrödinger's box 
1233361394172669952,"RT @TodaysPoll2: Are you concerned about contracting the coronavirus? 
Please RT after voting, thanks!
#coronavirususa #coronavirus #Corona…",coronavirususa coronavirus,,en,Fri Feb 28 12:00:45 +0000 2020,129366427,Mike Sheetz,,,,Cedar Rapids Ia
