1227955601180942336,Der Coronavirus fordert immer mehr Todesopfer in China #coronavirusdeaths #coronavirus #Hubei #wuhan #ChinaCoronaVirus https://t.co/2OAtzuXARa,coronavirusdeaths coronavirus Hubei wuhan ChinaCoronaVirus,https://www.interview-welt.de/2020/02/13/der-coronavirus-fordert-immer-mehr-todesopfer-in-china/,de,Thu Feb 13 14:00:04 +0000 2020,1122814951033380865,Hintermeier Daily,,,,Deutschland
1227955646961770496,Der Coronavirus fordert immer mehr Todesopfer in China #coronavirusdeaths #coronavirus #Hubei #wuhan #ChinaCoronaVirus https://t.co/DPCv0HqAZQ,coronavirusdeaths coronavirus Hubei wuhan ChinaCoronaVirus,https://www.interview-welt.de/2020/02/13/der-coronavirus-fordert-immer-mehr-todesopfer-in-china/,de,Thu Feb 13 14:00:15 +0000 2020,1189385186,Dieter Hintermeier,,,,Deutschland
1227955726783414273,RT @anderscorr: #China is no longer counting confirmed #WuFlu #nCov2019 cases where there are no symptoms. That decreases the count and mak…,China WuFlu nCov2019,,en,Thu Feb 13 14:00:34 +0000 2020,1169277339185733633,Molybdenum_is_the_key_to_all_this😷,,,,Hongkong under CCP persecution
1227955819150553088,"""Fight Against Coronavirus"" T-shirt by FunkyTailor
. https://t.co/HugQgoZGWI
.
#findyourthing #redbubble #coronavirus #WuhanOutbreak #WuhanChina #RBandME #tshirtdesign #womensfashion https://t.co/wa9WUkvZp8",findyourthing redbubble coronavirus WuhanOutbreak WuhanChina RBandME tshirtdesign womensfashion,https://buff.ly/2Hl8spI,en,Thu Feb 13 14:00:56 +0000 2020,2756322739,FunkyTailor,,,,Cyprus
1227955893049757697,"Prime Minister Narendra Modi Praises Wuhan Rescue Operation Conducted By Air India.

PM Modi Has Issued Letter Of Appreciation To The Team Members Of Evacuation operations.

#WuhanVirus 
#coronaviruswuhan https://t.co/aiRGntEo92",WuhanVirus coronaviruswuhan,,en,Thu Feb 13 14:01:13 +0000 2020,37402601,Arun Sharma,,,,"New Delhi, India"
1227955941695508482,"I’ve worked with Chinese. My Take: We  will never know actual data.
#ChinaCoronaVirus https://t.co/EYajuV3Bmc",ChinaCoronaVirus,https://twitter.com/DrDenaGrayson/status/1227954825268056066,en,Thu Feb 13 14:01:25 +0000 2020,433728338,Rob Nelson Connections LLC,-89.92202900000001,35.13352055,"Memphis, TN, United States","Memphis, TN, USA"
1227956088399482882,What happen in China is crazy? Will it happen in Vn - Vinh Phúc ? Hà Nội? Saigon #coronaviruswuhan,coronaviruswuhan,,vi,Thu Feb 13 14:02:00 +0000 2020,342641461,hoixmen,,,,vietnam
1227956351642435584,Pandemic Kit for 3-Person Family https://t.co/v6u1es3qJj #ad #coronavirus #coronaoutbreak #wuhanflu #chinaflu #flu #corona #virus #CoronavirusOutbreak #coronaviruswuhan  #outbreak,ad coronavirus coronaoutbreak wuhanflu chinaflu flu corona virus CoronavirusOutbreak coronaviruswuhan outbreak,https://amzn.to/2Hl926S,en,Thu Feb 13 14:03:03 +0000 2020,846210311631851520,Q Style ⭐️⭐️🇺🇸🇺🇸,,,,United States
1227956383355551744,"@HawleyMO Humans always make the same mistake. Yesterday’s Chernobyl incident, today's #COVID19 outbreak. The world should now know the true face of #CCPChina. It is a regime built up with lies &amp; slaughter.
#BoycottChina https://t.co/3cmkqQBis3",COVID19 CCPChina BoycottChina,,en,Thu Feb 13 14:03:10 +0000 2020,1168341229462929408,Sirius,,,,Hong Kong
1227956493703499776,"#武漢肺炎 
#天滅中共 
#chinazi 
#coronavirus
#WuhanVirus 
#boycottBeijing2022 
#習近平国賓来日反対 https://t.co/QcwUMFLxsX",武漢肺炎 天滅中共 chinazi coronavirus WuhanVirus boycottBeijing2022 習近平国賓来日反対,,und,Thu Feb 13 14:03:37 +0000 2020,1162021924253270016,Angus🔥 heaths 🔥,,,,Hong Kong
