id,score,full_text,created_at,user_sn,follower_count,rt_count,fv_count,longitude,latitude,location,user_location
1251299481758334979,3,"@FrancesWilmore It's not ""blaming China"" to report on Chinese scientists in a Chinese virology lab investigating an outbreak of coronavirus in four pig farms in China. It's journalism.",Sat Apr 18 00:00:19 +0000 2020,naomirwolf,72945,1,3,,,,New York
1251299488716726272,1,Should China cover the world's expenses if they are responsible for #COVID19 ?,Sat Apr 18 00:00:20 +0000 2020,NateA11,822,0,1,,,,
1251299498418208769,1,"U.S. officials are still debating whether the virus emerged from a Chinese lab. But that's not stopping Fox News

https://t.co/y5OwbDHDoJ",Sat Apr 18 00:00:23 +0000 2020,politico,4228979,40,89,,,,"Washington, D.C."
1251299610653589505,2,"Is #Covid19 the result of what @BarackObama @BillClinton and @HillaryClinton meant when they said that #America need not be the only #SuperPower 
#China has shut down the world with its biological warfare powers. This is undeniable. @realDonaldTrump @Mike_Pence @SenTedCruz",Sat Apr 18 00:00:49 +0000 2020,Frank_Solis,804,0,0,,,,"Texas, USA"
1251299690999504898,2,"Why do you insist on telling lies Peter? Did you have a troubled up bringing? You need to remove the blinkers, and for once, just once, take a good look at what is going on in the real world. Media, lying, to protect the CCP, and the American Democratic Communist Party. Disgrace! https://t.co/l32SRVYOGB",Sat Apr 18 00:01:09 +0000 2020,crossland_rob,283,0,0,,,,
1251299691112927232,1,Because he is racist and doesn’t support those who came here to have a better life. He also called Covid-19 the Chinese virus. He also disrespects women. I’m also not dumb and stupid in head to well be able to go out by Easter 🙄#WhyImNotVotingForTrump,Sat Apr 18 00:01:09 +0000 2020,devaaaaaan,13,0,1,,,,
1251299727825678337,1,"@LouDobbs @mikepillsbury The Trump Campaign’s Genius Plan to Blame China for the Coronavirus Has One Flaw;

Trump actually loves the Chinese government way more than Joe Biden does:
https://t.co/qAgZmljZJE",Sat Apr 18 00:01:17 +0000 2020,FalsusInOmnibus,1258,0,1,,,,
1251299862596841472,1,Was on Dec10 2019 why didnt you take action then! Didnt stop China till the 2nd of Feb from flying to US. They  issued a National Emergency that you ignored!!! Chump is a Liar. Your advisor warned you the Drs warned you but you gambled with our lives and lost sissy boy https://t.co/kSS9wjh3wm,Sat Apr 18 00:01:49 +0000 2020,robmillerlite,9,0,0,,,,
1251299891541766144,2,"@billmaher 5/ the same sort of economic and technologic war it wages on its own people every day through repressive censorship, despotic control of industries, and a Big-Bother-on-gamma-rays Social Credit System. 

#COVID #Coronavirus #ChineseVirus #WetMarketVirus",Sat Apr 18 00:01:56 +0000 2020,RobRoman23,106,0,0,,,,Los Angeles
1251299892980584456,2,"@atrupar Caught in the wind tunnel with an orange haired, Jim Jones on steroids. Waiting for trump to suggest @coronavirus was created in a lab in China. So he can use it as an excuse to start a war.",Sat Apr 18 00:01:57 +0000 2020,jshoreboston,1375,0,1,,,,Boston
