id,score,full_text,created_at,user_sn,follower_count,rt_count,fv_count,longitude,latitude,location,user_location
1248230733769998339,3,"#Fed goes wild. - Rolls the dice. #FUBAR
#China lied, dumped on its people and has no central bank stimulus - 
Is this America's #WeimarRepublic moment? #Deflation to #inflation?
Historic Evil China v USA moment? https://t.co/lxBsQM4aOd",Thu Apr 09 12:46:12 +0000 2020,argoexp,945,0,0,,,,New York
1248230789398925313,1,"@Tat_Loo @LeBomber05 @Cherie59789095 @hamishpricenz No they're not. 
China didn't quarantine 700+m just  because of the flu.
Seasonal flu has a CFR of 0.01 - 0.1%. C19 is 10-40x higher &amp; R(0) is higher at &gt;4+.
Admission rate of 15-20% &amp; is why hospitals get trashed with HC workers dying by the thousands. 
Take it seriously.",Thu Apr 09 12:46:25 +0000 2020,brainbootcamp,395,0,0,,,,
1248230805114990593,4,"USA MUSIC STAR TRUMP, CONGRESS , PENTAGON ,US ARMY  .NASA How on Earth  DO WE LOSE TO CHINA .This is the BIGGEST /GREATEST SHOW OF STRENGTH IN 21ST CENTURY China  3300 died  America 14000 going 60,000  TOTALLY UNACCEPTABLE invoke WAR P. ACT SPRAY OUR CITIES NYC DETROIT FIGHT GOOD https://t.co/ZcTGNK0slN",Thu Apr 09 12:46:29 +0000 2020,zaa404,205,0,0,,,,📍 US 🇺🇸
1248230821946892294,1,"@Mark3Ds @TerryGlavin @rolandparis @nspector4 @nytimes @CliveCHamilton @cburton001 @FredLitwin @raykwong @vshih2 @GordonGChang @David_Mulroney @globeandmail @nvanderklippe @cafreeland @Rory_Medcalf @RalphGoodale @JustinTrudeau @csiscanada @ASIO @FBI @AaronFriedberg @elyratner @FenellaSung1 @washingtonpost @DrBeeZee @MichaelAuslen @Colinfreeze @HonJohnMcCallum @ianjamesyoung70 @CanadaChina @CanadaFP @CSIS @cse_cst @NSAGov @DHSgov @GCHQ @stevenchase @TorontoStar @nationalpost @jmohanmalik @MichaelDanbyMP @TheJusticeDept @WHNSC @PekingMike @JamesKraska @TimBlairBlog @SCS_Disputes @GovCanHealth @CPHO_Canada https://t.co/QzoczLGfKo

Dont trust them period !!!!",Thu Apr 09 12:46:33 +0000 2020,SmileAllthetim4,2467,1,1,,,,
1248230834793877509,1,"(1/3) it’s only individual nations that are fighting and resolving at the end. China calling shots with Veto voting power to suit according to their Whims.
American $$$ are spent on both agencies with limited research and Justice -having said it’s time to dissolve both agencies.",Thu Apr 09 12:46:36 +0000 2020,BloombergFor,22,0,0,,,,
1248230876833624065,1,@AJagiellon @PollySpin @samflammatory An epidemic in one Chinese province was going to fuck us up economically,Thu Apr 09 12:46:46 +0000 2020,starless941,965,0,2,,,,
1248230876988620800,1,@CGTNOfficial This can happen only to Chinese and only in China.. Where rest of the world is dying.. Need to think about it,Thu Apr 09 12:46:46 +0000 2020,ManikantaKuchi,21,0,9,,,,Bengaluru
1248230880868524035,1,@GStephanopoulos You are a clown George! Falling for China’s lies!!,Thu Apr 09 12:46:47 +0000 2020,Mattroman9,27,0,0,,,,
1248230881405415424,1,"Considering that 2 months ago the #coronavirus was almost exclusively limited to China, the rest of the world let this shit get out of hand pretty damn quick.",Thu Apr 09 12:46:47 +0000 2020,BitNoi,2063,0,1,,,,
1248230885540933632,2,"@business Notice this article doesn’t point how much China must have a problem feeding its people, since they are considering. Allowing dogs to be eaten",Thu Apr 09 12:46:48 +0000 2020,Jakethecrazy19,77,0,0,,,,Earth 2
