id,score,full_text,created_at,user_sn,follower_count,rt_count,fv_count,longitude,latitude,location,user_location
1247675525251780609,1,"THERE FOR HER: Albert Conner was with his wife, Kelly, throughout her breast cancer fight, and he wouldn't let coronavirus change that – setting up outside a Sugar Land, Texas, hospital with a sign showing his love. @DavidMuir reports. https://t.co/45ScCPlLiT #AmericaStrong https://t.co/PpubwztTdf",Wed Apr 08 00:00:00 +0000 2020,ABCWorldNews,1458413,38,115,,,,New York
1247675626326130688,1,"Just because you think China is lying about coronavirus doesn't mean we should, too. Let the reporter get the question out, stop interrupting. https://t.co/afKUrRC8LB",Wed Apr 08 00:00:24 +0000 2020,WendyGo47405331,60,0,0,,,,"Tucson, AZ"
1247675638972112896,2,"When we make it through the first phase of the pandemic, the WHO and China must be examined and pay the price for their lies. We pay more than anyone to the alleged World Health Organization, and their director must go. https://t.co/kQEqOhJx0P",Wed Apr 08 00:00:27 +0000 2020,Steve_inTheBoro,52,0,0,,,,"Murfreesboro, TN"
1247675680990494720,1,"@danharris @shaunrein You know the mayor of Firenze announced an anti-racism ""hug a Chinese"" campaign (#AbbracciaUnCinese ), right? Nice idea, but in retrospect not a big win for public health. 🙄

https://t.co/j8C57draxT",Wed Apr 08 00:00:37 +0000 2020,robertodevido,93,1,3,,,,Singapore
1247675757519867911,1,"Times like these remind me of the need to learn about the history of people of color in this country. Racism against Chinese people, and Asian Americans generally, is nothing new. Learn history, don't repeat it.  https://t.co/LpeYKJyusD @imm_history",Wed Apr 08 00:00:55 +0000 2020,juliachangwang,87,0,0,,,,"New York, NY"
1247675803900547072,1,What do you say when people ignorantly blame Covid-19 on Asians or on immigrants? It's easier to respond if you're prepared. https://t.co/mNSHEmlYAi (please retweet!),Wed Apr 08 00:01:07 +0000 2020,RonaFischman,256,0,0,,,,"Somerville, MA"
1247675849433927680,1,"Blue check mark🙄
China lied, WHO helped them!😡 https://t.co/nYekayNTVi",Wed Apr 08 00:01:17 +0000 2020,TexasLindaD,14101,1,1,,,,"Texas, USA"
1247675928995459072,1,"I know I'm supposed to hate #science for not deferring to the obsessions of weird Swedish teens when it comes to restructuring civilization, but isn't the Chinese coronavirus mortality data going to be flawed if we assume everyone who dies while carrying the bug died of it?",Wed Apr 08 00:01:36 +0000 2020,KurtSchlichter,273557,50,177,,,,Manhattan Beach CA
1247676188555972610,1,"@realDonaldTrump You're the WORST  thing to happen to this country since NATIVE AMERICAN  GENOCIDE, SLAVERY &amp; Asian concentration camps.
#COVID19 
#CoronavirusUSA
#VoteBlueToEndThisNightmare 
#DonaldTrumpIsPresidentDeath https://t.co/KrifR8V3Xs",Wed Apr 08 00:02:38 +0000 2020,MyMomsMoonChild,136,0,0,,,,United States
1247676214023766016,1,"Hey, if someone is going to run their mouth about liars, there is no better person to do it than one of the BIGGEST LIARS, so here he is! 👇 Notice he conveniently forgets to mention that his Dear Leader CUT the USA’s health rep in China.
Lying, worthles, vile political hack. 💩 https://t.co/XsnlwyBCoZ",Wed Apr 08 00:02:44 +0000 2020,BigEdO52,163,0,0,,,,
