id,score,full_text,created_at,user_sn,follower_count,rt_count,fv_count,longitude,latitude,location,user_location
1251209809925414913,2,@JeffreyGuterman @realDonaldTrump Your right but it doesn’t real matter what China did they always lie. We need to fix problems here. In stead of trump deflecting blame.,Fri Apr 17 18:03:59 +0000 2020,M47498192Don,6,0,0,,,,United States
1251209818557132800,2,"@steve_hanke If you trust China, you will die very soon.",Fri Apr 17 18:04:01 +0000 2020,lazyworm5,226,2,3,,,,
1251209822361587712,1,"Officials in the Chinese city of Wuhan increased the reported death toll from coronavirus by 50 per cent but insisted there had been no cover-up.

Move along now. These aren't the droids you're looking for....",Fri Apr 17 18:04:02 +0000 2020,johnfund,12088,6,17,,,,National Review Columnist
1251209822445461509,2,"JoeBiden: The uncomfortable truth is that Donald Trump left America exposed and vulnerable to this pandemic. He ignored the warnings of health experts and intelligence agencies and put his trust in China's leaders instead. Now, we're all paying the price… https://t.co/6Y6aMShRHB",Fri Apr 17 18:04:02 +0000 2020,Kentucky4Biden,1134,0,0,,,,"Louisville, KY"
1251209852543807488,1,"@Trumpthruages @Cheri52488048 @AllenFrancesMD @realDonaldTrump Also, following the 1st reports of the virus in China, the Chinese gov't shut down flights from Wuhan into other parts of China, but allowed international flights from Wuhan to the rest of the world (as they purchased as much PPE they could get). China is to blame!",Fri Apr 17 18:04:09 +0000 2020,DawnWilson24,5,1,10,,,,Florida
1251209864862478336,2,"We have pathological liars in power.
Trump is now trying to shift the blame to China, WHO for his own failures. 

All countries were told at the same time.
Germany, South Korea, Taiwan, Singapore, Hong Kong took measures straight away &amp; stopped its spread.
https://t.co/3EfRKfYxJs",Fri Apr 17 18:04:12 +0000 2020,Shamils18,3965,2,0,,,,London
1251209868494753797,2,"@realDonaldTrump @WhiteHouse Though out Morden history none of the countries trusted China on any number, but surprisingly all western countries trusted China on #Covid_19  data. I wonder why ?? Do they think China has a responsibility to safe guard western countries? Or it’s an excuse?",Fri Apr 17 18:04:13 +0000 2020,SidharthRoutray,16,0,0,,,,
1251209873326514176,1,"@NathanWyburnArt Lots of exhausted little bees Nathan, no link with Covid-19. It’s the old cliche of seeing a dead or dying bee, then unconsciously keeping an eye out &amp; seeing more. Hope you are keeping well &amp; that Wayne is slowly recovering. It’s a hell of virus &amp; totally floored me in China.",Fri Apr 17 18:04:14 +0000 2020,DrJonesWales,4725,0,2,,,,"Wales, United Kingdom"
1251209877092892672,1,"@newtgingrich “China has been working very hard to contain the Coronavirus. The United States greatly appreciates their efforts and transparency. It will all work out well. In particular, on behalf of the American People, I want to thank President Xi!”

-President Trump",Fri Apr 17 18:04:15 +0000 2020,DiGiTaL_Avatar_,299,1,2,,,,Undisclosed FOB
1251209881488633862,5,"#BatAppreciationDay Nobody ate a fucking bat. Vid was from 2016.The government in China is corrupt and covered up a mistake at the lab they were testing at. Speaking of fake news, ppl rely on twitter which is why trump is president. That fucking idiot. #idiocracy.",Fri Apr 17 18:04:16 +0000 2020,DonSolo64634756,2,0,0,,,,
1251209918666797056,2,@2_drac @DailyCaller @CDCgov @POTUS China cannot be trusted at all. I’m still waiting to hear where their 21 million users disappeared to. In China your phone number is like our social security number. It is linked to everything about them. China for sure are lying about their COVID-19 #’s https://t.co/DPnWKDAHbt,Fri Apr 17 18:04:25 +0000 2020,SorinsSomnium,174,0,0,,,,The Amazing USA! Cali Love...
1251209948257759232,2,"@tedcruz AMEN!!!!! Talk it and expose it.. then shut the rift raft down.. the y want China send them..
China lied!!!
People died!!!!",Fri Apr 17 18:04:32 +0000 2020,redmedic6,358,0,0,,,,Alabama
1251209969380126722,2,"Sad. Like India, even French gov't &amp; scientists now admit that China #CCP has a #Wuhan400 War bioweapon chimera made with recombined SARS + HIV AIDS. Told cha COVID19 hides in your body immune system, kills your #Tcells, attacks heart, Central Nervous System when it skips lungs https://t.co/pS8tqidWpt",Fri Apr 17 18:04:37 +0000 2020,ErnestMEdsel1,554,0,0,,,,"Seattle, WA"
1251209991022800896,2,"@realDonaldTrump Please Boycott China!!
China wants to destroy the world!!
Their belief is a threat to the entire Human Race",Fri Apr 17 18:04:42 +0000 2020,Sidananda,10,0,0,,,,India
1251210002997501952,1,@TrueNorthCentre The CCP Lied and People Died.  #CCPVirus is the spawn of Wuhan.,Fri Apr 17 18:04:45 +0000 2020,AB_CutRock,4182,1,3,,,,Blue Marble
1251210011533021184,1,Africans wake up !!!!!! It’s time to show the Chinese people and their govt that even though our rulers are leaking their ass. We the masses won’t go that same direction . #AfricaRiseUp https://t.co/C0qAdAXRQC,Fri Apr 17 18:04:47 +0000 2020,Austinsupreme11,192,1,1,,,,"USA, Canada "
1251210032504426496,2,"@petersagal Pride for being an American rather ashamed for killing unnecessarily in Korea, Viet Nam, Iraq, etc etc while making Americans dependent on the Communist Party running China.",Fri Apr 17 18:04:52 +0000 2020,dashkenyalouise,6,0,0,,,,
1251210032676343809,1,"@Amberfan11 @TalbertSwan @realDonaldTrump Yes. China is arrogant! Their plan was to be #1 in the world for everything. Now, they are #1 for killing the world in bodies and economics!",Fri Apr 17 18:04:52 +0000 2020,gregor25464460,437,0,0,,,,
1251210044957319170,1,Chinese Racism Against Black Africans Living in China   https://t.co/06boZidM1T,Fri Apr 17 18:04:55 +0000 2020,BarrysStrawman,702,0,0,,,,Gondor
1251210078188982273,2,State Department cables warned of safety issues at Wuhan lab studying bat coronaviruses - The Washington Post https://t.co/d2hb0mb3Vl #ChinaVirus #CoronaUpdate #Lockdown #covidiot #covid19 #bbcnews #skynews #itvnews #c4news #newsnight #bbcqt #r4today #foxnews #Wuhan,Fri Apr 17 18:05:03 +0000 2020,Unionbuster,1302,0,0,,,,Cotswolds & SW France. 
1251210094999633922,3,China got caught trying to fudge the numbers and now they are in a scramble to hide the truth because the world now knows China lied about a lot of shit during this outbreak. The WHO has lost all credibility. A shill for the corrupt communist government. #DefundWHO https://t.co/ZjY770vDEs,Fri Apr 17 18:05:07 +0000 2020,Mintgecko,3254,0,2,,,,Canada
1251210095540633600,1,"@enrich1212 @realDonaldTrump China has upper it to 4000+ still way short of the 32000+.
What the fuck is Trump on about????",Fri Apr 17 18:05:07 +0000 2020,LabrooyShaun,1867,0,0,,,,Australia 
1251210107603558401,1,"@MashaLieba @RealMattCouch Even if only 10% of the 21M actually died of covid, that’s 2.1M people folks!!!! Far cry from the 10K they’re claiming. #ChinaIsStillLying",Fri Apr 17 18:05:10 +0000 2020,da_real_renee,246,0,3,,,,
1251210162137894916,1,Sources believe coronavirus outbreak originated in Wuhan lab as part of China's efforts to compete with US | Fox News https://t.co/gX01Fy4yVV,Fri Apr 17 18:05:23 +0000 2020,BanderleroMoon,48,0,0,,,,"Key West, Florida USA"
1251210166655016961,2,"@dw_chinese ""The ban on wild animal trade"" is just a joke or a scam to the world ?! Since the actual number of unemployed in China may be as high as 200 million, it certainly affects consumption. Then China has restarted the wild animal trade to restore employment to those who trade animals.",Fri Apr 17 18:05:24 +0000 2020,X1baZSiweXadG3H,10,0,0,,,,
1251210175236632576,4,"@seanspicer @RepLeeZeldin This is such a shiny object right now to save your bat shit crazy @realDonaldTrump. Yes, we need to look at China. Right now AMERICANS are dying and @POTUS is calling for civil war.",Fri Apr 17 18:05:26 +0000 2020,dickinsonian,8,0,0,,,,
1251210191447744513,1,@JoeBiden Your a fool! Your the one who called him racist when he ban travel from China . Tell the truth for once.,Fri Apr 17 18:05:30 +0000 2020,waytogobuthead,6,0,0,,,,
1251210208497537031,2,@NoFoxnewstoday But let’s be real. He didn’t “trust” China. He just didn’t care. How much did China pay for our PPE supplies? And didn’t 45 ask why China needed them? The fact that China needed 17.8 tons of PPE should have indicated that it was a serious problem in China!,Fri Apr 17 18:05:34 +0000 2020,ms_dpclay,112,0,1,,,,Texas
1251210220350648321,2,Let's all boycott China and buy British from hereon. Their fault we're all locked in against our will. Fuck em 🤬🤬🤬🤬🤬🤬 https://t.co/yGfdZ2tbLq,Fri Apr 17 18:05:37 +0000 2020,Fantastic__Mr,1549,0,4,,,,"Scotland, United Kingdom"
1251210309252988929,2,"@MFA_China @ChineseEmbinUS Americans will be able to take the Chinese Communist Party to court for its lies &amp; omissions about the Chinese Wuhan #CoronaVirus from the Middle Kingdom under a new bill proposed by Sen. Tom Cotton (R-Ark.) and Rep. Dan Crenshaw (R-Texas).

https://t.co/qT3ihkNSWc",Fri Apr 17 18:05:58 +0000 2020,actlightning,58015,0,0,,,,CyberSpace
1251210312973520897,2,"@xmssweetnessx Might not be lying. If someone shoots you and you die, but had Wuhan Flu then the USA marks it as caused by Wuhan Flu.
China might not have the same ""high"" standards as the USA.
They might be not counting those. 
We need a different category ""Wuhan Flu was a contributing cause""",Fri Apr 17 18:05:59 +0000 2020,hollinst,617,0,1,,,,"Near Cleveland OH, USA"
1251210342505611264,1,"@JoeBiden You need help Joe. Trump didn’t ignore anything meanwhile you can’t even finish a sentence unless it’s written down for you. Why is Hunter still a board member for a company in China?? His attorney said he stepped down last year. Nothing but lies

https://t.co/2kP6nZFhwA",Fri Apr 17 18:06:06 +0000 2020,ShurrieP,3345,0,3,,,,United States
1251210367444926464,1,"So Hunter Biden wont pay mother of his baby &amp; still collecting $ from China.....not a peep from MSM(CCP Pravda Publishing Company)
 https://t.co/r9EusD0ZbT",Fri Apr 17 18:06:12 +0000 2020,Maine16468703,348,0,0,,,,"Moscow, Maine"
