id,score,full_text,created_at,user_sn,follower_count,rt_count,fv_count,longitude,latitude,location,user_location
1253111394393886722,3,A bipartisan group of senators is proposing a bill to ban the US from buying animals from the Chinese wet markets that have been blamed for outbreaks including the current coronavirus crisis. https://t.co/STnT1VMFO4,Thu Apr 23 00:00:12 +0000 2020,NBCPolitics,585013,9,27,,,,
1253111408193134592,1,Public Health is filled with Private Sector rejects at every level. It’s a bunch of morons who think they’re more important than they are. An intern could do their jobs. Cheaper. And provide coffee and dry cleaning. #ChinaVirus #WuhanVirus #WuFlu #hoax #PublicHealthProtects,Thu Apr 23 00:00:16 +0000 2020,JustJolene20,11176,6,6,,,,"Omaha, NE"
1253111524245139456,1,"@DamoPelham Yes Damo. The #UN has protected China when it comes to #ClimateChange and #COVID19
Both the U.N and WHO need defunding. They only serve themselves https://t.co/1pIYW763L8

PS. Being a good global citizen main purpose is to fill up the global fat cats pockets with our money.",Thu Apr 23 00:00:43 +0000 2020,Marian_Writer,887,0,2,,,,Australia
1253111562010652672,1,"Report: Obama Admin Funded China's Coronavirus Research, Gave Millions in Taxpayer Money to Wuhan Lab https://t.co/ulCM5QRGTM",Thu Apr 23 00:00:52 +0000 2020,SharonShepshan,15690,2,5,,,,Canada
1253111612468269056,1,"Dr. Redford is taking a crash course in how #MSM love twisting, mis-quoting, editing and outright lying.
It is WHO they are. 
Their allies are Democrats &amp; #CCPChina 
https://t.co/8j3teD7JSg https://t.co/wub7iHShfZ",Thu Apr 23 00:01:04 +0000 2020,chetbtester,3443,1,0,,,,
1253111618910781445,1,"41 New cases !!!!
Fuck China 🇨🇳 , Fuck CoronaVirus 🦠",Thu Apr 23 00:01:06 +0000 2020,shaherleoo,910,2,7,,,,La Bonne Nuit
1253111629937606657,1,"Report: Obama Admin Funded China’s Coronavirus Research, Gave Millions in Taxpayer Money to Wuhan Lab,https://t.co/lm3iGmx06g",Thu Apr 23 00:01:08 +0000 2020,YoNews,13421,0,0,,,,internet
1253111672828559360,1,"Report: Obama Admin Funded China's Coronavirus Research, Gave Millions in Taxpayer Money to Wuhan Lab https://t.co/kTqj2evEHs",Thu Apr 23 00:01:19 +0000 2020,Martin2Millie,46,0,0,,,,
1253111705271300097,1,"@RealCandaceO @DianaDearmore Nothing surprising. I've been defrauded by the State 3 times. 1998, 2006, 2007? Oh and now all of us in 2020 with the WHO-Chinese Coronavirus? Imagine what they can do to the American people with germ warfare? https://t.co/0cFvnCmOse -Imagine what they can do to a US President?🇺🇸",Thu Apr 23 00:01:26 +0000 2020,TheRaw420,1301,0,0,,,,Hollywood
1253111708559736839,1,"@dbongino Freedom of speech? That's a Freedom your obviously don't have on YouTube. WTH! What ""Rights"" do you have on #YouTube?
#YouTube
#FreedomOfSpeech
#COVID19 #Pandemic
#China
#ChinaScrewedtheWorld
#WHO
#WHOScrewedTheWorld
#DrTedros
#DrTedrosScrewedTheWorld
#DrTedrosResign https://t.co/1L22SDX1xF",Thu Apr 23 00:01:27 +0000 2020,tracyhutchsgt,200,0,0,,,,"United States, Earth"
1253111789891588108,1,"Report: Obama Admin Funded China's Coronavirus Research, Gave Millions in Taxpayer Money to Wuhan Lab https://t.co/iryMkvJCQ2",Thu Apr 23 00:01:47 +0000 2020,GranitoViictor,6,0,0,,,,"Staten Island, NY"
1253111831867998208,1,"@fmccall_mccall @MaryOsb36485285 @Nvr4Get91101 @realDonaldTrump @POTUS Nothing surprising. I've been defrauded by the State 3 times. 1998, 2006, 2007? Oh and now all of us in 2020 with the WHO-Chinese Coronavirus? Imagine what they can do to the American people with germ warfare? https://t.co/0cFvnCmOse -Imagine what they can do to a US President?🇺🇸",Thu Apr 23 00:01:57 +0000 2020,TheRaw420,1301,0,0,,,,Hollywood
1253112003536785415,1,"I love this song. I wish I'd seen it at the beginning of this CHINESE virus.

#covid19 #coronavirus 

Watch ""Stay The Fuck At Home Song"" on YouTube https://t.co/F4z2oUUrEg",Thu Apr 23 00:02:37 +0000 2020,1Rubra,5249,0,0,,,,United States of America
1253112006334283778,1,"@ddale8 Again, Pelosi was trying to support Chinese Americans in the Bay Area just as the fear for their safety was becoming an issue. trump would say nothing to distinguish that our residents and their businesses are not Chinese tourists who just arrived with COVID19.",Thu Apr 23 00:02:38 +0000 2020,LindaCookinCO,77,0,0,,,,"The Sea Ranch, CA"
1253112035438624768,2,"#CCPVirus #Response
Providence, Rhode Island
Apr 2 2020

Soldiers and Airmen of the Rhode Island National Guard have been activated by RI Governor Gina Raimondo to support this historic fight against #coronavirus

BLOG https://t.co/vui1zgqcgb

qt-cvresponse-196 #borderObserver https://t.co/kw5f2irGJJ",Thu Apr 23 00:02:45 +0000 2020,JessePolitic650,277,0,0,,,,West TX
1253112075636944897,2,#China fights back over Wuhan lab speculation with coronavirus - Apr 22 @ 8:00 PM ET https://t.co/qibZ6hr7rj,Thu Apr 23 00:02:55 +0000 2020,PulpNews,4842,0,0,,,,USA
1253112119610028032,2,China Expert: Covid-19 Probably “Deliberate Leak”; Could Be “Act of War” https://t.co/dZizmH6riT,Thu Apr 23 00:03:05 +0000 2020,conlibrarian,1510,0,0,,,,America 🇺🇸
1253112166414274563,1,@linchen53446410 @LiHongKuan @MFA_China @zlj517 So what’s your point?  The #WuhanVirus was #MadeInChina and was intentionally released on the world. #ChinaLiedPeopleDied #WuhanVirus #WuhanVirusMadeInChina #CCPVirus https://t.co/llUxDSas6f,Thu Apr 23 00:03:16 +0000 2020,GoogleDoesEvil,4154,0,0,,,,"St Louis, MO Metro Area"
1253112296106127360,2,"No Senator, China is only guilty of trying to conceal facts, Mango Unchained is the reason the number of cases and deaths are so high. The 🍊🤡 downplayed the virus from the time he was informed! He’s an idiot and a grifter and should be removed! https://t.co/qW1o05QyhL",Thu Apr 23 00:03:47 +0000 2020,Leila_Price,4417,0,0,,,,
1253112396425527297,1,"CCP Virus Threatens to Destroy China’s $3.8 Trillion Belt and Road Initiative
https://t.co/lpZrrjHxa3
 
Download The Epoch Times app to see our exclusive Coronavirus coverage and daily updates:https://t.co/EFvRdbSLic",Thu Apr 23 00:04:11 +0000 2020,gdlovgren,1180,0,0,,,,
1253112426981208066,1,"COVID19 documentary Wayne Dupree https://t.co/HhqLVpOZZm via @YouTube Get a coffee, this is long, but should be seen by as many people on earth as possible. It is relevant, and undisputably the most thorough analysist of the Chinese cover-UP of Covid19. #Covid19",Thu Apr 23 00:04:18 +0000 2020,HRevelio3,989,0,0,,,,Canada
1253112476251521024,1,"Western left taking the side of a racist totalitarian regime that has actual concentration camps; Chinese Disinformation campaign, bigger than initially thought....
#ccp #ccpvirus #news #politics #breakingnews #pjmedia 

https://t.co/Hy0lVDQq79
https://t.co/9kpj6VEyrh",Thu Apr 23 00:04:30 +0000 2020,theritenews,1099,0,0,,,,
1253112587849396224,1,"@JoeBiden What can you do against China’s Regime! &amp; WHO Tedros Team! To get Justice for those suffering under coronavirus, and died from it in USA &amp; worldwide?",Thu Apr 23 00:04:57 +0000 2020,GreenEntreprise,245,0,0,,,,
1253112646058086401,1,"Australia calls for probe into China's wet markets as Scott Morrison speaks with Donald Trump to discuss WHO's handling of the coronavirus pandemic
 https://t.co/5nqL4CfAo4",Thu Apr 23 00:05:11 +0000 2020,DailyMailAU,24093,2,3,,,,Sydney
1253112683114590209,1,"MISINFORMATION PROPAGANDA

""AIDS was first discovered in the US in the 1980s &amp; spread to the world, causing great agony. Has anyone held the US accountable?""

Did the US cover up AIDS like the CCP cover up #WuhanVirus? Silenced doctors? Arrested reporters? https://t.co/Cqwt1z7kMo",Thu Apr 23 00:05:20 +0000 2020,zaldytor,2869,19,60,,,,
1253112795131936768,1,"Report: Obama Admin Funded China's Coronavirus Research, Gave Millions in Taxpayer Money to Wuhan Lab https://t.co/a99yCg5Fyo",Thu Apr 23 00:05:46 +0000 2020,Patriotic96744,629,0,0,,,,
1253112870813999104,1,"The #CCP deserves to be sued and their military bases inside INT waters that violate international law (in) the SCS to be forcefully removed by the US Navy. 
#CCPvirus #COVID19 #WuhanVirus https://t.co/FCmCxiE4xn",Thu Apr 23 00:06:04 +0000 2020,Liam_Hennessy_,413,0,0,,,,"Minnesota, USA"
1253112925214117890,1,"ChiNazi OUT! HK+Taiwan+KOREA!
❤️🇺🇸TRUMP VS. CHINA: FACING AMERICA'S GREATEST THREAT, Gingrich 360 https://t.co/k4tqWCvipK (2019)
❤️🇺🇸The Hundred-Year Marathon: China's Secret Strategy to Replace America as the Global Superpower (Dr. Michael Pillsbury 2015) https://t.co/4tC8Qs4n5R https://t.co/lijmvXBOyN",Thu Apr 23 00:06:17 +0000 2020,julienarnia,292,0,0,,,,USA #MAGA
1253112947234140160,1,"@Jaye_inUSA @Pismo_B @JoeBiden Nothing surprising. I've been defrauded by the State 3 times. 1998, 2006, 2007? Oh and now all of us in 2020 with the WHO-Chinese Coronavirus? Imagine what they can do to the American people with germ warfare? https://t.co/0cFvnCmOse -Imagine what they can do to a US President?🇺🇸",Thu Apr 23 00:06:22 +0000 2020,TheRaw420,1301,1,0,,,,Hollywood
1253112975784804354,1,A Silver Lining to the Pandemic Could Be Economic Distancing From China - let’s get it done !! Trade war over! ⁦@realDonaldTrump⁩ #COVID19  https://t.co/ywou4mzvRK,Thu Apr 23 00:06:29 +0000 2020,MarcoMNYC,3225,1,2,,,,"Yorkville, UES, NYC"
1253113031204061184,1,"Report: Obama admin funded China's coronavirus research, gave Millions in taxpayer money to Wuhan #batvirus lab. Retweeted by AF Branco Cartoon 23 April 2020 (NZT) #ObamaScandal #ObamaMustPay #LockObamaUp #ChinaMustPay #FlattenTheTryranny https://t.co/JNnfu81zjG https://t.co/ftz4ppnvSB",Thu Apr 23 00:06:43 +0000 2020,comms24_c24,400,0,0,,,,
1253113051877957633,1,@Patrici15767099 They need to go to China with that and hiw do we know those patients all died from covid19,Thu Apr 23 00:06:47 +0000 2020,LuluChristian16,309,0,0,,,,
1253113055052828672,1,"@NevadaElJefe @Pismo_B Nothing surprising. I've been defrauded by the State 3 times. 1998, 2006, 2007? Oh and now all of us in 2020 with the WHO-Chinese Coronavirus? Imagine what they can do to the American people with germ warfare? https://t.co/0cFvnCmOse -Imagine what they can do to a US President?🇺🇸",Thu Apr 23 00:06:48 +0000 2020,TheRaw420,1301,0,0,,,,Hollywood
1253113151870156800,1,"Report: Obama Admin Funded China's Coronavirus Research, Gave Millions in Taxpayer Money to Wuhan Lab https://t.co/P19XSgMRm5.   Petulant Socialist Democrat &amp; Obama crime family administration leader!",Thu Apr 23 00:07:11 +0000 2020,copper90000,3216,0,0,,,,"Illinois, United States"
1253113166009036805,1,"@dbongino @JohnFromCranber Nothing surprising. I've been defrauded by the State 3 times. 1998, 2006, 2007? Oh and now all of us in 2020 with the WHO-Chinese Coronavirus? Imagine what they can do to the American people with germ warfare? https://t.co/0cFvnCmOse -Imagine what they can do to a US President?🇺🇸",Thu Apr 23 00:07:15 +0000 2020,TheRaw420,1301,0,0,,,,Hollywood
1253113232086020096,1,"France finds smoking may help you RESIST Covid-19... if you don’t mind dying of something else

In a reversal of prevailing Covid-19 wisdom, a French study appears to show smokers are less at risk from virus, affirming results of an earlier Chinese study
 https://t.co/eVarwEU6pU",Thu Apr 23 00:07:30 +0000 2020,sethia_b,4574,2,4,,,,
1253113303175270400,1,"@catturd2 @gatewaypundit Nothing surprising. I've been defrauded by the State 3 times. 1998, 2006, 2007? Oh and now all of us in 2020 with the WHO-Chinese Coronavirus? Imagine what they can do to the American people with germ warfare? https://t.co/0cFvnCmOse -Imagine what they can do to a US President?🇺🇸",Thu Apr 23 00:07:47 +0000 2020,TheRaw420,1301,0,0,,,,Hollywood
1253113400395100160,1,"@BreitbartNews Nothing surprising. I've been defrauded by the State 3 times. 1998, 2006, 2007? Oh and now all of us in 2020 with the WHO-Chinese Coronavirus? Imagine what they can do to the American people with germ warfare? https://t.co/0cFvnCmOse -Imagine what they can do to a US President?🇺🇸",Thu Apr 23 00:08:11 +0000 2020,TheRaw420,1301,0,0,,,,Hollywood
1253113408465047554,1,"@BrendanCarrFCC @JanJekielek Trump was so smart not to do business with #CCP controlled Huawei and fortunately, because of the #CCP's lack of transparency with the #COVID19 #CCPVirus, the UK has changed their mind and decided not to do business with them. https://t.co/I2tzR4i6op",Thu Apr 23 00:08:12 +0000 2020,TbTtruthbetold,899,0,1,,,,Midwest 
1253113642905559043,1,@ChargersNdChill @mackdaddyrich @icyderwin COVID-19 fucking everyone over. I also am hesitant with the stuff being made in China too.,Thu Apr 23 00:09:08 +0000 2020,Bolt_Allegiance,1484,0,2,,,,
1253113669518491653,2,"Coronavirus:Another9/11Moment for the West...🌜🤔🌛                      China has been fighting a cold war against the West for decades,while we have refused to recognise what is going on.Like9/11,Covid-19must now force theWest to wake up and fight backPictured:Chinese President",Thu Apr 23 00:09:15 +0000 2020,EbiTarkeshi,1969,0,1,,,,Sweden
1253113722509201409,1,"Report: Obama Admin Funded China's Coronavirus Research, Gave Millions in Taxpayer Money to Wuhan Lab https://t.co/afGE99yvuW",Thu Apr 23 00:09:27 +0000 2020,trackerem,9354,0,0,,,,
