id,score,full_text,created_at,user_sn,follower_count,rt_count,fv_count,longitude,latitude,location,user_location
1263620879919054850,1,Dear DeAnna it is the only political ally left for the left except communist China who produced it to break us I wonder if they have also been buying chain store stocks so that once all the mom and pop stores go broke they own the markets. Time for Monopoly complaints and lawsuit https://t.co/0VPaBovR5q,Fri May 22 00:01:09 +0000 2020,Hales3rd,761,0,0,,,,"Fayetteville, NC"
1263620886940258306,1,"China claims that Coronavirus came from an old bat, but Pelosi denies having been involved! https://t.co/dQOG3OtIbR",Fri May 22 00:01:11 +0000 2020,Robinsm86398738,502,0,0,,,,"Maryland, USA"
1263621093664927744,1,Coronavirus investigation tensions leave DOA farmers fear more tariffs in China after barley https://t.co/SurZgULxgH,Fri May 22 00:02:00 +0000 2020,ExBulletinUk,150,0,0,,,,UK
1263621231183527937,1,"#CCPVirus #Response
Honolulu Hawaii
2020 March 25

Hawaii Air National Guard

Staff Sgt. Joey Paulino (left) and Master Sgt. Cicernesto Zausa (right) witness the operational check of a ventilator.

BLOG https://t.co/mew3XJ5cZR

qt-cvresponse-136 #borderObserver https://t.co/2MGhwCBbCf",Fri May 22 00:02:33 +0000 2020,covid19autostat,16,0,0,,,,United States
1263621414642475012,1,".@FoxNewsPoll 2020

Biden 48%
Trump 40%

Who do you trust to do a better job on

The Economy
Trump 45%
Biden 42%

Relations with China
Biden 43%
Trump 37%

Coronavirus
Biden 46%
Trump 37%

Health care
Biden 50%
Trump 33%

Women's rights
Biden 50%
Trump 27%
https://t.co/BPkbb2lR1F",Fri May 22 00:03:16 +0000 2020,ArgoJournal,2588,1,5,,,,"Miami Beach, Florida"
1263621467020955648,1,Did you know @Eric_Schmitt launched a lawsuit against the Communist Party of China for their role in the #Coronavirus outbreak? Learn more: https://t.co/yXFSf4TXII,Fri May 22 00:03:29 +0000 2020,yrnf,42488,1,2,,,,United States
1263621504773746692,1,"@SenTedCruz @Variety People fighting Covid-19 and he's worried about movies in China. Mind you that studios change things about movies to market them better in other countries all the time, including movies titles. You really think that studios want to say no to money from China.",Fri May 22 00:03:38 +0000 2020,LouG74,25,0,0,,,,"Fresno, TX"
1263621555054993409,1,"Australia is playing a significant role in the global fight against coronavirus, including the great minds at #Melbourne's @TheDohertyInst who launched the Australasian #COVID-19 trial in April. Find out more here: https://t.co/4Rx8Wskk0b
#Melbourne #Australiainnovates",Fri May 22 00:03:50 +0000 2020,MelbConventions,3429,0,0,,,,"Melbourne, Australia"
1263621565721133057,1,"Every Country is Fighting with #coronavirus 
But some countries want to Fight with India first #Pakistan #Nepal 
Don't know where they &amp; their people will head to.
May be under #China's Control.",Fri May 22 00:03:52 +0000 2020,SaHaNi_iam,24,1,0,,,,"Mumbai, India"
1263621575934443520,1,And they say this is how the virus naturally evolved...meaning w/o human intervention...just to appease China...phuck off you liars...How coronavirus takes over genes and turns immune system against us https://t.co/uCcytqSGFg via @MailOnline,Fri May 22 00:03:55 +0000 2020,dom_semaca,65,0,0,,,,
1263621760391319552,1,"@SteveMc44429042 @glamelegance @realDonaldTrump @FoxNews Blame China?  Most other countries were in the same boat, and are doing better than the US. 

The deaths from this poor response to COVID-19 rests with Trump. https://t.co/Db1e59KuH2",Fri May 22 00:04:39 +0000 2020,nawksi,22,0,3,,,,"Melbourne, Victoria"
1263621786933047298,3,@maggieNYT Trump is president and he announced covid19 was a hoax. Trump was warned in his intelligence briefings for months and he called covid19 a hoax. Covid19 came to ny from Europe not China. Clearly Americans are guilty because they listened to the US president who lied to US,Fri May 22 00:04:45 +0000 2020,Dgmtick,2,0,0,,,,
