id,score,full_text,created_at,user_sn,follower_count,rt_count,fv_count,longitude,latitude,location,user_location
1259668525729415169,2,"@gibsonguo @JChengWSJ @Kubota_Yoko Omg.. are you living under a rock? You left China, but you’re still in this dystopian communist bubble where the CCP and Chinese never do no evil and anything negative China is automatically false. https://t.co/TkNKlA2S6m 

https://t.co/fLEu6fLcDh",Mon May 11 02:15:54 +0000 2020,BZCRStudios,125,0,0,,,,
1259668597942648835,1,US to accuse China of trying to steal coronavirus vaccine research by ‘activating’ spies https://t.co/Jo1xHNRRhE,Mon May 11 02:16:11 +0000 2020,ObamaMama16,19541,1,2,,,,
1259668605525884928,1,"China isn’t in charge of America. 

You and the Republican Party are responsible for the 33,000,000 unemployed, 1,367,000 infected and 81,000 dead in this country.

You alone own this mess, no matter who you blame. https://t.co/oZwC5YX1Ve",Mon May 11 02:16:13 +0000 2020,ChafedCharlie,5524,0,1,,,,NYC
1259668648198725633,1,@JayPHell1 @AP No. But China lied and misled their RESEARCH which is ehat everyone including the WHO used as credible in the initial stages of the outbreak. https://t.co/Du5RB4s3ok,Mon May 11 02:16:23 +0000 2020,OurPatriotArmy,191,0,0,,,,
1259668660983083008,1,"#WuhanCoronaVirus evolved in #Wuhan Institute of Virology during years of human tissue passage, escaped by infecting lab scientist who disappeared. #CommunistChina hid escape 3 months causing #coronaviruspandamic Equating #China actions with US is absurd shame on AAAS ""Science"" https://t.co/AlyeZ3N8Gz",Mon May 11 02:16:26 +0000 2020,RobertTEhrlich1,28,0,0,,,,
1259668680742404097,1,@realDonaldTrump @CBS @60Minutes You are trying (failing) to shift blame for your gross mishandling of the virus onto China. We see right through that silly ploy.,Mon May 11 02:16:31 +0000 2020,skye_gary,19401,0,3,,,,Washington DC
1259668773478359040,1,@CNN Where's your story on how the Chinese have battled the evil bad breath pandemic soooooo much better than the U.S.?,Mon May 11 02:16:53 +0000 2020,TheBigMRanch,147,0,0,,,,Sheridan WY
1259668778234908673,1,"NO ONE IS TO BLAME you dimwitted ass hat. It happens...pandemic viruses HAPPEN.🙄

You just want to BLAME China bc u already know that u reacted STUPIDLY in response to a deadly virus and now we've endured tens of thousands of deaths bc of your INEPTITUDE.😡 https://t.co/rW1P3m4ZAG",Mon May 11 02:16:54 +0000 2020,shamanartist,8055,0,4,,,,Kansas City
1259668798795366400,1,#ChineseCommunistParty #CCP spread the #CCPVirus all over the world from #Wuhan then #ChinaLiedAndPeopleDied #ChineseCommunistParty is guilty and must be held accountable #MakeChinaPay AND then #freethechinesepeople from the #CCP https://t.co/sgPTvph9rg,Mon May 11 02:16:59 +0000 2020,mdsmelser,2604,0,0,-96.67276679999999,33.112316250000006,"Allen, TX, United States","Dallas, TX and Prague, OK"
1259668894475857921,4,"@MaryJoe38642126 @TheLeadCNN Please report on the importance of China banning YULIN and the dog cat meat trade as a whole as well as Wet Markets.China and the world have and still are feeling the effects of the coronavirus. Dogs and cats are boiled,burned,skinned,torched and dismembered alive in these market https://t.co/Cp5zn3LTM9",Mon May 11 02:17:22 +0000 2020,Adriana79929839,557,29,2,,,,"Miami, FL"
