id,score,full_text,created_at,user_sn,follower_count,rt_count,fv_count,longitude,latitude,location,user_location
1264345441522647041,1,Pompeo Proven Right: China Admits That It Intentionally Destroyed Coronavirus Lab Samples https://t.co/M9hTPwcDFg,Sun May 24 00:00:18 +0000 2020,Thomas1774Paine,292907,269,287,,,,Muckraker at TruePundit.com
1264345441518456841,1,Pompeo Proven Right: China Admits That It Intentionally Destroyed Coronavirus Lab Samples https://t.co/uL1wBhHco5,Sun May 24 00:00:18 +0000 2020,true_pundit,131368,28,27,,,,"Philadelphia, PA"
1264345489744506880,1,@JoeBiden why aren't you the same person that called Trump xenophobic for closing all travel with China immediately in the beginning of the coronavirus pandemic... Before it was even classified as a pandemic??  Racist #YouAintBlack  Joe!,Sun May 24 00:00:29 +0000 2020,Travdaddy822,441,0,1,,,,
1264345520023252993,1,How bad is your dementia? All the left was calling him racist when he shut the border to China. Oh I forgot you are in China’s pocket. #JoeChina #bejingbiden #sleepyjoe #corrupt https://t.co/f4ydjGFHMr,Sun May 24 00:00:37 +0000 2020,Darren_M328,5,0,0,,,,
1264345544773611525,2,Dems Block China Investigation Even After Communist Regime Threatens U.S. Senators by Name https://t.co/inJWaWmHuL,Sun May 24 00:00:42 +0000 2020,lonestarmango,8733,0,0,,,,Texas/SE Asia
1264345583243886598,1,"@GOPLeader Each country is responsible for protecting the citizenry. It’s kind of like job number one of government.

Our country demonstrated an unmitigated failure of leadership in this crisis. 

Blaming China? That’s a deflection, pure and simple.

https://t.co/LWR4GXKss2",Sun May 24 00:00:52 +0000 2020,WolverineResist,27857,0,1,,,,All over North America
1264345593553526784,1,"FAUCI IS A D.STATER.
Dr. Fauci just helped China cover up this terrible coronavirus crime https://t.co/eaJ4pxTemx via @RenewedRight",Sun May 24 00:00:54 +0000 2020,spftjones,18,0,0,,,,
1264345938077691904,2,"Just a little research into the genisis and proliferation of bio-weapons and bio-weapon labs worldwide is eye opening.
And guess who the biggest and well documented culprit is, and it not China!
Worse still - it's not ""Just Conspiracy Theories""!
Open your eyes and minds! https://t.co/c95ygSGocA",Sun May 24 00:02:16 +0000 2020,CorpusNon,126,0,1,,,,"Sydney, New South Wales"
1264346315921580032,1,"The U.S. government is threatening action against Chinese airlines, bullying Beijing to lift coronavirus restrictions on passenger flights. https://t.co/ymF4FyyQA4",Sun May 24 00:03:46 +0000 2020,BRI_SL,2729,0,1,,,,Sri Lanka
1264346464618049538,1,China has acquired the devil's weapon and is ready to conquer the world at any time by repeatedly threatening the world with newer type of corona virus. Communism in #China must be perished before it's too late. https://t.co/1taHqeUvQ1,Sun May 24 00:04:22 +0000 2020,hanyumeiji,1143,0,0,,,,
1264346508754743296,3,"@michaeljohns China is a liar and can’t be trusted. They violated Sino Joint Declaration and two systems in Hong Kong. 

China is a threat for the world. First, spread out #COVID19. Now, destroy a global financial centre. 

#HongKongers calling for the world to #BoycottChina 
#MakeChinaPay https://t.co/GZemAsB8ZF",Sun May 24 00:04:32 +0000 2020,Hongkong3333333,8255,21,31,,,,
1264346570104942593,1,"Trump’s China Trade Deal Is as Dead as Can Be

His much-touted trade victory has crashed and burned with the coronavirus pandemic.

But make no mistake he will try to tout his achievement with China and his reelection campaign. And lie and lie and lie.

 https://t.co/Petrihnpap",Sun May 24 00:04:47 +0000 2020,Dr_G_Enigma,5976,0,0,,,,I am a Global Citizen
1264346599167127552,1,"Seems we've been being lied to about the danger of Covid only unlike Chinese, American Propaganda making it seem much worse than it is and now everyone in gov't is afraid to admit the Truth. https://t.co/EpEaChchM9",Sun May 24 00:04:54 +0000 2020,TroyBrady2,32,0,0,,,,
1264346627562766338,2,"US Arms Trade Negotiator threatens to spend Russia and China into oblivion.
Do we really want the US controlling Australia's defence policy?
95,000+ die of #Covid19 mostly due to lack of help to stay home, testing and PPE while spending on Arms is unlimited. #WarProfiteers https://t.co/sPwiM0sCrM",Sun May 24 00:05:01 +0000 2020,wagepeaceau,906,2,0,,,,The Great South Land (Australia)
1264346640326053888,1,"Donald Trump’s Chinese Stock Snub Could Reignite the Trade War #china #coronavirus #donaldtrump
https://t.co/RyWfOuwC9y",Sun May 24 00:05:04 +0000 2020,rouutnews,7584,0,0,,,,Internet
1264346765542731779,1,"@thehill .@POTUS delivered record LOW Black, Brown, Red, Yellow (ASIAN), Disabled, &amp; Youth unemployment rates. That's beyond BASIC to GREAT! That was before the Communist Chinese flew their coronavirus on planes into Americans. But POTUS will #MAGA! #Trump2020Landslide https://t.co/KlcJ5SA9TS",Sun May 24 00:05:33 +0000 2020,abortuaries,23,0,0,,,,
1264346832525840387,1,"Donald Trump’s Chinese Stock Snub Could Reignite the Trade War #china #coronavirus #donaldtrump
https://t.co/hqNn9IhAIl",Sun May 24 00:05:49 +0000 2020,rouut,311,0,0,,,,Internet
1264346881913544709,1,"@AndrewYang .@POTUS delivered record LOW Black, Brown, Red, Yellow (ASIAN), Disabled, &amp; Youth unemployment rates. That's beyond BASIC to GREAT! That was before the Communist Chinese flew their coronavirus on planes into Americans. But POTUS will #MAGA! #Trump2020Landslide https://t.co/uUtxB2ENju",Sun May 24 00:06:01 +0000 2020,abortuaries,23,0,0,,,,
1264347049669132288,1,"@KayLyme Dotard Tunt removed CDC staff from inside China, ignored warnings, played golf, cheated on Malaria &amp; ranted endlessly on Twitter while Americans died...

Dotard's Body Count 97,249.
#MAGAVirus 

 https://t.co/353U9SyLpJ",Sun May 24 00:06:41 +0000 2020,RFrumpf,3114,0,0,,,,
1264347188290818051,2,Dems Block China Investigation Even After Communist Regime Threatens U.S. Senators by Name https://t.co/NrZu4M77Gl,Sun May 24 00:07:14 +0000 2020,rodeorosary,1522,0,0,,,,"Denton,Tx"
1264347288534687744,3,@NBCNews Communist China must pay for their lies and delays with covid19 information,Sun May 24 00:07:38 +0000 2020,HuffordRs,5,0,0,,,,
1264347418386202633,1,Pompeo Proven Right: China Admits That It Intentionally Destroyed Coronavirus Lab Samples – True Pundit https://t.co/3RiOYFR2ea,Sun May 24 00:08:09 +0000 2020,Clark51Austin,6037,2,2,,,,Texas
1264347526360162305,2,"'Without evidence, the Chi-Coms say...'

Amazing how garbage media in the US doesn't hold communist china to a higher standard than their own President.

Just propagandists for the nation's biggest threat/enemy, NBD. https://t.co/euoioDY9bL",Sun May 24 00:08:35 +0000 2020,itsShamsFault,1054,0,0,,,,'Flyover Country'
1264347734800138241,2,Truth is Morrison citing weapons inspectors deliberately let the  inference China used Covid19 as a biological weapon into public sphere . An offensive insult . Australia should say sorry . #insiders #auspol,Sun May 24 00:09:25 +0000 2020,johnnybridge2,3644,1,10,145.46918049205152,-36.56980755479305,"Victoria, Australia, Australia",
1264347740944941062,1,@IndictRedDonNow @trumpisphucked @JiveAssTrump @realDonaldTrump Now Liberals are blaming President Trump for the Chinese Coronavirus.,Sun May 24 00:09:26 +0000 2020,seth917,212,0,1,,,,
1264347903767777280,2,Dems Block China Investigation Even After Communist Regime Threatens U.S. Senators by Name https://t.co/UIsjAl9PZf,Sun May 24 00:10:05 +0000 2020,PoboySr,19025,0,0,,,,Florida- MAGA Country
1264347947593949184,1,‘Fake’ #meat on the menu as #China reopens restaurants https://t.co/6OtsWGGHMT #coronaviruspandemic,Sun May 24 00:10:15 +0000 2020,YOUNGISTAAN13,86,0,0,,,,
1264348267690614785,1,Democrats are really Chinese communist. https://t.co/zJjfIwDFbw,Sun May 24 00:11:32 +0000 2020,JimChilders16,316,0,1,,,,"El Cajon, CA"
1264348341040807938,1,@POTUS @realDonaldTrump Dr. Fauci just helped China cover up this terrible coronavirus crime https://t.co/KqFl6j72Vx via @RenewedRight,Sun May 24 00:11:49 +0000 2020,CherokeeBaron,2523,0,0,,,,USA
1264348352755445760,1,A ver... where the fuck is china? https://t.co/NmN51DUMGg,Sun May 24 00:11:52 +0000 2020,xW0lf3z3r0,37,0,0,,,,El infierno: Venezuela
1264348537690697729,1,"Apart from food, Security &amp; Safety is our minimum (basic) needs (Maslow's model).  #CCPLiedPeopleDied (#CCPVirus) is a  threat to our safety &amp; security, therefore has to be subdued. It is also our duty to defend our moral values and social justice. It is that simple! https://t.co/nF3doWigJE https://t.co/z7PTQX4iEx",Sun May 24 00:12:36 +0000 2020,SW135791,24,0,0,,,,
1264348643932475392,2,"US says China trying to steal COVID-19 vaccine research
https://t.co/u2cTsRA0TJ
#discovery #antibody #director #labs #maryland #nita #novavax #patel #rockville #vaccine https://t.co/axvn43Rfql",Sun May 24 00:13:01 +0000 2020,Siliconeer,160,0,0,,,,"California, USA"
1264348701092270080,1,"A study by scientists led by professor Nikolai Petrovsky University of Flinders in Adelaide, South Australia, suggests that the CCP (Chinese Communist Party) Virus, also known as the new coronavirus, was the result of genetic manipulation in a laboratory. https://t.co/0x36M8Ky1R",Sun May 24 00:13:15 +0000 2020,tgatorguy,34120,23,21,,,,USA🇺🇸 Right behind you😉
1264348967879524354,2,Dems Block China Investigation Even After Communist Regime Threatens U.S. Senators by Name https://t.co/4isqvAK1wx,Sun May 24 00:14:19 +0000 2020,FirebaughNorman,12073,0,0,,,,Kansas
1264349282985029632,1,"This video is from the YouTube Channel: The Great War

The Spanish Flu I THE GREAT WAR Epilogue 3
3 Dec 2018

less than 10 minutes

VIDEO https://t.co/kNIp8Q0skr

#SpanishFlu #CoronaVirus #WuhanVirus #COVID19 #CCPVirus

#QuikTake qt-covid19-101 by #BorderObserver https://t.co/unaFvuWClC",Sun May 24 00:15:34 +0000 2020,covid19autostat,15,0,0,,,,United States
1264349781578547200,2,"While 100,000 Americans have died from COVID-19 and no end sight, a Trump is pushing for the resumption of nuclear arms tests.

Not only is this foolish, it rolls back decades of arms control policy and threatens the resumption of an arms race with Russia and China https://t.co/cKitEgV12c",Sun May 24 00:17:33 +0000 2020,Philip_Germain,712,0,0,,,,Quarantine
1264349936503513094,1,"@mattoboston @RiskyLiberal @JJohnson2u @realDonaldTrump Evil Trump IS LITERALLY HITLER! Why, ISIS evaporated on its own. Kim Jung Un is sending nuke missiles our way because of Trump. Russian tanks are entering Washington because Trump is Putin's bitch! China had nothing to do with Coronavirus! 

Dems belong on a nut farm.",Sun May 24 00:18:10 +0000 2020,daxtonbrown,34095,0,0,,,,Las Vegas
1264349993269264384,1,"The other side of the equation...

Chinese investment in Australian farms may save us from trade-war damage however, it is concerning when there is no publicly register showing the extent of Chinese investment in Australian-based companies.

https://t.co/W5qSKPBdDJ",Sun May 24 00:18:23 +0000 2020,ScallywagRay,590,2,1,,,,"Wathaurong Land, Australia"
1264350261331595264,1,"@realDerekUtley @RyanAFournier @realDonaldTrump POTUS TRUMP did it in perfection. According to his outstanding responsibility to defend ALL Americans against The brutual invisible enemy THE CHINESE CORONAVIRUS PANDEMIC. 
TRUMP IS DEFINITELY A WAR TIME  PRESIDENT.",Sun May 24 00:19:27 +0000 2020,uI29BnFEFKml1qu,159,0,0,,,,
1264350330801786882,1,It boggles my mind at the number of democrat governors that blame PRESIDENT TRUMP for the Covid19  ( China and Bill Gates) produced in CHINA .  Now it's his fault that they moved sick people with Covid19 into the nursing homes. Didn't PRESIDENT TRUMP send a hospital ship to help?,Sun May 24 00:19:44 +0000 2020,Retread29879833,72,1,0,,,,
1264350469088034827,1,Ok.....so Democrats and China are the only ones who blame TRUMP for the virus. The REST OF THE WORLD blames CHINA !!!   Democrats are fools!!! https://t.co/dOYsBMJ1jA,Sun May 24 00:20:16 +0000 2020,Cyndereller,3258,1,0,,,,Ohio
1264350516114362368,1,"In our horrific age of #Covid19 pandemic, all countries should unite to work together.
Instead we see China taking cover of #Covid19 to rob HKers' autonomy, #RuleOfLaw, ... making China, HK, and the world poorer + more dangerous!
Thx again 201 Parliamentarians from 23 countries!",Sun May 24 00:20:28 +0000 2020,Kempton,738,0,0,,,,"Calgary, Canada"
1264350697300144136,2,Hey Jack you better get your facts straight. Joe Biden is the one that told trump that he needed to start taking action on the coronavirus that was showing up in China . Trump was too busy blaming it on the Democrats as a hoax. https://t.co/YKTGGTP2kl,Sun May 24 00:21:11 +0000 2020,elizabe60947509,18,0,0,,,,
1264350720821690370,1,Let’s blame China https://t.co/IAjsQo6QJb,Sun May 24 00:21:17 +0000 2020,lldeckerhoff,7,0,0,,,,
1264350810072215552,1,"@JimCoopr @steph93065 @nytimes Trump is the president here. He is the one who fails us every day of the week. He is out golfing while the body count rises. 

We can't blame China for our failure to follow up.

https://t.co/tRCHXdjepw",Sun May 24 00:21:38 +0000 2020,ribond,348,0,35,,,,usa
1264350849880322049,1,"@realDonaldTrump President Trump, 

China is spreading #COVID19 around the world and destroying a global financial centre.

Please sanction Chinese officials and make US 🇺🇸 and us 🇭🇰 great again.

#HKSOS 
#BoycottChina 
#MakeChinaPay https://t.co/nCgauaDRdq",Sun May 24 00:21:47 +0000 2020,Hongkong3333333,8255,8,18,,,,
1264350945565007873,1,"@lukedepulford COVID19 waked more and more countries to know how evil #CCPChina is, 🙏🏻 thanks",Sun May 24 00:22:10 +0000 2020,patattooo,121,0,1,,,,Hong Kong
1264350995187982337,1,@PhRMA @bmsnews @steveubl It’s very annoying to see how stupid our scientists are with coronavirus. Something that U.S.A. scientist invented and gave to the scientists in China. Now say they do not have a cure for it to get better. Even at labs in Fort Detrick Maryland were they experiment all the time.,Sun May 24 00:22:22 +0000 2020,BHLife1,1140,0,0,,,,
1264351068852490240,2,"#TrumpSavesHK @realDonaldTrump 
Communist 🇨🇳 crushed Hong Kong. Next target will be US, UK, CAN &amp; the rest of the world. CCP is colonizing the world while everyone is busy @ dealing 🇨🇳 coronavirus pandemic. Please use every measure to stop CCP from killing HK and save the world https://t.co/qaQhDVeXFC",Sun May 24 00:22:39 +0000 2020,mmelmlm2,214,2,2,,,,UX-Pluto
1264351072556064769,3,"For the record, everyone responsible for the COVID-19 deaths, from the Chinese Communist Party regime who covered it up and misled the world to the Trump administration officials who handicapped our preparedness and didn't take action, is going straight to hell when they die.",Sun May 24 00:22:40 +0000 2020,SailorHaumea,2309,0,7,,,,"Shawnee, OK"
1264351180945121281,1,"right, chinazi is murderer https://t.co/YnmVd6vrPA",Sun May 24 00:23:06 +0000 2020,LKwkng,14,0,0,,,,
1264351363640684546,1,"@DeAnna4Congress Or they might've fully milked COVID19 to the max; while blaming China; and (somehow) blaming Republican Senate &amp; US Healthcare... 

And from what we've seen, impact Senior Homes (and MILLIONS of others) just to overwhelm the system; &amp; FOIST their Gov't-run Universal Healthcare.😏",Sun May 24 00:23:50 +0000 2020,barbaylive,12849,0,0,,,,USA!
1264351402400157696,1,China needs to pay for what they’ve done to us as well as to the entire world I truly believe the release and spread of the Covid19 virus was done on purpose there’s too many facts showing this @realDonaldTrump @JudgeJeanine #JudgeJeanine #WattersWorld,Sun May 24 00:23:59 +0000 2020,USA_Bev,1249,0,1,,,,"California, USA"
1264351459757391875,2,"@realDonaldTrump Regardless of what China did, it was up to President Trump to act decisively to stem the #Coronavirus spread &amp; save American lives. Blaming China or Obama or the WHO won't win votes. He ignored the virus and thousands died needlessly.

#CoronaOutbreak #TrumpVirus #CoronaPandemic https://t.co/lYlSOmz6M8",Sun May 24 00:24:13 +0000 2020,JackPolakoff,6312,2,2,,,,New York City
1264351841199906816,1,You need fear politics when you've got nothing else going for you. #Trump2020 #DemocratsHateAmerica #DemocratsAreDestroyingAmerica #bidenloveschina https://t.co/iaGlIg4MNM,Sun May 24 00:25:44 +0000 2020,JackSmi67160365,16,0,0,,,,
1264351856173563904,1,Now China threatens Australia's coal industry https://t.co/O1Rk1C5Glv via @MailOnline,Sun May 24 00:25:47 +0000 2020,Mongolsonom1,9649,0,1,,,,
1264351889216471040,3,@WhiteHouse Me As. CIA Elite Agent With CIA. To WhiteHouse CIA U.S. Government. Of China Biological Warfare Tests. My Identifying The Origins Of Coronavirus. The China Military Placed In Wuhan The Corona Virus To Field Test It. Real Scenario Biological Weapons. Correct Accurate.,Sun May 24 00:25:55 +0000 2020,BrianjNolin,692,0,0,,,,
1264352023107047424,1,"Whoa....Trump's Trade Deal With China Is Dead, Killed by the Coronavirus https://t.co/O3qgNHVqzQ",Sun May 24 00:26:27 +0000 2020,pstAsiatech,4798,6,7,,,,"Washington, DC"
1264352188048052224,1,"@JumptyTrumpty @parscale Gee, I thought it was the coronavirus that killed Americans, and citizens in 182 other countries, and that it came from CHINA DUH",Sun May 24 00:27:06 +0000 2020,friend_feline,4313,0,0,,,,"Massachusetts, USA"
1264352268180127744,1,"So now @nytimes is posting the names of people who died from the China virus on it's front page? 1000 names tomorrow. I wonder if it mentions that the numbers are exaggerated, and that @NYGovCuomo and other blue state governors are directly responsible for this? 🤔 #Coronavirus",Sun May 24 00:27:25 +0000 2020,GOPeSucks,14357,7,14,,,,USA
1264352312182452224,1,China will send medical expert team to the Republic of Congo to support its fight against #COVID19 pandemic: FM (File Photo) https://t.co/ggwYXSx9zP,Sun May 24 00:27:36 +0000 2020,globaltimesnews,1889871,31,114,,,,"Beijing, China"
1264352441744584704,1,"China will send medical expert team to the Republic of Congo to support its fight against #COVID19 pandemic: FM (Fi… https://t.co/Vu7JWwBUQD #China 🧨
#Global Times
#Roboinfo0.120
#Robotex group",Sun May 24 00:28:07 +0000 2020,Robotexgroup,487,0,0,,,,"ภูเก็ต, ประเทศไทย"
1264352549861093376,1,"News from Feb.
The Belt and Road Cambodian resort development becomes a military base.

#ChinaLiedPeopleDied 
#ChinaMustPay
#boycottchina
#AntiChina https://t.co/SxQBpO242K",Sun May 24 00:28:33 +0000 2020,ws_yeung,33,1,1,,,,
1264352607654592513,1,"@RedTRaccoon @OrgTogetherNC I think we can end this coronavirus（CCP virus） by staying away from the CCP,  Please find: 

https://t.co/MHqK0fXxRn 
https://t.co/AC3LUQwlWk
https://t.co/ujIDbKTCyv 

The red dragon, a beast（ serpent） mentioned in Bible Revelation Chapter 12 is the Communist Party of China.",Sun May 24 00:28:46 +0000 2020,kelly49794863,0,0,0,,,,
1264352827851317261,1,Accidentally on purpose leaked from a laboratory... in China. https://t.co/uffu0ReF0w,Sun May 24 00:29:39 +0000 2020,kroncker2,5722,0,1,,,,United States
1264352966577991686,2,"@SpookdBlog @daveycrokett @EntheosShines @anonforq Let the Chinese Communist Party pay reparations for unleashing COVID-19 by having American consumers decide on their own whether to buy ""Made in China"", or ""Made in America"".",Sun May 24 00:30:12 +0000 2020,club_ed8,2173,0,2,,,,
1264353024195035137,1,"@ArianaGrande @ladygaga I think we can end this coronavirus（CCP virus） by staying away from the CCP,  Please find: 

https://t.co/MHqK0fXxRn 
https://t.co/AC3LUQwlWk
https://t.co/ujIDbKTCyv 

The red dragon, a beast（ serpent） mentioned in Bible Revelation Chapter 12 is the Communist Party of China.",Sun May 24 00:30:26 +0000 2020,kelly49794863,0,0,0,,,,
1264353194458714113,1,@anderscorr I think CCP ambition is obvious now after #WuhanVirus outbreak. The world has to act together to stop CCP threat.,Sun May 24 00:31:06 +0000 2020,mixi_world,299,0,1,,,,China's Hong Kong
1264353241682161664,1,"NY's daily coronavirus death rate falls below 100 for first time since March as Cuomo eyes Long Island reopening

https://t.co/8fWk6Bo4ud
I’m disgusted with a crazy conceited governors who are drunk with power they love this communist Chinese coronavirus❗️",Sun May 24 00:31:18 +0000 2020,1loveinme1,988,0,0,,,,"South Portland, ME"
1264353250590879754,1,"@tokki_wokki @mcflacid @newscomauHQ A Virus such as Covid-19 can come from anywhere, not just China, yes China should have been upfront about it so yes they are to blame for the most part, however, each country MUST be better prepared themselves to deal with pandemics themselves.",Sun May 24 00:31:20 +0000 2020,Netwebangel,5458,0,0,,,,Australia
1264353297051328513,1,"@selenagomez @juliamichaels @justtranter @beatsbydre I think we can end this coronavirus（CCP virus） by staying away from the CCP,  Please find: 

https://t.co/AC3LUQwlWk

https://t.co/ujIDbKTCyv 

The red dragon, a beast（ serpent） mentioned in Bible Revelation Chapter 12 is the Communist Party of China.",Sun May 24 00:31:31 +0000 2020,kelly49794863,0,0,0,,,,
1264353336838336512,1,"Communist Party's interest is different from Chinese people's. CCP knew what impact it would bring to people. As CCP stated in China, the stability of their power is the highest priority. Search ""穩定壓倒一切"" (CCP slogan) for more. 
@abcnews @grhutchens https://t.co/dmsmpe5Z8J",Sun May 24 00:31:40 +0000 2020,PaulChen_View,88,1,2,,,,
1264353443327676417,1,"@kinsellawarren @nytimes To be fair, the US is 9th in deaths per million as of today's stats! One death is too many. You may not like Trump, (some do?) but put the real blame to where this really started - China.
https://t.co/B3nw9YnIF9",Sun May 24 00:32:06 +0000 2020,billy_bute,114,0,1,,,,Halifax N.S.
1264353448637509632,1,"Boris Johnson 'to axe Huawei's role in UK's 5G network in the wake of coronavirus pandemic and US spy fears

#Huawei #China #5G #Covid19 #CoronaVirus

https://t.co/BqEKi3m4Vn",Sun May 24 00:32:07 +0000 2020,DMH4020,127,0,0,,,,
1264353590480699393,1,China’s lonely fight to eliminate coronavirus https://t.co/LJSeHK3J30,Sun May 24 00:32:41 +0000 2020,fthealth,7413,1,5,,,,"London, England"
1264353631773614086,1,"@instagram @selenagomez I think we can end this coronavirus（CCP virus） by staying away from the CCP,  Please find: 

https://t.co/AC3LUQwlWk

https://t.co/ujIDbKTCyv 

The red dragon, a beast（ serpent） mentioned in Bible Revelation Chapter 12 is the Communist Party of China. （CCP）",Sun May 24 00:32:51 +0000 2020,kelly49794863,0,0,0,,,,
1264353660173275137,1,@Barnes_Law @KurtSchlichter I feel I'll do what I have to do until this goes away. Which I hope will be soon. Trying to get medical care under BCCPTA for my wife so she doesn't have to work in #covid19 to pay for it. Petition Rehearing 19-7538,Sun May 24 00:32:57 +0000 2020,SteveWCarlson,1147,0,0,,,,
1264353685276106757,1,China’s lonely fight to eliminate coronavirus https://t.co/BBzlrdDtkP,Sun May 24 00:33:03 +0000 2020,ftchina,1099995,11,16,,,,
1264353727990976513,1,China’s lonely fight to eliminate coronavirus https://t.co/WW4wHjPSuM,Sun May 24 00:33:13 +0000 2020,ft4s,3356,0,0,,,,"London, England"
1264353730893357058,1,"@katyperry I think we can end this coronavirus（CCP virus） by staying away from the CCP,  Please find: 

https://t.co/AC3LUQwlWk

https://t.co/ujIDbKTCyv 

The red dragon, a beast（ serpent） mentioned in Bible Revelation Chapter 12 is the Communist Party of China. （CCP）",Sun May 24 00:33:14 +0000 2020,kelly49794863,0,0,0,,,,
1264353784953745410,1,"@katyperry @GMA I think we can end this coronavirus（CCP virus） by staying away from the CCP,  Please find: 

https://t.co/AC3LUQwlWk

https://t.co/ujIDbKTCyv 

The red dragon, a beast（ serpent） mentioned in Bible Revelation Chapter 12 is the Communist Party of China. （CCP）",Sun May 24 00:33:27 +0000 2020,kelly49794863,0,0,0,,,,
1264353809565986816,1,"The  ext time Governor Cuomo wants a place to put recovering Communist China Coronavirus patients, I suggest the Governor's Mansion in Albany.",Sun May 24 00:33:33 +0000 2020,PorterTere,26,0,0,-68.98470499999999,45.18840700000001,"Maine, USA, United States","Norway, Maine"
