id,score,full_text,created_at,user_sn,follower_count,rt_count,fv_count,longitude,latitude,location,user_location
1258487822186475520,1,"In China, Even Simple Online Campaign for COVID-19 Dead Is Target for Censorship (Voice of America) #NewsPicks https://t.co/tTylgrz7rV",Thu May 07 20:04:13 +0000 2020,onokorokinzo,92,0,0,,,,
1258487851269971968,1,"@YouDontLight @suzan_musa Nope, Chinese are racist to africans even after being into African country. Chinese are the most racist and deserve to be nuked. #ScrewChinese #ChineseVirus",Thu May 07 20:04:19 +0000 2020,scorpio_utters,53,0,1,,,,india
1258487904692654080,3,"#IndiaFightsCoronavirus #coronavirus #RepublicTV #India 
Is it violation of Freedom of Speech if I want to curse and abuse country responsible for COVID-19?
#fuckyouchina 
I don't know what lies ahed but next generation will surely blame us.",Thu May 07 20:04:32 +0000 2020,Jay_Ahuja,31,0,0,,,,New Delhi
1258487989161922561,1,@gtconway3d Amazing that you blame Trump for economic problems of Wuhan virus and not China. LOL so what exactly is your argument? He should have shut everything down sooner? And how does being out of work sooner make unemployment today better?  What bull crap.,Thu May 07 20:04:52 +0000 2020,JoeVerdi4,2,0,0,,,,
1258487996732469249,1,"@davidmweissman @Kaepernick7 Oh...we are now past the #Impeachment and #ChinaVirus

Back to racist Republicans. We are already sentencing the people involved.
Murdered because he was black? You mentioned nothing about the details and the event leading to this guy being shot.",Thu May 07 20:04:54 +0000 2020,real_vt16,6906,0,0,,,,"Belly of the Beast, SF/BK, CA"
1258488013644017664,1,"Schumer claims Trump 'prolonging economic crisis' by refusing to let Fauci, others testify

https://t.co/BUOpUPboMU
Somebody should ask Fauci about his time he spent with the lab that was closed in the us and opened up in China and his involvement",Thu May 07 20:04:58 +0000 2020,madmax4755,169,0,0,,,,"New Jersey, USA"
1258488069109489664,1,"@ZamoraO The failed fishwrapper nyt? R u serious? and loco joe would do better? Your Democrat Chinese Virus panic paranoia and fear election strategy is TOAST!
LOSER
https://t.co/lOEMxHLVZx",Thu May 07 20:05:11 +0000 2020,dcarlsonjr,133,0,0,,,,Lilburn Georgia
1258488118338076674,1,"@HalaGorani China currently has *several* concentration camps full of millions of people...and, there's that little thing about them lying to the world about Covid-19.

God forbid we actually call a spade a spade 🙄",Thu May 07 20:05:23 +0000 2020,asomer,3761,0,0,,,,"The Woodlands, TX"
1258488237145776128,1,"The ‘Shadow Pandemic’ of Anti-Asian Racism  via @TheTyee https://t.co/9kYqPWJQIK
#bcpoli #vanpoli #bclp #bcndp #bcgreens #cdnpoli #covid19 #covid19Canada #racism",Thu May 07 20:05:51 +0000 2020,INTEGRITYBC,7044,2,3,,,,British Columbia
1258488303415963650,1,@CaofanGFW @Samidar12123124 @citizen__2019 @WhiskeyFDC @BethanyAllenEbr Literally every Chinese outlet called the virus that before it got a proper name. Only Chinese outlet that can be trusted to actually report news is Caixin imo. The other ones are too heavily affiliated with the state,Thu May 07 20:06:07 +0000 2020,GunbladeIrelia,229,0,1,,,,USA
1258488315570872321,1,@China_Amb_India Chinese virus may or may not be made in lab but its source is wuhan .china intentially allowed to spread virus around world in other words china weaponized Chinese virus(corona virus) my views,Thu May 07 20:06:10 +0000 2020,rajkumarpjagtap,6,0,0,,,,Jagdalpur (Chhattisgarh) India
1258488328082591746,1,I feel like Knocking On this man's forehead saying hello McFly are you in there? If anyone is acting like Hitler and a dictator it would be the Democratic party during this pandemic. And as far as acting like Nazis and Hitler trying to rule the world that would be China a-hole! https://t.co/BxBMereSyY,Thu May 07 20:06:13 +0000 2020,SallyBeatty6,72,0,0,,,,North East
1258488538485710854,1,"#China #ChineseVirus
#WuhanLab #Covid_19
#coronavirus #Communism
#FollowTheMoney #Corruption
#DrBirx #hydroxychloriquine
#Remdesevir #Remdesvir
@NIAIDNews
@NIAIDFunding
@ElrushboRush
@LarryOConnor
@ChrisPlanteShow
Tony Fauci and the Trojan horse of tyranny https://t.co/dQXy2Yxlrd",Thu May 07 20:07:03 +0000 2020,_EkaBaby,520,0,0,,,,"Virginia, USA"
1258488554596061185,1,"As America braces for thousands more COVID-19 deaths and trillions of dollars in lost economic activity, U.S. Sen. Mike Rounds, R-S.D., is placing the blame squarely on China. https://t.co/VsnPF4cmnX",Thu May 07 20:07:07 +0000 2020,capitaljournal,4174,0,0,,,,"Pierre, SD"
1258488558681313289,1,"You can't hold on to the billions and fight #Covid19 at the same time. Eat cake and have it? No. Aid for the poor must, even #LockDownKenya possible then. #NewsGang Jesus Lockdown China.",Thu May 07 20:07:08 +0000 2020,nooradenge,249,0,2,,,,Nairobi
1258488778068578306,1,"🚨Finally, the world is catching on to China's coronavirus lies #ChinaMustPay  https://t.co/n741vgYEbm",Thu May 07 20:08:00 +0000 2020,chfortrump,24766,0,2,,,,
1258488789590130688,1,@NickAdamsinUSA From what I understand this virus was created in a lab in Massachusetts.  It's not a Chinese virus,Thu May 07 20:08:03 +0000 2020,nurse_richard,434,0,0,,,,
1258488793746702337,1,This sounds like communist China....what next burning people alive? https://t.co/MfWh3kwTmb,Thu May 07 20:08:04 +0000 2020,wyscrapper,3547,0,0,,,,United States
1258488810637348868,1,"@JohnBoyega Remember when John Boyega spoke out against China and their blaitant racism towards Africans even though Hollywood is practically owned by China?...you know what forget it.  

https://t.co/eC1vSchVAf",Thu May 07 20:08:08 +0000 2020,TheRealB_Noon,46,0,0,,,,
1258488814756077575,1,"@WritesonWriting Welcome to #Wuhan, where #mayhem rules. A hidden #romance between a #Chinese peasant and an #American scholar threatens to uncover a dark secret. A #truestory.

For #Kindle and in #paperback
Free on #KindleUnlimited

#Memoir
#WritersLift
#WritingCommunity

https://t.co/1VQlsfrNRI",Thu May 07 20:08:09 +0000 2020,AcerbiJacob,1297,0,1,,,,
1258488861203681282,1,"No he didn’t. He stopped Chinese nationals, American residents could still fly back and forth. Then he made everyone fly home from China on the same day. He’s a raging fuck up. https://t.co/jQaDmLmTgM https://t.co/U8xYkJE2pE",Thu May 07 20:08:20 +0000 2020,TitusNation,152421,13,109,,,,"California, USA"
1258488936655130625,1,"@A46Y46G @macgillieion @crosswalk_the @ChristineGiers1 @QuickTake You say I'm wrong about a lot so then prove it. WHO had limited resources because China refused them entry for some time like the CDC. But taking China's preliminary data and telling the world not to worry and definitely not seem racist is the wrong move.

 You would think...",Thu May 07 20:08:38 +0000 2020,Chicken07574558,17,0,0,,,,"New Jersey, USA"
1258488941487030275,1,"If you are looking for the answers to why Corona is here and where it came from, don't blame China.

Tune here now now because the Message is clear which the Corona is announcing to us.
The #GlobalBibleSeries https://t.co/6Z8VIiHnqA",Thu May 07 20:08:39 +0000 2020,OsiakoSamuel,5040,0,1,,,,Kenya
1258488978296242177,1,"@DayUp14 @indurban1 @CNBC You made my point.
Chinese workers back from China HAD SEEN the shit in China and yet got out of China.
They contaminated Italy. 
While WHO was downplaying (until end of february!) the virus, China knew but kicked international observers out of the country.

It's criminal.",Thu May 07 20:08:48 +0000 2020,pat_cap_MEGA,239,0,0,,,,
1258488987028803589,1,"@GaryBla67480087 @seanhannity Amazing how you completely ignore China’s role in this, WHO,s covering up for China, Dems all through Jan, Feb &amp; over half of March saying the virus was low risk, not a big deal, gather for shopping, parades, movies. Ride buses &amp; subways. Spread virus in confined spaces.",Thu May 07 20:08:50 +0000 2020,SandraW341,7960,0,0,,,,"palm bay, fl"
1258488995765301249,1,""" Chinese censorship goes global too. https://t.co/UHZ847gsBT  "" https://t.co/FVPKWSP9la",Thu May 07 20:08:52 +0000 2020,aconvict,2322,0,0,,,,
1258489096277655552,1,"@SKinnock
Thank you for standing with freedom n democracy fighters !
#StandwithHK #China_is_terrorist https://t.co/r3kiCHbZpl",Thu May 07 20:09:16 +0000 2020,anitalai19,25,0,1,,,,
1258489142884917254,1,"@EM_KA_17 @HudsonInstitute True Narrative: China kills their own to maintain power. DNC had Benghazi. DNC/CCP joined at hip. Meanwhile Trump’s Rallys were killin it. Dems had nothing. No Candidates. Wht to do? Virus escapes(?), economies tank, Dems want Trump2 tank. Lckdwn. Mail in vote/Fraud to win.",Thu May 07 20:09:27 +0000 2020,yuggy52,2298,0,0,,,,Somewhere in NA
1258493474304937987,2,"Trump is blaming China for the coronavirus outbreak, but this former military general says the US should be focusing on bringing nations together. 

Watch the full interview: https://t.co/zTnHCSe3FO https://t.co/n3zFscGNv6",Thu May 07 20:26:40 +0000 2020,_InsideAmerica,247,11,17,,,,
